,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
EL TORNO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,242,409,242,409,651
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,10,20,10,20,30
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,173,312,173,312,485
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,44,22,44,66
ESCOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,49,62,49,62,111
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,23,30,23,30,53
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,42,62,42,62,104
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,21,97,21,97,118
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,56,52,56,52,108
GUANAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,60,128,60,128,188
GUAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,45,61,45,61,106
GUAYARAMERIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,167,348,167,348,515
GUTIERREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,155,224,155,224,379
HUACARETA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,20,40,20,40,60
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,9,7,9,7,16
HUACHACALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,17,22,17,39
HUANUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,69,84,69,84,153
HUARACAJE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,10,17,10,17,27
HUARINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,29,22,29,51
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,59,92,59,92,151
HUMANATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,16,27,16,27,43
ICHOCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,4,5,4,5,9
ICLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,59,94,59,94,153
INCAHUASI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,43,65,43,65,108
INGAVI (HUMAITA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,0,5,0,5,5
INQUISIVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,32,24,32,56
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,95,87,95,87,182
IXIAMAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,54,113,54,113,167
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,37,83,37,83,120
LA ASUNTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,64,114,64,114,178
LA GUARDIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,62,180,62,180,242
LA PAZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,4300,7039,4300,7039,11339
LAGUNILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,15,48,15,48,63
LAJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,61,88,61,88,149
LAS CARRERAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,8,13,8,13,21
LICOMA PAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,38,58,38,58,96
LLALLAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,128,135,128,135,263
LLICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,64,69,64,69,133
LORETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,5,4,5,4,9
LURIBAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,31,34,31,34,65
MACHACAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,44,38,44,38,82
MACHARETI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,53,33,53,33,86
MAGDALENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,76,135,76,135,211
MAIRANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,37,72,37,72,109
MALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,84,65,84,65,149
MAPIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,41,84,41,84,125
MECAPACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,16,15,16,15,31
MINEROS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,27,235,27,235,262
MIZQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,10,19,10,19,29
MOCOMOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,56,68,56,68,124
MOJOCOYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,54,42,54,42,96
MONTEAGUDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,1336,1310,1336,1310,2646
MONTERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,332,737,332,737,1069
MORO MORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,3,3,3,3,6
MOROCHATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,23,24,23,47
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,18,14,18,14,32
OCURI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,28,24,28,52
OKINAWA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,25,40,25,40,65
OMEREQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,18,19,18,19,37
ORURO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,1287,2001,1287,2001,3288
PADCAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,74,175,74,175,249
PADILLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,88,156,88,156,244
PAILON,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,89,192,89,192,281
PALCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,26,57,26,57,83
PALOS BLANCOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,32,28,32,28,60
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,5,2,5,2,7
PAMPA GRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,84,24,84,108
PAPEL PAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,6,18,6,18,24
PASORAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,4,11,4,11,15
PATACAMAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,27,49,27,49,76
PAZÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,23,34,23,34,57
PELECHUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,18,41,18,41,59
POCOATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,52,104,52,104,156
POCONA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,688,631,688,631,1319
POJO (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,36,76,36,76,112
POOPO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,108,134,108,134,242
PORCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,44,41,44,41,85
POROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,2,3,2,3,5
PORONGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,33,34,33,34,67
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,105,128,105,128,233
PORVENIR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,124,188,124,188,312
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,3,23,3,23,26
POTOSI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,434,1116,434,1116,1550
PRESTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,35,22,35,57
PUCARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,151,196,151,196,347
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,37,42,37,42,79
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,108,145,108,145,253
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,6,9,6,9,15
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,61,109,61,109,170
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,72,33,72,33,105
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,299,271,299,271,570
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,52,104,52,104,156
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,44,101,44,101,145
PUNA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,86,156,86,156,242
PUNATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,157,197,157,197,354
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,32,29,32,29,61
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,579,962,579,962,1541
QUIME,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,50,78,50,78,128
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,28,46,28,46,74
RAVELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,24,24,24,48
REYES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,317,384,317,384,701
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,167,299,167,299,466
ROBORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,96,108,96,108,204
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,46,63,46,63,109
SABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,29,21,29,21,50
SACABA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,2114,2637,2114,2637,4751
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,12,13,12,13,25
SACACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,18,45,18,45,63
SAIPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,9,13,9,13,22
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,54,81,54,81,135
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,36,67,36,67,103
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,46,64,46,64,110
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,27,38,27,38,65
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,76,107,76,107,183
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,20,36,20,36,56
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,21,22,21,43
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,206,406,206,406,612
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,20,10,20,10,30
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,51,107,51,107,158
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,76,169,76,169,245
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,194,194,194,194,388
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,128,130,128,130,258
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,2,34,2,34,36
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,118,154,118,154,272
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,10,22,10,22,32
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,50,88,50,88,138
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,46,40,46,40,86
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,357,564,357,564,921
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,132,203,132,203,335
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,27,42,27,42,69
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,65,22,65,87
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,47,81,47,81,128
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,23,15,23,15,38
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,6,36,6,36,42
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,92,75,92,75,167
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,17,38,17,38,55
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,18,24,18,24,42
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,139,24,139,163
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,28,103,28,103,131
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,2529,4366,2529,4366,6895
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,317,302,317,302,619
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,138,210,138,210,348
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,26,24,26,50
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,193,204,193,204,397
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,37,48,37,48,85
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,65,102,65,102,167
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,19,27,19,27,46
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,6,16,6,16,22
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,22,22,22,44
SENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,201,82,201,82,283
SHINAOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,181,167,181,167,348
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,32,48,32,48,80
SICAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,20,49,20,49,69
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,167,302,167,302,469
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,414,458,414,458,872
SORACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,41,49,41,49,90
SORATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,45,48,45,48,93
SUCRE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,2144,2953,2144,2953,5097
TACACOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,38,28,38,28,66
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,32,55,32,55,87
TAHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,5,6,5,6,11
TAPACARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,95,112,95,112,207
TARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,38,78,38,78,116
TARACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,41,36,41,36,77
TARATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,124,73,124,73,197
TARIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,2351,4151,2351,4151,6502
TARVITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,110,204,110,204,314
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,16,11,16,11,27
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,58,124,58,124,182
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,21,37,21,37,58
TIPUANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,268,271,268,271,539
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,407,549,407,549,956
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,34,56,34,56,90
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,10,14,10,14,24
TOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,21,11,21,11,32
TOLATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,32,42,32,42,74
TOLEDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,127,126,127,126,253
TOMAVE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,40,49,40,49,89
TOMINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,209,294,209,294,503
TORO TORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,34,41,34,41,75
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,217,219,217,219,436
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,6,2,6,2,8
TRIGAL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,8,14,8,14,22
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,245,542,245,542,787
TUPIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,298,317,298,317,615
TURCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,93,111,93,111,204
UMALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,12,17,12,17,29
UNCIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,27,39,27,39,66
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,242,513,242,513,755
URUBICHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,24,33,24,33,57
UYUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,60,105,60,105,165
VACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,11,24,11,24,35
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,191,7,191,7,198
VIACHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,60,184,60,184,244
VILA VILA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,17,20,17,20,37
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,169,242,169,242,411
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,496,863,496,863,1359
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,25,31,25,31,56
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,14,15,14,15,29
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,127,215,127,215,342
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,268,338,268,338,606
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,336,415,336,415,751
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,146,159,146,159,305
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,35,38,35,38,73
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,91,149,91,149,240
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,14,32,14,32,46
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,149,392,149,392,541
YACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,6,19,6,19,25
YACUIBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,372,461,372,461,833
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,91,135,91,135,226
YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,65,127,65,127,192
YOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,23,61,23,61,84
YOTALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,18,41,18,41,59
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,39,78,39,78,117
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-05-01,22,50,22,50,72
ACACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-06-01,10,14,10,14,24
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-06-01,146,164,146,164,310
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-06-01,56,66,56,66,122
AIQUILE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-06-01,63,56,63,56,119
