,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,908,690,908,690,1598
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,3,3,3,6
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,4,5,4,9
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,1,4,1,5
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,1,1,1,2
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,2,4,2,6
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,20,25,20,25,45
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,4,4,4,8
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,10,2,10,2,12
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,12,2,12,2,14
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,23,15,23,15,38
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,10,7,10,17
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,2,13,2,15
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,14,23,14,23,37
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,1,3,1,4
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,5,3,5,8
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,9,9,9,18
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,11,9,11,20
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,4,1,4,5
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,3,0,3,3
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,1,5,1,6
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,25,24,25,24,49
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,226,132,226,132,358
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,12,9,12,9,21
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,3,0,3,3
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,13,7,13,20
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,16,10,16,10,26
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,7,4,7,11
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,15,7,15,7,22
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,2,3,2,5
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,1,3,1,4
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,3,4,3,7
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,1,7,1,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,3,3,3,6
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,1,11,1,12
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,19,11,19,30
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,2,11,2,13
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,16,17,16,17,33
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,6,2,6,8
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,1,5,1,6
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,2,1,2,3
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,4,9,4,13
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,7,1,7,8
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,1,3,1,4
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,9,1,9,10
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,4,0,4,4
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,20,4,20,4,24
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,14,11,14,11,25
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,6,2,6,2,8
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,6,3,6,9
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,642,514,642,514,1156
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,23,14,23,14,37
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,6,3,6,9
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,17,3,17,20
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,0,8,0,8
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,0,8,0,8
LORETO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,0,2,0,2
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,4,11,4,15
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,0,7,0,7
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,4,1,4,5
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,1,7,1,8
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,3,2,3,5
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,6,4,6,10
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,10,3,10,3,13
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,6,6,6,6,12
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,6,3,6,3,9
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,35,12,35,12,47
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,1,2,1,3
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,4,8,4,12
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,220,178,220,178,398
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,0,2,0,2
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,12,12,12,12,24
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,10,9,10,9,19
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,2,4,2,6
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,2,7,2,9
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,6,2,6,8
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,2,5,2,7
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,2,1,2,3
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,14,3,14,17
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,4,1,4,5
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,6,7,6,7,13
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,5,1,5,6
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,2,2,2,4
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,5,4,5,9
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,6,3,6,9
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,3,0,3,3
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,17,13,17,30
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,4,3,4,7
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,64,63,64,63,127
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,30,24,30,24,54
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,7,11,7,18
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,15,17,15,17,32
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,1,7,1,8
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,17,6,17,6,23
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,6,0,6,0,6
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,6,8,6,14
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,19,11,19,30
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,22,12,22,12,34
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,1,4,1,5
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,166,147,166,147,313
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,7,13,7,20
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,7,4,7,11
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,3,2,3,5
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,13,9,13,22
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,12,12,12,12,24
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,9,3,9,12
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,3,3,3,6
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,3,3,3,6
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,7,3,7,10
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,7,13,7,20
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
SAN ANDRES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,3,2,3,5
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,19,14,19,14,33
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,3,7,3,10
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,8,13,8,21
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,10,5,10,5,15
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,14,5,14,5,19
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,4,13,4,17
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,5,7,5,12
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,19,11,19,30
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,3,5,3,8
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,6,8,6,8,14
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,14,8,14,22
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,51,4,51,4,55
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,3,1,3,4
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,1,2,1,3
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,2,1,2,3
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,4,5,4,9
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,12,13,12,13,25
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,6,0,6,6
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,1,2,1,3
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,261,249,261,249,510
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,0,4,0,4
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,2,7,2,9
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,15,19,15,19,34
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,1,9,1,10
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,26,15,26,15,41
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,2,1,2,3
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,2,2,2,4
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,1,2,1,3
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,1,8,1,9
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,3,4,3,7
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,16,0,16,0,16
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,1,1,1,2
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,3,2,3,5
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,1,3,1,4
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,10,1,10,1,11
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,13,11,13,24
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,133,176,133,176,309
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,2,9,2,11
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,2,1,2,3
TAHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,2,4,2,6
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,13,8,13,21
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,38,52,38,52,90
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,6,8,6,14
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,82,46,82,46,128
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,9,3,9,12
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,18,7,18,7,25
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,4,0,4,4
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,4,1,4,5
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,30,13,30,43
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,6,7,6,13
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,3,5,3,8
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,8,11,8,11,19
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,3,1,3,4
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,20,13,20,33
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,11,5,11,16
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,2,2,2,4
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,9,4,9,13
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,0,1,0,1
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,164,18,164,18,182
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,62,69,62,69,131
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,7,5,7,12
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,2,3,2,5
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,5,3,5,8
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,21,14,21,14,35
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,27,20,27,20,47
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,1,5,1,6
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,28,2,28,2,30
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,24,28,24,28,52
VILA VILA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,2,0,2,2
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,4,6,4,6,10
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,34,2,34,2,36
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,9,13,9,13,22
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,18,13,18,13,31
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,12,19,12,19,31
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,13,11,13,11,24
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,2,1,2,1,3
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,5,14,5,14,19
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,17,14,17,14,31
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,7,6,7,6,13
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,29,18,29,18,47
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,1,3,1,4
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,11,10,11,10,21
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,2,3,2,5
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,3,4,3,4,7
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,0,1,0,1,1
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-05-01,1,3,1,3,4
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,1,0,1,0,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,31,22,31,22,53
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,1,0,1,0,1
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,3,3,3,3,6
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,1,4,1,4,5
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,2,9,2,9,11
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,10,7,10,7,17
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,3,18,3,18,21
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,15,0,15,0,15
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,0,11,0,11,11
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,4,4,4,4,8
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-06-01,2,1,2,1,3
