,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2011-05-01,6,11,6,11,17
BELLA FLOR,atencion odontologica,cirugia bucal menor,2011-05-01,1,4,1,4,5
BERMEJO,atencion odontologica,cirugia bucal menor,2011-05-01,73,171,73,171,244
BETANZOS,atencion odontologica,cirugia bucal menor,2011-05-01,15,36,15,36,51
BOLIVAR,atencion odontologica,cirugia bucal menor,2011-05-01,20,16,20,16,36
BOLPEBRA,atencion odontologica,cirugia bucal menor,2011-05-01,2,7,2,7,9
BOYUIBE,atencion odontologica,cirugia bucal menor,2011-05-01,10,26,10,26,36
CABEZAS,atencion odontologica,cirugia bucal menor,2011-05-01,16,55,16,55,71
CAIROMA,atencion odontologica,cirugia bucal menor,2011-05-01,46,53,46,53,99
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2011-05-01,13,19,13,19,32
CAJUATA,atencion odontologica,cirugia bucal menor,2011-05-01,19,22,19,22,41
CALACOTO,atencion odontologica,cirugia bucal menor,2011-05-01,49,70,49,70,119
CALAMARCA,atencion odontologica,cirugia bucal menor,2011-05-01,40,42,40,42,82
CAMARGO,atencion odontologica,cirugia bucal menor,2011-05-01,34,48,34,48,82
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2011-05-01,8,30,8,30,38
CAMIRI,atencion odontologica,cirugia bucal menor,2011-05-01,72,128,72,128,200
CAPINOTA,atencion odontologica,cirugia bucal menor,2011-05-01,5,9,5,9,14
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2011-05-01,44,45,44,45,89
CARACOLLO,atencion odontologica,cirugia bucal menor,2011-05-01,27,43,27,43,70
CARANAVI,atencion odontologica,cirugia bucal menor,2011-05-01,51,57,51,57,108
CARAPARI,atencion odontologica,cirugia bucal menor,2011-05-01,75,106,75,106,181
CARIPUYO,atencion odontologica,cirugia bucal menor,2011-05-01,23,20,23,20,43
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2011-05-01,12,14,12,14,26
CATACORA,atencion odontologica,cirugia bucal menor,2011-05-01,15,29,15,29,44
CHALLAPATA,atencion odontologica,cirugia bucal menor,2011-05-01,76,86,76,86,162
CHAQUI,atencion odontologica,cirugia bucal menor,2011-05-01,4,13,4,13,17
CHARAGUA,atencion odontologica,cirugia bucal menor,2011-05-01,54,99,54,99,153
CHARAÑA,atencion odontologica,cirugia bucal menor,2011-05-01,7,8,7,8,15
CHAYANTA,atencion odontologica,cirugia bucal menor,2011-05-01,7,20,7,20,27
CHIMORE,atencion odontologica,cirugia bucal menor,2011-05-01,38,66,38,66,104
CHIPAYA,atencion odontologica,cirugia bucal menor,2011-05-01,1,4,1,4,5
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2011-05-01,4,11,4,11,15
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2011-05-01,34,55,34,55,89
CHUMA,atencion odontologica,cirugia bucal menor,2011-05-01,73,111,73,111,184
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2011-05-01,11,13,11,13,24
CKOCHAS,atencion odontologica,cirugia bucal menor,2011-05-01,5,21,5,21,26
CLIZA,atencion odontologica,cirugia bucal menor,2011-05-01,8,15,8,15,23
COBIJA,atencion odontologica,cirugia bucal menor,2011-05-01,21,56,21,56,77
COCAPATA,atencion odontologica,cirugia bucal menor,2011-05-01,23,67,23,67,90
COCHABAMBA,atencion odontologica,cirugia bucal menor,2011-05-01,361,474,361,474,835
COIPASA,atencion odontologica,cirugia bucal menor,2011-05-01,3,6,3,6,9
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2011-05-01,85,139,85,139,224
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2011-05-01,24,16,24,16,40
COLLANA,atencion odontologica,cirugia bucal menor,2011-05-01,9,12,9,12,21
COLOMI,atencion odontologica,cirugia bucal menor,2011-05-01,15,15,15,15,30
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2011-05-01,8,20,8,20,28
COLQUECHACA,atencion odontologica,cirugia bucal menor,2011-05-01,24,41,24,41,65
COLQUENCHA,atencion odontologica,cirugia bucal menor,2011-05-01,35,61,35,61,96
COLQUIRI,atencion odontologica,cirugia bucal menor,2011-05-01,59,68,59,68,127
COMANCHE,atencion odontologica,cirugia bucal menor,2011-05-01,6,11,6,11,17
COMARAPA,atencion odontologica,cirugia bucal menor,2011-05-01,44,56,44,56,100
COMBAYA,atencion odontologica,cirugia bucal menor,2011-05-01,6,4,6,4,10
CONCEPCION,atencion odontologica,cirugia bucal menor,2011-05-01,20,53,20,53,73
COPACABANA,atencion odontologica,cirugia bucal menor,2011-05-01,15,40,15,40,55
CORIPATA,atencion odontologica,cirugia bucal menor,2011-05-01,30,29,30,29,59
CORO CORO,atencion odontologica,cirugia bucal menor,2011-05-01,20,17,20,17,37
COROICO,atencion odontologica,cirugia bucal menor,2011-05-01,54,95,54,95,149
CORQUE,atencion odontologica,cirugia bucal menor,2011-05-01,8,8,8,8,16
COTAGAITA,atencion odontologica,cirugia bucal menor,2011-05-01,18,47,18,47,65
COTOCA,atencion odontologica,cirugia bucal menor,2011-05-01,20,23,20,23,43
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2011-05-01,18,28,18,28,46
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2011-05-01,1,5,1,5,6
CUEVO,atencion odontologica,cirugia bucal menor,2011-05-01,1,6,1,6,7
CULPINA,atencion odontologica,cirugia bucal menor,2011-05-01,3,19,3,19,22
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2011-05-01,16,20,16,20,36
DESAGUADERO,atencion odontologica,cirugia bucal menor,2011-05-01,104,127,104,127,231
EL ALTO,atencion odontologica,cirugia bucal menor,2011-05-01,1014,1388,1014,1388,2402
EL CHORO,atencion odontologica,cirugia bucal menor,2011-05-01,1,3,1,3,4
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2011-05-01,6,14,6,14,20
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2011-05-01,23,80,23,80,103
EL TORNO,atencion odontologica,cirugia bucal menor,2011-05-01,35,64,35,64,99
EL VILLAR,atencion odontologica,cirugia bucal menor,2011-05-01,2,4,2,4,6
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2011-05-01,65,103,65,103,168
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2011-05-01,12,19,12,19,31
ESCOMA,atencion odontologica,cirugia bucal menor,2011-05-01,27,23,27,23,50
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2011-05-01,11,16,11,16,27
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2011-05-01,22,23,22,23,45
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2011-05-01,6,9,6,9,15
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2011-05-01,36,39,36,39,75
GUANAY,atencion odontologica,cirugia bucal menor,2011-05-01,32,39,32,39,71
GUAQUI,atencion odontologica,cirugia bucal menor,2011-05-01,25,40,25,40,65
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2011-05-01,18,49,18,49,67
GUTIERREZ,atencion odontologica,cirugia bucal menor,2011-05-01,42,125,42,125,167
HUACARETA,atencion odontologica,cirugia bucal menor,2011-05-01,19,39,19,39,58
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2011-05-01,4,12,4,12,16
HUACHACALLA,atencion odontologica,cirugia bucal menor,2011-05-01,9,6,9,6,15
HUANUNI,atencion odontologica,cirugia bucal menor,2011-05-01,36,36,36,36,72
HUARACAJE,atencion odontologica,cirugia bucal menor,2011-05-01,6,9,6,9,15
HUARINA,atencion odontologica,cirugia bucal menor,2011-05-01,9,6,9,6,15
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2011-05-01,22,38,22,38,60
HUMANATA,atencion odontologica,cirugia bucal menor,2011-05-01,12,19,12,19,31
ICHOCA,atencion odontologica,cirugia bucal menor,2011-05-01,3,3,3,3,6
ICLA,atencion odontologica,cirugia bucal menor,2011-05-01,8,39,8,39,47
INCAHUASI,atencion odontologica,cirugia bucal menor,2011-05-01,4,7,4,7,11
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2011-05-01,2,10,2,10,12
INQUISIVI,atencion odontologica,cirugia bucal menor,2011-05-01,19,38,19,38,57
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2011-05-01,62,53,62,53,115
IXIAMAS,atencion odontologica,cirugia bucal menor,2011-05-01,53,73,53,73,126
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2011-05-01,34,53,34,53,87
LA ASUNTA,atencion odontologica,cirugia bucal menor,2011-05-01,26,57,26,57,83
LA GUARDIA,atencion odontologica,cirugia bucal menor,2011-05-01,27,47,27,47,74
LA PAZ,atencion odontologica,cirugia bucal menor,2011-05-01,783,1057,783,1057,1840
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2011-05-01,3,7,3,7,10
LAJA,atencion odontologica,cirugia bucal menor,2011-05-01,53,64,53,64,117
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2011-05-01,5,3,5,3,8
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2011-05-01,10,22,10,22,32
LLALLAGUA,atencion odontologica,cirugia bucal menor,2011-05-01,49,50,49,50,99
LLICA,atencion odontologica,cirugia bucal menor,2011-05-01,25,21,25,21,46
LORETO,atencion odontologica,cirugia bucal menor,2011-05-01,2,5,2,5,7
LURIBAY,atencion odontologica,cirugia bucal menor,2011-05-01,14,27,14,27,41
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2011-05-01,15,7,15,7,22
MACHARETI,atencion odontologica,cirugia bucal menor,2011-05-01,15,33,15,33,48
MAGDALENA,atencion odontologica,cirugia bucal menor,2011-05-01,31,26,31,26,57
MAIRANA,atencion odontologica,cirugia bucal menor,2011-05-01,4,18,4,18,22
MALLA,atencion odontologica,cirugia bucal menor,2011-05-01,20,24,20,24,44
MAPIRI,atencion odontologica,cirugia bucal menor,2011-05-01,21,38,21,38,59
MECAPACA,atencion odontologica,cirugia bucal menor,2011-05-01,7,13,7,13,20
MINEROS,atencion odontologica,cirugia bucal menor,2011-05-01,9,13,9,13,22
MIZQUE,atencion odontologica,cirugia bucal menor,2011-05-01,2,10,2,10,12
MOCOMOCO,atencion odontologica,cirugia bucal menor,2011-05-01,49,56,49,56,105
MOJOCOYA,atencion odontologica,cirugia bucal menor,2011-05-01,13,7,13,7,20
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2011-05-01,19,58,19,58,77
MONTERO,atencion odontologica,cirugia bucal menor,2011-05-01,84,104,84,104,188
MORO MORO,atencion odontologica,cirugia bucal menor,2011-05-01,2,1,2,1,3
MOROCHATA,atencion odontologica,cirugia bucal menor,2011-05-01,3,13,3,13,16
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2011-05-01,9,5,9,5,14
OCURI,atencion odontologica,cirugia bucal menor,2011-05-01,7,9,7,9,16
OKINAWA,atencion odontologica,cirugia bucal menor,2011-05-01,14,17,14,17,31
OMEREQUE,atencion odontologica,cirugia bucal menor,2011-05-01,9,13,9,13,22
ORURO,atencion odontologica,cirugia bucal menor,2011-05-01,267,513,267,513,780
PADCAYA,atencion odontologica,cirugia bucal menor,2011-05-01,18,72,18,72,90
PADILLA,atencion odontologica,cirugia bucal menor,2011-05-01,23,39,23,39,62
PAILON,atencion odontologica,cirugia bucal menor,2011-05-01,33,79,33,79,112
PALCA,atencion odontologica,cirugia bucal menor,2011-05-01,17,36,17,36,53
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2011-05-01,13,13,13,13,26
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2011-05-01,1,1,1,1,2
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2011-05-01,5,25,5,25,30
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2011-05-01,7,5,7,5,12
PASORAPA,atencion odontologica,cirugia bucal menor,2011-05-01,4,11,4,11,15
PATACAMAYA,atencion odontologica,cirugia bucal menor,2011-05-01,20,35,20,35,55
PAZÑA,atencion odontologica,cirugia bucal menor,2011-05-01,5,14,5,14,19
PELECHUCO,atencion odontologica,cirugia bucal menor,2011-05-01,13,27,13,27,40
POCOATA,atencion odontologica,cirugia bucal menor,2011-05-01,27,42,27,42,69
POCONA,atencion odontologica,cirugia bucal menor,2011-05-01,44,61,44,61,105
POJO (CBBA),atencion odontologica,cirugia bucal menor,2011-05-01,3,16,3,16,19
POOPO,atencion odontologica,cirugia bucal menor,2011-05-01,30,32,30,32,62
PORCO,atencion odontologica,cirugia bucal menor,2011-05-01,4,23,4,23,27
POROMA,atencion odontologica,cirugia bucal menor,2011-05-01,3,16,3,16,19
PORTACHUELO,atencion odontologica,cirugia bucal menor,2011-05-01,44,64,44,64,108
PORVENIR,atencion odontologica,cirugia bucal menor,2011-05-01,20,78,20,78,98
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2011-05-01,3,12,3,12,15
POTOSI,atencion odontologica,cirugia bucal menor,2011-05-01,100,225,100,225,325
PRESTO,atencion odontologica,cirugia bucal menor,2011-05-01,5,15,5,15,20
PUCARANI,atencion odontologica,cirugia bucal menor,2011-05-01,104,142,104,142,246
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2011-05-01,35,26,35,26,61
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2011-05-01,63,91,63,91,154
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2011-05-01,23,45,23,45,68
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2011-05-01,0,1,0,1,1
PUERTO RICO,atencion odontologica,cirugia bucal menor,2011-05-01,39,28,39,28,67
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2011-05-01,9,41,9,41,50
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2011-05-01,30,59,30,59,89
PUNA,atencion odontologica,cirugia bucal menor,2011-05-01,18,41,18,41,59
PUNATA,atencion odontologica,cirugia bucal menor,2011-05-01,12,32,12,32,44
QUIABAYA,atencion odontologica,cirugia bucal menor,2011-05-01,13,12,13,12,25
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2011-05-01,16,66,16,66,82
QUIME,atencion odontologica,cirugia bucal menor,2011-05-01,44,73,44,73,117
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2011-05-01,4,5,4,5,9
RAVELO,atencion odontologica,cirugia bucal menor,2011-05-01,17,28,17,28,45
REYES,atencion odontologica,cirugia bucal menor,2011-05-01,30,58,30,58,88
RIBERALTA,atencion odontologica,cirugia bucal menor,2011-05-01,118,290,118,290,408
ROBORE,atencion odontologica,cirugia bucal menor,2011-05-01,21,21,21,21,42
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2011-05-01,13,16,13,16,29
SABAYA,atencion odontologica,cirugia bucal menor,2011-05-01,3,7,3,7,10
SACABA,atencion odontologica,cirugia bucal menor,2011-05-01,255,266,255,266,521
SACABAMBA,atencion odontologica,cirugia bucal menor,2011-05-01,3,6,3,6,9
SACACA,atencion odontologica,cirugia bucal menor,2011-05-01,10,19,10,19,29
SAIPINA,atencion odontologica,cirugia bucal menor,2011-05-01,5,9,5,9,14
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2011-05-01,15,18,15,18,33
SAMAIPATA,atencion odontologica,cirugia bucal menor,2011-05-01,27,14,27,14,41
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2011-05-01,5,9,5,9,14
SAN ANDRES,atencion odontologica,cirugia bucal menor,2011-05-01,12,15,12,15,27
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2011-05-01,35,54,35,54,89
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2011-05-01,18,32,18,32,50
SAN BENITO,atencion odontologica,cirugia bucal menor,2011-05-01,10,15,10,15,25
SAN BORJA,atencion odontologica,cirugia bucal menor,2011-05-01,142,199,142,199,341
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2011-05-01,20,54,20,54,74
SAN CARLOS,atencion odontologica,cirugia bucal menor,2011-05-01,33,8,33,8,41
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2011-05-01,46,75,46,75,121
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2011-05-01,27,64,27,64,91
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2011-05-01,4,10,4,10,14
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2011-05-01,20,52,20,52,72
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2011-05-01,22,25,22,25,47
SAN JULIAN,atencion odontologica,cirugia bucal menor,2011-05-01,6,6,6,6,12
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2011-05-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2011-05-01,75,166,75,166,241
SAN LUCAS,atencion odontologica,cirugia bucal menor,2011-05-01,30,42,30,42,72
SAN MATIAS,atencion odontologica,cirugia bucal menor,2011-05-01,9,20,9,20,29
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2011-05-01,15,25,15,25,40
SAN PEDRO,atencion odontologica,cirugia bucal menor,2011-05-01,18,39,18,39,57
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-05-01,10,7,10,7,17
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2011-05-01,14,27,14,27,41
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2011-05-01,84,78,84,78,162
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2011-05-01,37,21,37,21,58
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2011-05-01,18,17,18,17,35
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2011-05-01,2,4,2,4,6
SANTA ANA,atencion odontologica,cirugia bucal menor,2011-05-01,11,23,11,23,34
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2011-05-01,297,594,297,594,891
SANTA ROSA,atencion odontologica,cirugia bucal menor,2011-05-01,27,41,27,41,68
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2011-05-01,19,49,19,49,68
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2011-05-01,7,4,7,4,11
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2011-05-01,9,14,9,14,23
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2011-05-01,20,22,20,22,42
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2011-05-01,50,68,50,68,118
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2011-05-01,2,7,2,7,9
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2011-05-01,5,10,5,10,15
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2011-05-01,29,28,29,28,57
SENA,atencion odontologica,cirugia bucal menor,2011-05-01,33,60,33,60,93
SHINAOTA,atencion odontologica,cirugia bucal menor,2011-05-01,31,26,31,26,57
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2011-05-01,27,30,27,30,57
SICAYA,atencion odontologica,cirugia bucal menor,2011-05-01,0,7,0,7,7
SIPE SIPE,atencion odontologica,cirugia bucal menor,2011-05-01,28,60,28,60,88
SOPACHUY,atencion odontologica,cirugia bucal menor,2011-05-01,9,24,9,24,33
SORACACHI,atencion odontologica,cirugia bucal menor,2011-05-01,16,10,16,10,26
SORATA,atencion odontologica,cirugia bucal menor,2011-05-01,22,41,22,41,63
SUCRE,atencion odontologica,cirugia bucal menor,2011-05-01,326,505,326,505,831
TACACOMA,atencion odontologica,cirugia bucal menor,2011-05-01,27,27,27,27,54
TACOPAYA,atencion odontologica,cirugia bucal menor,2011-05-01,3,12,3,12,15
TAHUA,atencion odontologica,cirugia bucal menor,2011-05-01,4,5,4,5,9
TAPACARI,atencion odontologica,cirugia bucal menor,2011-05-01,29,45,29,45,74
TARABUCO,atencion odontologica,cirugia bucal menor,2011-05-01,47,76,47,76,123
TARACO,atencion odontologica,cirugia bucal menor,2011-05-01,27,30,27,30,57
TARATA,atencion odontologica,cirugia bucal menor,2011-05-01,17,25,17,25,42
TARIJA,atencion odontologica,cirugia bucal menor,2011-05-01,336,605,336,605,941
TARVITA,atencion odontologica,cirugia bucal menor,2011-05-01,22,79,22,79,101
TEOPONTE,atencion odontologica,cirugia bucal menor,2011-05-01,7,4,7,4,11
TIAWANACU,atencion odontologica,cirugia bucal menor,2011-05-01,36,65,36,65,101
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2011-05-01,9,21,9,21,30
TIPUANI,atencion odontologica,cirugia bucal menor,2011-05-01,5,3,5,3,8
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2011-05-01,96,163,96,163,259
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2011-05-01,9,17,9,17,26
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2011-05-01,8,6,8,6,14
TOCO,atencion odontologica,cirugia bucal menor,2011-05-01,94,111,94,111,205
TOLATA,atencion odontologica,cirugia bucal menor,2011-05-01,2,7,2,7,9
TOLEDO,atencion odontologica,cirugia bucal menor,2011-05-01,15,28,15,28,43
TOMAVE,atencion odontologica,cirugia bucal menor,2011-05-01,28,61,28,61,89
TOMINA,atencion odontologica,cirugia bucal menor,2011-05-01,22,47,22,47,69
TORO TORO,atencion odontologica,cirugia bucal menor,2011-05-01,8,11,8,11,19
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2011-05-01,36,55,36,55,91
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2011-05-01,2,3,2,3,5
TRIGAL,atencion odontologica,cirugia bucal menor,2011-05-01,1,3,1,3,4
TRINIDAD,atencion odontologica,cirugia bucal menor,2011-05-01,76,134,76,134,210
TUPIZA,atencion odontologica,cirugia bucal menor,2011-05-01,68,82,68,82,150
TURCO,atencion odontologica,cirugia bucal menor,2011-05-01,13,26,13,26,39
UMALA,atencion odontologica,cirugia bucal menor,2011-05-01,3,3,3,3,6
UNCIA,atencion odontologica,cirugia bucal menor,2011-05-01,14,24,14,24,38
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2011-05-01,84,171,84,171,255
URUBICHA,atencion odontologica,cirugia bucal menor,2011-05-01,9,15,9,15,24
UYUNI,atencion odontologica,cirugia bucal menor,2011-05-01,33,49,33,49,82
