municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,9,9
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,17,17
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,6,6
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,49,49
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,130,130
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,23,23
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,66,66
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,6,6
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,36,36
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,32,32
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-03-01,45,45
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,8,8
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,83,83
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,16,16
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,8,8
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,22,22
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,12,12
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,19,19
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,6,6
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,7,7
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,16,16
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,14,14
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,49,49
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,10,10
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,4,4
AUCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,4,4
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,39,39
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,19,19
BELLA FLOR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,72,72
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,37,37
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,14,14
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,16,16
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,16,16
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,36,36
CAJUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,6,6
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,15,15
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,12,12
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,21,21
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,34,34
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,18,18
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,10,10
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,10,10
CARIPUYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,1,1
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,6,6
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,50,50
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,11,11
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,11,11
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,10,10
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,10,10
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,7,7
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,311,311
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,25,25
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,477,477
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,28,28
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,19,19
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,13,13
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,8,8
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,7,7
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,8,8
CORIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,7,7
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,25,25
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,39,39
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,17,17
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,21,21
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,6,6
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,4,4
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,846,846
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,3,3
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,14,14
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,21,21
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,81,81
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,12,12
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,35,35
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,20,20
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,33,33
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,6,6
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,20,20
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,50,50
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,5,5
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,71,71
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,74,74
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-04-01,11,11
