municipality,group,variable,month,N° de reuniones realizadas con Comités Loc. De Salud/Consejo Mun. De Salud,TOTAL
COCHABAMBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,26,26
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,8,8
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,14,14
EL TORNO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
EL VILLAR,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,20,20
LAJA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
LORETO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,6,6
MONTERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
PADILLA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
PAILON,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,5,5
PELECHUCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
POCONA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
POJO (CBBA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
POROMA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
PUNA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,14,14
PUNATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,7,7
RAVELO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,8,8
SABAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
SACABA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
SACABAMBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SACACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SAN AGUSTIN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,6,6
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,11,11
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,6,6
SICAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,4,4
SORACACHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,15,15
TACOPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
TARATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2013-05-01,1,1
