municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,3,3
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,5,5
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,6,6
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,9,9
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,8,8
AIQUILE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,5,5
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,5,5
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,5,5
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,4,4
COMANCHE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,7,7
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,6,6
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,45,45
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,4,4
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,7,7
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,45,45
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,12,12
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,7,7
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,8,8
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,4,4
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,4,4
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,11,11
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,6,6
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,23,23
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-06-01,3,3
