,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,19,8,19,27
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,0,4,0,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,120,83,120,83,203
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,13,5,13,5,18
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,1,1,1,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,4,0,4,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,7,14,7,14,21
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,25,20,25,20,45
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,9,0,9,9
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,6,65,6,65,71
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,22,4,22,26
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,2,5,2,7
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,166,189,166,189,355
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,1,1,1,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,12,53,12,53,65
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,6,2,6,2,8
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,4,5,4,9
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,33,0,33,33
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,2,4,2,6
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,1,1,1,2
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,4,8,4,12
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,0,4,0,4
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,12,2,12,14
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,5,2,5,7
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,3,5,3,8
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,3,1,3,4
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,4,1,4,5
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,14,0,14,14
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,14,111,14,111,125
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,151,310,151,310,461
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,3,4,3,7
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,10,1,10,1,11
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,25,4,25,29
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,8,3,8,11
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,0,3,0,3
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,35,5,35,40
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,12,11,12,11,23
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,7,0,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,28,117,28,117,145
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,17,1,17,18
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,9,0,9,9
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,38,0,38,38
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,4,1,4,5
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,1,1,1,2
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,20,0,20,20
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,5,2,5,7
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,4,0,4,4
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,2,3,2,5
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,54,8,54,62
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,26,4,26,30
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,0,8,0,8
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,14,13,14,13,27
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,0,3,0,3
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,2,5,2,7
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,16,3,16,19
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,6,2,6,2,8
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,11,18,11,18,29
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,6,0,6,0,6
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,5,0,5,5
REYES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,12,12,12,12,24
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,24,0,24,24
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,6,0,6,6
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,13,23,13,23,36
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,4,0,4,4
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,6,14,6,14,20
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,18,5,18,23
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,17,3,17,20
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,3,3,3,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,13,0,13,0,13
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,19,11,19,11,30
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,6,16,6,16,22
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,53,8,53,61
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,15,3,15,18
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,6,4,6,10
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,60,2,60,62
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,9,14,9,14,23
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,9,0,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,0,3,0,3
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,4,0,4,4
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,136,313,136,313,449
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,8,1,8,9
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,4,0,4,4
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,47,99,47,99,146
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,7,1,7,8
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,6,2,6,8
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,3,8,3,11
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,10,4,10,14
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,42,147,42,147,189
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,4,5,4,9
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,3,0,3,0,3
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,18,4,18,22
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,8,3,8,3,11
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,5,0,5,5
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,15,0,15,15
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,5,1,5,6
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,3,0,3,3
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,16,1,16,1,17
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,14,4,14,18
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,35,0,35,35
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,2,1,2,3
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,4,2,4,2,6
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,7,3,7,3,10
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,11,11,11,11,22
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,2,0,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,7,27,7,27,34
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,16,25,16,25,41
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,1,1,1,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,5,0,5,0,5
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,54,0,54,0,54
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,15,54,15,54,69
YACO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,0,2,0,2
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,0,1,0,1,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,17,2,17,19
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-05-01,2,3,2,3,5
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,2,0,2,2
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,2,0,2,2
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,1,1,1,2
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,2,7,2,7,9
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,7,0,7,7
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,11,0,11,11
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,3,0,3,3
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,0,1,0,1
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,3,2,3,2,5
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,25,0,25,0,25
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,17,0,17,17
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,0,1,0,1
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,14,13,14,13,27
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,0,1,0,1
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,3,1,3,1,4
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,3,1,3,1,4
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,5,1,5,6
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,32,1,32,33
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,4,0,4,4
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,2,1,2,3
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,1,1,1,2
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,6,12,6,12,18
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,4,1,4,5
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,17,9,17,9,26
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,1,0,1,0,1
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,15,0,15,15
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,7,0,7,7
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,3,0,3,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,4,2,4,2,6
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,5,3,5,3,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,4,0,4,4
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,10,5,10,5,15
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,3,10,3,10,13
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,145,14,145,14,159
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,17,13,17,13,30
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,3,2,3,2,5
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,2,0,2,2
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,3,0,3,3
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-06-01,0,1,0,1,1
