,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
SHINAOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,13,8,3,2,26
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,5,5,2,1,13
SICAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,0,0,2,4
SIPE SIPE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,13,10,5,4,32
SOPACHUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,2,2,2,7
SORACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,6,0,1,8
SORATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,6,4,2,3,15
SUCRE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,89,116,221,195,621
TACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,0,2,0,2
TACACOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,4,0,1,7
TACOBAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,4,4,1,10
TACOPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,1,3,3,10
TAHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,0,1,0,1
TAPACARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,9,9,12,14,44
TARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,0,3,2,8
TARACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,2,2,2,7
TARATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,1,2,4,8
TARIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,87,68,7,16,178
TARVITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,7,7,3,3,20
TEOPONTE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,4,8,2,2,16
TIAHUANACU,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,1,1,0,5
TINGUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,0,2,9,12
TIPUANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,4,4,0,0,8
TIQUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,6,14,23,22,65
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,5,10,11,29
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,0,1,0,1
TOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,2,2,0,6
TOLATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,0,3,2,5
TOLEDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,1,0,0,3
TOMAVE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,3,1,2,8
TOMINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,6,2,1,12
TORO TORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,4,4,6,5,19
TOTORA(CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,6,6,8,7,27
TOTORA(ORR),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,3,1,0,6
TRIGAL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,2,0,0,3
TRINIDAD,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,27,21,7,5,60
TUPIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,15,25,4,10,54
TURCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,0,0,0,1
UMALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,3,2,1,8
UNCIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,7,6,4,8,25
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,4,5,3,14
URUBICHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,6,11,1,1,19
UYUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,10,9,5,3,27
VACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,4,5,3,13
VALLEGRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,14,9,0,2,25
VIACHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,31,12,6,12,61
VILA VILA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,0,6,3,9
VILLA CHARCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,14,11,1,3,29
VILLA MONTES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,31,22,3,7,63
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,2,2,0,4
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,6,2,1,0,9
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,3,1,0,6
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,24,34,19,12,89
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,5,3,4,7,19
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,21,23,3,2,49
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,12,7,8,6,33
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,4,2,3,6,15
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,46,52,6,9,113
YACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,0,0,1,0,1
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,34,37,17,15,103
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,3,1,1,8
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,1,0,0,3
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,11,21,25,17,74
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,2,0,1,0,3
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,1,5,3,12
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,1,1,3,0,5
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-03-01,3,1,2,3,9
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,1,3,6
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,5,11,14,35
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,15,8,1,1,25
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,5,6,6,20
ALALAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,4,2,6
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,2,0,1,3
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,8,1,0,13
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,3,7,5,19
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,4,0,1,5
ANTEQUERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,2,1,1,4
ANZALDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,1,2,5,8
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,4,11,9,27
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,2,1,5
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,4,4,1,15
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,9,14,15,20,58
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,2,4,5,12
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,14,42,31,98
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,3,2,6,18
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,0,4,7,14
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,4,2,0,11
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,0,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,9,10,6,30
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,5,8,6,30
BATALLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,1,1,4
BAURES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,7,0,2,11
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,2,1,1,4
BELEN DE URMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,0,1,1
BELLA FLOR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,1,1,4,6
BERMEJO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,18,26,23,26,93
BETANZOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,13,13,5,6,37
BOLIVAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,4,1,6
BOLPEBRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,0,2,2
BOYUIBE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,2,2,0,6
BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,3,3,5,15
CABEZAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,15,17,16,59
CAIROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,5,1,1,7
"CAIZA ""D""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,8,9,1,0,18
CAJUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,6,0,0,11
CALACOTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,1,1,2
CALAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,2,0,1,4
CAMARGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,4,7,6,22
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,2,2,4
CAMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,18,15,3,2,38
CAPINOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,11,18,16,50
CAQUIAVIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,0,1,0,6
CARACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,5,12,7,28
CARANAVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,34,28,20,17,99
CARAPARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,8,0,0,12
CARIPUYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,2,0,1,5
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,4,3,3,12
CATACORA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,1,1,1,3
CHACARILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,17,9,13,11,50
CHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,2,1,0,7
CHARAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,1,16,7,26
CHARAÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,0,1,1,4
CHAYANTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,9,3,1,3,16
CHIMORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,8,6,8,29
CHOQUE COTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,1,0,3
CHUA COCANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,3,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,4,4,7,22
CHUMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,4,3,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,1,2,6,9
CKOCHAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,4,5,1,14
CLIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,10,3,2,18
COBIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,35,31,56,61,183
COCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,9,7,5,10,31
COCHABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,246,233,183,177,839
COLCAPIRHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,13,8,22,21,64
"COLCHA ""K""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,15,2,0,24
COLOMI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,15,15,3,3,36
COLPA BELGICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,3,2,2,10
COLQUECHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,14,20,19,59
COLQUENCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,1,0,0,5
COLQUIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,3,14,14,35
COMARAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,10,8,14,11,43
COMBAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,2,0,3
CONCEPCION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,11,41,41,104
COPACABANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,1,7,3,13
CORIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,7,0,0,14
CORO CORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,2,5,2,10
COROICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,7,3,1,18
CORQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,2,0,0,4
COTAGAITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,8,9,5,33
COTOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,48,47,24,25,144
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,12,18,12,53
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,1,0,2
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,4,2,8
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,12,6,2,3,23
CURVA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,2,0,3,6
DESAGUADERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,0,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,155,161,463,362,1141
EL CHORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,4,0,0,5
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,6,10,12,35
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,8,5,0,16
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,38,34,25,19,116
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,2,1,4,8
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,18,21,7,4,50
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,19,13,14,6,52
ESCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,0,0,1
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,0,1,1,4
EUCALIPTUS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,1,4,3,8
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,4,0,2,7
EXALTACION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,6,2,8
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,7,22,14,54
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,8,5,14
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,12,6,3,4,25
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,3,5,5,16
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,8,1,8,3,20
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,0,1,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,23,15,98,108,244
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,0,0,1
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,1,6,2,13
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,1,0,2
HUACHACALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,1,1,0,4
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,6,7,7,23
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,0,0,1
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,0,2,0,4
HUATAJATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,2,3,1,6
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,1,1,3
HUMANATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,1,2,3
ICHOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,3,2,0,5
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,1,1,3,7
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,2,6,11,22
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,1,0,3
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,4,3,4,13
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,5,5,1,15
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,6,1,2,15
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,2,1,1,6
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,12,30,4,6,52
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,64,58,70,49,241
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,283,263,194,205,945
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,2,3,3,10
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,0,15,12,33
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,2,4,4,13
LICOMA PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,2,0,0,2
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,23,20,28,17,88
LLICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,0,2,2
LORETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,13,8,21
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,4,0,1,9
MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,0,1,1,4
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,3,6,5,17
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,3,1,18,12,34
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,9,8,3,3,23
MALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,1,1,2
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,17,8,1,0,26
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,7,8,8,30
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,9,14,29,21,73
MIZQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,11,9,15,13,48
MOCOMOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,5,6,5,22
MOJOCOYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,3,0,1,5
MONTEAGUDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,16,18,3,3,40
MONTERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,45,47,57,59,208
MORO MORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,3,0,1,6
MOROCHATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,0,4,7,12
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,2,3,4,11
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,0,2,1,3
OCURI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,1,2,3,12
OKINAWA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,5,12,9,30
OMEREQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,1,5,4,15
ORURO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,64,70,65,48,247
PADCAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,10,14,10,5,39
PADILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,7,2,3,0,12
PAILON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,16,11,33,22,82
PALCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,5,7,7,25
PALOS BLANCOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,27,15,2,2,46
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,1,0,0,1
PAMPA GRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,8,4,11,10,33
PAPEL PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,4,7,13,28
PASORAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,0,1,1,4
PATACAMAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,10,12,9,8,39
PAZÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,1,0,0,3
PELECHUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,2,2,0,9
POCOATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,2,1,0,2,5
POCONA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,3,11,7,22
POJO (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,5,3,5,3,16
POOPO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,1,4,2,8
PORCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,4,4,6,4,18
POROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,0,3,7,8,18
PORONGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,6,6,14,11,37
PORTACHUELO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,15,16,3,3,37
PORVENIR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-04-01,1,2,13,5,21
