municipality,group,variable,month,Primer Control Post Parto,TOTAL
CAJUATA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
CALAMARCA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
CAMARGO,atencion de partos en servicios,primer control post parto,2023-05-01,20,20
CAMIRI,atencion de partos en servicios,primer control post parto,2023-05-01,62,62
CAPINOTA,atencion de partos en servicios,primer control post parto,2023-05-01,18,18
CARACOLLO,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
CARANAVI,atencion de partos en servicios,primer control post parto,2023-05-01,81,81
CARAPARI,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
CARIPUYO,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
CHALLAPATA,atencion de partos en servicios,primer control post parto,2023-05-01,46,46
CHAQUI,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
CHARAGUA,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
CHAYANTA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
CHIMORE,atencion de partos en servicios,primer control post parto,2023-05-01,40,40
CHOQUE COTA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
CHUA COCANI,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,primer control post parto,2023-05-01,23,23
CHUMA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
CKOCHAS,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
CLIZA,atencion de partos en servicios,primer control post parto,2023-05-01,8,8
COBIJA,atencion de partos en servicios,primer control post parto,2023-05-01,17,17
COCHABAMBA,atencion de partos en servicios,primer control post parto,2023-05-01,553,553
COLCAPIRHUA,atencion de partos en servicios,primer control post parto,2023-05-01,22,22
"COLCHA ""K""",atencion de partos en servicios,primer control post parto,2023-05-01,6,6
COLOMI,atencion de partos en servicios,primer control post parto,2023-05-01,16,16
COLPA BELGICA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
COLQUECHACA,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
COLQUENCHA,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
COMARAPA,atencion de partos en servicios,primer control post parto,2023-05-01,13,13
CONCEPCION,atencion de partos en servicios,primer control post parto,2023-05-01,31,31
CORIPATA,atencion de partos en servicios,primer control post parto,2023-05-01,8,8
COROICO,atencion de partos en servicios,primer control post parto,2023-05-01,25,25
COTAGAITA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
COTOCA,atencion de partos en servicios,primer control post parto,2023-05-01,87,87
CUATRO CAÑADAS,atencion de partos en servicios,primer control post parto,2023-05-01,18,18
CUEVO,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
CULPINA,atencion de partos en servicios,primer control post parto,2023-05-01,11,11
EL ALTO,atencion de partos en servicios,primer control post parto,2023-05-01,815,815
EL CHORO,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
EL PUENTE(STC),atencion de partos en servicios,primer control post parto,2023-05-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,primer control post parto,2023-05-01,1,1
EL TORNO,atencion de partos en servicios,primer control post parto,2023-05-01,29,29
ENTRE RIOS TRJ,atencion de partos en servicios,primer control post parto,2023-05-01,16,16
ENTRE RIOS CBBA,atencion de partos en servicios,primer control post parto,2023-05-01,23,23
ESCOMA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
EUCALIPTUS,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,primer control post parto,2023-05-01,11,11
FILADELFIA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,primer control post parto,2023-05-01,1,1
GUANAY,atencion de partos en servicios,primer control post parto,2023-05-01,5,5
GUAQUI,atencion de partos en servicios,primer control post parto,2023-05-01,5,5
GUAYARAMERIN,atencion de partos en servicios,primer control post parto,2023-05-01,32,32
GUTIERREZ,atencion de partos en servicios,primer control post parto,2023-05-01,14,14
HUACARAJE,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
HUACARETA,atencion de partos en servicios,primer control post parto,2023-05-01,5,5
HUANUNI,atencion de partos en servicios,primer control post parto,2023-05-01,24,24
HUARINA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
ICLA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
INCAHUASI,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
INQUISIVI,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,primer control post parto,2023-05-01,3,3
IXIAMAS,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
LA ASUNTA,atencion de partos en servicios,primer control post parto,2023-05-01,40,40
LA GUARDIA,atencion de partos en servicios,primer control post parto,2023-05-01,76,76
LA PAZ,atencion de partos en servicios,primer control post parto,2023-05-01,354,354
LAGUNILLAS,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
LAJA,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
LLALLAGUA,atencion de partos en servicios,primer control post parto,2023-05-01,8,8
LLICA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
LORETO,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
LURIBAY,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
MACHARETI,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
MAGDALENA,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
MAIRANA,atencion de partos en servicios,primer control post parto,2023-05-01,12,12
MAPIRI,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
MECAPACA,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
MINEROS,atencion de partos en servicios,primer control post parto,2023-05-01,19,19
MIZQUE,atencion de partos en servicios,primer control post parto,2023-05-01,13,13
MOJOCOYA,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
MONTERO,atencion de partos en servicios,primer control post parto,2023-05-01,111,111
MORO MORO,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
OCURI,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
ORURO,atencion de partos en servicios,primer control post parto,2023-05-01,403,403
PADCAYA,atencion de partos en servicios,primer control post parto,2023-05-01,8,8
PADILLA,atencion de partos en servicios,primer control post parto,2023-05-01,7,7
PAILON,atencion de partos en servicios,primer control post parto,2023-05-01,11,11
PALCA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
PALOS BLANCOS,atencion de partos en servicios,primer control post parto,2023-05-01,26,26
PAMPA GRANDE,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
PAPEL PAMPA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
PASORAPA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
PATACAMAYA,atencion de partos en servicios,primer control post parto,2023-05-01,27,27
PAZÑA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
POCOATA,atencion de partos en servicios,primer control post parto,2023-05-01,12,12
POCONA,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
POOPO,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
PORCO,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
POROMA,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
PORONGO,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
PORTACHUELO,atencion de partos en servicios,primer control post parto,2023-05-01,12,12
POTOSI,atencion de partos en servicios,primer control post parto,2023-05-01,214,214
PRESTO,atencion de partos en servicios,primer control post parto,2023-05-01,5,5
PUCARANI,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
PUERTO ACOSTA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,primer control post parto,2023-05-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,primer control post parto,2023-05-01,21,21
PUERTO RICO,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,primer control post parto,2023-05-01,20,20
PUERTO VILLARROEL,atencion de partos en servicios,primer control post parto,2023-05-01,21,21
PUNA,atencion de partos en servicios,primer control post parto,2023-05-01,13,13
PUNATA,atencion de partos en servicios,primer control post parto,2023-05-01,34,34
QUILLACOLLO,atencion de partos en servicios,primer control post parto,2023-05-01,82,82
QUIME,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
RAVELO,atencion de partos en servicios,primer control post parto,2023-05-01,7,7
RIBERALTA,atencion de partos en servicios,primer control post parto,2023-05-01,246,246
RURRENABAQUE,atencion de partos en servicios,primer control post parto,2023-05-01,35,35
SABAYA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SACABA,atencion de partos en servicios,primer control post parto,2023-05-01,145,145
SACABAMBA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
SACACA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
SAIPINA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
SAMAIPATA,atencion de partos en servicios,primer control post parto,2023-05-01,11,11
SAN ANDRES,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
SAN BENITO,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
SAN BORJA,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
SAN BUENA VENTURA,atencion de partos en servicios,primer control post parto,2023-05-01,18,18
SAN CARLOS,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
SAN IGNACIO,atencion de partos en servicios,primer control post parto,2023-05-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,primer control post parto,2023-05-01,79,79
SAN JAVIER(STC),atencion de partos en servicios,primer control post parto,2023-05-01,21,21
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SAN JULIAN,atencion de partos en servicios,primer control post parto,2023-05-01,7,7
SAN LORENZO(PND),atencion de partos en servicios,primer control post parto,2023-05-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,primer control post parto,2023-05-01,15,15
SAN LUCAS,atencion de partos en servicios,primer control post parto,2023-05-01,15,15
SAN MATIAS,atencion de partos en servicios,primer control post parto,2023-05-01,4,4
SAN MIGUEL DE VELASCO,atencion de partos en servicios,primer control post parto,2023-05-01,16,16
SAN PEDRO,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
SAN PEDRO DE MACHA,atencion de partos en servicios,primer control post parto,2023-05-01,6,6
SAN PEDRO DE TIQUINA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
SAN RAFAEL,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,primer control post parto,2023-05-01,11,11
SANTA ANA,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,primer control post parto,2023-05-01,738,738
SANTA ROSA,atencion de partos en servicios,primer control post parto,2023-05-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicios,primer control post parto,2023-05-01,7,7
SANTIAGO DE HUARI,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,primer control post parto,2023-05-01,1,1
SAPAHAQUI,atencion de partos en servicios,primer control post parto,2023-05-01,2,2
SENA,atencion de partos en servicios,primer control post parto,2023-05-01,9,9
SHINAOTA,atencion de partos en servicios,primer control post parto,2023-05-01,36,36
SICA SICA (VILLA AROMA),atencion de partos en servicios,primer control post parto,2023-05-01,6,6
SICAYA,atencion de partos en servicios,primer control post parto,2023-05-01,3,3
SIPE SIPE,atencion de partos en servicios,primer control post parto,2023-05-01,45,45
