municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,15,15
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,17,17
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,5,5
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,31,31
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,335,335
SANTA ROSA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,12,12
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,37,37
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,338,338
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,7,7
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,6,6
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,7,7
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,11,11
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,6,6
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,9,9
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,6,6
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,28,28
TIRAQUE (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,11,11
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,55,55
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,10,10
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,5,5
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,43,43
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,4,4
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,31,31
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,56,56
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,8,8
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,1,1
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,87,87
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,3,3
YUNCHARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,2,2
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-04-01,8,8
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,37,37
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,12,12
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,26,26
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,2,2
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,11,11
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,10,10
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,25,25
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,4,4
AUCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,2,2
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,11,11
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,4,4
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,25,25
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,16,16
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,18,18
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,10,10
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,20,20
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,10,10
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,7,7
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,2,2
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,4,4
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
CHOQUE COTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,25,25
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,8,8
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,9,9
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,30,30
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,13,13
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,413,413
COLCAPIRHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,7,7
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,10,10
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,9,9
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
CONCEPCION,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,31,31
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,7,7
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,25,25
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,10,10
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,11,11
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,535,535
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,24,24
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,5,5
GUTIERREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,12,12
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,23,23
HUARINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,36,36
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,38,38
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,6,6
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,3,3
LORETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,7,7
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,13,13
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-05-01,1,1
