municipality,group,variable,month,Primer Control Post Parto,TOTAL
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2023-11-01,10,10
SAN RAFAEL,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
SANTA ANA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2023-11-01,52,52
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SAPAHAQUI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2023-11-01,18,18
SORACACHI,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
SORATA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
SUCRE,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2023-11-01,9,9
TACOPAYA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2023-11-01,7,7
TARIJA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
TARVITA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
TOMINA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
TRINIDAD,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
UNCIA,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
URUBICHA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
UYUNI,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
VILA VILA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2023-11-01,3,3
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2023-11-01,2,2
WARNES,atencion de partos en domicilio,primer control post parto,2023-11-01,15,15
YACO,atencion de partos en domicilio,primer control post parto,2023-11-01,4,4
YANACACHI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
YAPACANI,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
YUNCHARA,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,primer control post parto,2023-11-01,1,1
ACACIO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2023-12-01,17,17
AIQUILE,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
ALTO BENI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
APOLO,atencion de partos en domicilio,primer control post parto,2023-12-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
ATOCHA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
AUCAPATA,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
AYATA,atencion de partos en domicilio,primer control post parto,2023-12-01,6,6
AYO AYO,atencion de partos en domicilio,primer control post parto,2023-12-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
AZURDUY,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
BATALLAS,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
BELEN DE ANDAMARCA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
BETANZOS,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
BOLPEBRA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CALACOTO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CAMIRI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
CARAPARI,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
CARIPUYO,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2023-12-01,6,6
CHAQUI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CHARAGUA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
CHAYANTA,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
CHIMORE,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CHIPAYA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
CHOQUE COTA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
CKOCHAS,atencion de partos en domicilio,primer control post parto,2023-12-01,11,11
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
COLCAPIRHUA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
COLOMI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2023-12-01,11,11
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
COLQUIRI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
COMANCHE,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CORIPATA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
COROICO,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
CORQUE,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
COTOCA,atencion de partos en domicilio,primer control post parto,2023-12-01,9,9
CULPINA,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
EL ALTO,atencion de partos en domicilio,primer control post parto,2023-12-01,22,22
EL CHORO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
EL TORNO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
FILADELFIA,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
GUAQUI,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
HUARINA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
HUMANATA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
INCAHUASI,atencion de partos en domicilio,primer control post parto,2023-12-01,7,7
INQUISIVI,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
LORETO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
MACHARETI,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2023-12-01,12,12
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
MONTEAGUDO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
MOROCHATA,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
OCURI,atencion de partos en domicilio,primer control post parto,2023-12-01,11,11
ORURO,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
PALCA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
PELECHUCO,atencion de partos en domicilio,primer control post parto,2023-12-01,6,6
POCOATA,atencion de partos en domicilio,primer control post parto,2023-12-01,14,14
POROMA,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
POTOSI,atencion de partos en domicilio,primer control post parto,2023-12-01,13,13
PRESTO,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
PUCARANI,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
PUNA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
PUNATA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
QUIME,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
RAVELO,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
SABAYA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SACABA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SACACA,atencion de partos en domicilio,primer control post parto,2023-12-01,10,10
SAN ANDRES,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2023-12-01,9,9
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SAN PEDRO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2023-12-01,11,11
SAN PEDRO(PND),atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
SICAYA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
SORACACHI,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
SORATA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
SUCRE,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TACACOMA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
TACOPAYA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
TAPACARI,atencion de partos en domicilio,primer control post parto,2023-12-01,17,17
TARABUCO,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
TARACO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TARVITA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TOMAVE,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TOMINA,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2023-12-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
TRINIDAD,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
TUPIZA,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
UMALA,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
UNCIA,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
UYUNI,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
VIACHA,atencion de partos en domicilio,primer control post parto,2023-12-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
VINTO,atencion de partos en domicilio,primer control post parto,2023-12-01,1,1
VITICHI,atencion de partos en domicilio,primer control post parto,2023-12-01,5,5
WARNES,atencion de partos en domicilio,primer control post parto,2023-12-01,4,4
YACO,atencion de partos en domicilio,primer control post parto,2023-12-01,2,2
