,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,43,124,43,124,167
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,7,1,7,1,8
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,1,1,1,1,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,352,213,352,213,565
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,89,69,89,69,158
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,0,10,0,10,10
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,3,1,3,1,4
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,26,28,26,28,54
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,38,5,38,5,43
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,8,7,8,7,15
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,49,42,49,42,91
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,22,23,22,23,45
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,68,386,68,386,454
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,133,19,133,19,152
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,4,24,4,24,28
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,122,84,122,84,206
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,124,137,124,137,261
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,4,9,4,9,13
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,9,0,9,0,9
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,7,8,7,8,15
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,81,129,81,129,210
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,6,11,6,11,17
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,119,37,119,37,156
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,110,0,110,0,110
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,25,37,25,37,62
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,323,821,323,821,1144
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,7,2,7,2,9
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,314,656,314,656,970
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,16,79,16,79,95
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,22,3,22,3,25
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,8,104,8,104,112
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,23,28,23,28,51
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,6,16,6,16,22
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,5,160,5,160,165
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-04-01,3,9,3,9,12
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,3,13,3,16
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,50,315,50,315,365
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,14,3,14,3,17
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,110,539,110,539,649
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,39,0,39,39
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,18,2,18,20
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,20,10,20,30
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,29,62,29,62,91
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,24,3,24,27
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,7,6,7,13
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,4,65,4,65,69
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,23,33,23,33,56
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,7,9,7,9,16
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,11,240,11,240,251
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,12,122,12,122,134
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,22,115,22,115,137
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,200,54,200,54,254
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,175,3,175,178
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,28,13,28,41
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,23,6,23,29
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,18,15,18,33
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,176,13,176,189
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,12,27,12,27,39
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,22,58,22,58,80
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,2,10,2,12
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,25,3,25,28
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,24,2,24,26
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,50,0,50,50
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,96,232,96,232,328
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,91,164,91,164,255
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,3,3,3,6
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,10,2,10,12
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,9,23,9,23,32
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,11,16,11,16,27
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,30,140,30,140,170
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,14,26,14,26,40
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,28,23,28,23,51
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,1,13,1,14
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,12,5,12,17
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,5,2,5,7
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,42,15,42,57
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,4,1,4,1,5
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,94,166,94,166,260
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,3,15,3,18
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,10,3,10,13
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,12,57,12,57,69
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,96,373,96,373,469
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,22,1,22,1,23
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,8,29,8,29,37
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,104,10,104,114
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,10,0,10,10
CHACARILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,7,2,7,9
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,56,138,56,138,194
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,24,22,24,22,46
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,187,10,187,197
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1,16,1,16,17
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,37,23,37,23,60
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,1,2,1,3
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,6,0,6,6
CHUA COCANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1,4,1,4,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,11,63,11,63,74
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,22,10,22,32
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,9,8,9,8,17
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,127,139,127,139,266
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,26,112,26,112,138
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,104,175,104,175,279
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,31,191,31,191,222
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,877,1860,877,1860,2737
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,5,0,5,5
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,65,137,65,137,202
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,12,50,12,50,62
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,19,80,19,80,99
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,41,319,41,319,360
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,39,48,39,48,87
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,0,5,0,5
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,17,60,17,60,77
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,0,3,0,3
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,14,34,14,34,48
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,10,0,10,10
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,41,251,41,251,292
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,16,54,16,54,70
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,121,93,121,93,214
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,7,14,7,14,21
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,22,5,22,27
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,32,96,32,96,128
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,21,100,21,100,121
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,83,294,83,294,377
CRUZ DE MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,4,0,4,4
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,30,105,30,105,135
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,10,0,10,10
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1,1,1,1,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,44,40,44,40,84
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,13,6,13,19
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,0,5,0,5
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,23,157,23,157,180
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1173,7880,1173,7880,9053
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1,13,1,13,14
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,33,381,33,381,414
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,22,14,22,14,36
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,80,548,80,548,628
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,61,2,61,2,63
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,11,88,11,88,99
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,73,249,73,249,322
ESCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,0,2,0,2
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,25,2,25,2,27
ESMERALDA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,8,0,8,8
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,4,2,4,2,6
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1,0,1,0,1
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,5,0,5,5
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,23,15,23,38
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1,4,1,4,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,17,61,17,61,78
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,29,6,29,35
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,26,40,26,40,66
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,7,0,7,7
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,68,283,68,283,351
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,124,5,124,129
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,28,26,28,26,54
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,5,2,5,7
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,12,10,12,22
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,24,217,24,217,241
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,0,5,0,5
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,30,3,30,33
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,64,6,64,70
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,18,3,18,21
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,4,2,4,6
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,4,2,4,6
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,26,6,26,32
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,25,15,25,40
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,36,2,36,38
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,4,80,4,80,84
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,51,6,51,57
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,17,17,17,17,34
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,5,53,5,53,58
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,32,119,32,119,151
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,58,712,58,712,770
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,1590,4239,1590,4239,5829
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,63,6,63,69
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,24,44,24,44,68
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,8,2,8,10
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,2,0,2,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,88,941,88,941,1029
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,0,15,0,15
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,75,13,75,88
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,9,17,9,17,26
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,8,7,8,7,15
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,18,21,18,21,39
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,2,2,2,4
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,25,0,25,25
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,10,44,10,44,54
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,7,6,7,6,13
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,42,17,42,17,59
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,62,195,62,195,257
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,11,12,11,12,23
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,44,70,44,70,114
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,43,222,43,222,265
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,237,204,237,204,441
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,9,0,9,9
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,20,19,20,19,39
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,4,0,4,0,4
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,8,0,8,8
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,69,132,69,132,201
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,46,363,46,363,409
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,4,18,4,18,22
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,396,3496,396,3496,3892
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,33,527,33,527,560
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,0,7,0,7,7
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,22,248,22,248,270
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,47,46,47,46,93
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,59,48,59,48,107
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,21,15,21,36
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,7,2,7,9
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,64,6,64,70
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,33,2,33,2,35
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,7,77,7,77,84
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,3,0,3,0,3
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,31,29,31,29,60
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,16,24,16,24,40
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,7,13,7,20
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,13,16,13,16,29
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,18,2,18,2,20
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,24,70,24,70,94
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,39,124,39,124,163
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,10,6,10,16
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,2,6,2,6,8
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,405,197,405,197,602
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,8,28,8,28,36
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,47,0,47,0,47
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,32,54,32,54,86
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,9,10,9,10,19
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,6,44,6,44,50
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,7,28,7,28,35
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,11,7,11,7,18
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,27,146,27,146,173
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-05-01,15,24,15,24,39
