,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,1,3,1,4
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,3,3,3,6
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,13,1,13,1,14
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,7,4,7,11
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,33,1,33,34
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,30,11,30,41
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,18,15,18,15,33
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,43,0,43,0,43
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,43,63,43,63,106
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,6,21,6,21,27
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,26,21,26,21,47
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,68,321,68,321,389
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1515,922,1515,922,2437
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,6,3,6,9
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,6,22,6,22,28
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,9,0,9,9
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,0,1,0,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,16,39,16,39,55
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,12,29,12,29,41
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,113,11,113,124
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,400,297,400,297,697
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,20,24,20,24,44
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,3,11,3,14
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,58,11,58,69
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,18,10,18,10,28
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,10,96,10,96,106
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,1,2,1,3
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,6,64,6,64,70
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,22,3,22,25
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,16,32,16,32,48
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,46,638,46,638,684
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,9,5,9,14
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,4,0,4,4
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,9,4,9,4,13
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,25,53,25,53,78
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,26,120,26,120,146
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,8,5,8,5,13
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,32,3,32,3,35
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,21,32,21,32,53
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,24,4,24,28
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,40,11,40,11,51
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,3,4,3,7
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,3,5,3,8
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,563,33,563,33,596
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,8,1,8,9
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,2,1,2,3
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,31,19,31,19,50
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,46,3,46,49
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,23,4,23,27
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,5,5,5,10
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,13,12,13,12,25
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,85,234,85,234,319
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,18,0,18,0,18
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,27,29,27,29,56
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,86,335,86,335,421
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,21,22,21,22,43
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,58,7,58,7,65
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,45,1,45,46
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,61,440,61,440,501
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,0,4,0,4
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,3,0,3,3
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,16,22,16,22,38
REYES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,13,119,13,119,132
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,208,1489,208,1489,1697
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,21,11,21,32
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,12,9,12,9,21
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,1,2,1,3
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,125,551,125,551,676
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,3,0,3,3
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,22,33,22,33,55
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,51,80,51,80,131
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,0,5,0,5
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,16,23,16,23,39
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,9,0,9,0,9
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,17,41,17,41,58
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,0,3,0,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,0,2,0,2
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,7,11,7,11,18
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,61,33,61,33,94
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,12,68,12,68,80
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,17,11,17,28
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,60,152,60,152,212
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,82,291,82,291,373
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,3,1,3,4
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,13,12,13,12,25
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,0,11,0,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,33,10,33,10,43
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,186,1,186,187
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,85,104,85,104,189
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,3,3,3,6
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,14,6,14,6,20
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,17,33,17,33,50
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,17,11,17,28
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,1,5,1,6
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,17,70,17,70,87
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,14,35,14,35,49
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,6,16,6,16,22
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,10,3,10,13
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,19,4,19,23
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,0,11,0,11
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,19,0,19,0,19
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2263,9102,2263,9102,11365
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,18,30,18,30,48
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,29,3,29,3,32
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,14,0,14,14
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,1,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,80,4,80,84
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,6,3,6,9
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,37,0,37,37
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,5,0,5,5
SENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,16,0,16,16
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,7,72,7,72,79
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,17,47,17,47,64
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,40,220,40,220,260
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,10,11,10,11,21
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,8,5,8,13
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,9,15,9,15,24
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,325,645,325,645,970
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,0,2,0,2
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,0,3,0,3
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,10,4,10,14
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,15,2,15,17
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,0,5,0,5
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,30,62,30,62,92
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,58,1,58,59
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,1,0,1,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,15,5,15,20
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,371,338,371,338,709
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,88,3,88,91
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,8,26,8,26,34
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,23,17,23,17,40
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,30,13,30,13,43
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,10,6,10,6,16
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,20,292,20,292,312
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,29,30,29,30,59
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,5,3,5,8
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,70,4,70,74
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,222,4,222,226
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,6,6,6,6,12
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,10,11,10,11,21
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,30,8,30,8,38
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,67,14,67,14,81
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,23,46,23,46,69
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,7,0,7,0,7
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,5,2,5,7
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,264,532,264,532,796
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,68,78,68,78,146
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,24,5,24,29
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,5,10,5,10,15
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,22,1,22,1,23
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,7,3,7,3,10
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,3,14,3,14,17
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,20,109,20,109,129
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,27,40,27,40,67
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,50,14,50,14,64
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,10,32,10,32,42
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,34,47,34,47,81
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,92,35,92,35,127
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,0,4,0,4,4
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,14,1,14,1,15
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,1,3,1,3,4
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,67,128,67,128,195
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,11,3,11,3,14
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,56,23,56,23,79
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,79,0,79,0,79
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,20,25,20,25,45
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,0,2,0,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,193,719,193,719,912
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,14,3,14,3,17
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,132,167,132,167,299
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,18,13,18,13,31
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,2,4,2,6
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,32,399,32,399,431
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,7,0,7,0,7
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,7,15,7,15,22
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,4,53,4,53,57
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-04-01,2,1,2,1,3
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,4,2,4,2,6
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,13,52,13,52,65
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,4,10,4,10,14
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,70,25,70,25,95
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,0,10,0,10,10
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,2,15,2,15,17
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,17,15,17,15,32
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,29,17,29,17,46
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,1,14,1,14,15
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,3,5,3,5,8
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,6,43,6,43,49
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,6,15,6,15,21
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,7,5,7,5,12
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,16,92,16,92,108
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,14,63,14,63,77
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,4,46,4,46,50
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,87,28,87,28,115
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,4,119,4,119,123
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,2,3,2,3,5
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,3,13,3,13,16
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,10,106,10,106,116
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,23,32,23,32,55
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,11,18,11,18,29
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,8,14,8,14,22
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,3,3,3,3,6
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,0,8,0,8,8
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,0,6,0,6,6
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,55,59,55,59,114
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,41,17,41,17,58
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,2,3,2,3,5
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,0,5,0,5,5
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,7,15,7,15,22
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,12,9,12,9,21
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,14,210,14,210,224
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,11,14,11,14,25
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,15,9,15,9,24
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,16,2,16,2,18
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,1,10,1,10,11
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,15,35,15,35,50
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,19,17,19,17,36
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,120,68,120,68,188
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,13,3,13,3,16
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,5,25,5,25,30
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,5,29,5,29,34
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,73,216,73,216,289
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,12,39,12,39,51
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,0,18,0,18,18
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,8,61,8,61,69
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,0,34,0,34,34
CHACARILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,3,67,3,67,70
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,34,241,34,241,275
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-05-01,12,21,12,21,33
