,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,0,4,0,4
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,13,0,13,13
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,1,1,1,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,10,9,10,9,19
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,43,22,43,22,65
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,3,0,3,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,7,98,7,98,105
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,5,0,5,5
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,35,82,35,82,117
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,0,2,0,2
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,15,3,15,18
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,102,2,102,104
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,7,2,7,2,9
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,6,15,6,15,21
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,21,0,21,21
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,18,0,18,18
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,5,0,5,5
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,19,4,19,23
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,7,1,7,1,8
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,5,0,5,5
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,37,4,37,41
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,1,1,1,2
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,7,25,7,25,32
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,28,1,28,29
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,1,2,1,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,4,4,4,8
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,4,0,4,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,17,3,17,20
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,9,37,9,37,46
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,1,3,1,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,36,2,36,38
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,1,3,1,4
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,5,0,5,5
REYES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,4,0,4,4
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,1,1,1,2
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,6,3,6,9
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,20,58,20,58,78
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,4,0,4,4
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,10,0,10,10
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,2,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,21,3,21,24
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,16,2,16,18
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,2,4,2,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,6,4,6,10
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,2,0,2,2
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,23,4,23,27
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,3,0,3,3
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,42,100,42,100,142
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,5,2,5,2,7
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,101,114,101,114,215
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,0,2,0,2
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,60,1,60,61
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,10,1,10,11
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,28,1,28,29
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,2,2,2,4
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,8,2,8,2,10
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,27,3,27,30
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,12,11,12,11,23
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,5,13,5,13,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,12,7,12,7,19
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,13,0,13,13
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,179,200,179,200,379
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,41,3,41,44
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,3,0,3,3
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,10,1,10,11
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,3,0,3,3
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,1,1,1,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,4,2,4,6
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,1,2,1,3
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,2,0,2,2
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,22,48,22,48,70
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,4,0,4,0,4
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,3,2,3,5
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,5,2,5,2,7
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,64,2,64,66
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,56,69,56,69,125
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,4,1,4,5
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,3,0,3,3
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,6,6,6,6,12
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,0,2,0,2
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,11,0,11,11
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,2,0,2,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,5,13,5,13,18
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,10,8,10,8,18
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,9,2,9,2,11
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,36,3,36,39
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,11,2,11,13
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,29,1,29,30
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,5,0,5,0,5
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,3,0,3,0,3
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,6,1,6,7
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,2,1,2,3
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,8,1,8,9
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,9,24,9,24,33
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,1,1,1,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,5,2,5,2,7
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,6,0,6,0,6
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,0,1,0,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,6,91,6,91,97
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,8,8,8,8,16
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,35,2,35,37
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,2,17,2,17,19
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,1,4,1,4,5
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-05-01,0,1,0,1,1
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,9,1,9,1,10
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,5,1,5,6
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,2,1,2,3
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,5,0,5,0,5
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,6,0,6,6
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,3,0,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,0,3,0,3
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,5,0,5,5
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,1,2,1,3
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,42,3,42,45
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,6,1,6,7
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,0,2,0,2
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,4,0,4,0,4
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,6,1,6,1,7
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,14,3,14,17
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,2,1,2,3
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,5,0,5,5
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,0,2,0,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,2,3,2,5
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,3,0,3,3
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,1,2,1,3
CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,4,0,4,4
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,4,1,4,1,5
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,8,16,8,16,24
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,4,2,4,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,2,7,2,9
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,23,3,23,26
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,89,37,89,37,126
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,13,7,13,20
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,2,2,2,4
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,4,0,4,0,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,13,3,13,3,16
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,1,7,1,8
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,10,1,10,1,11
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,2,0,2,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,8,25,8,25,33
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,8,7,8,15
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,2,7,2,9
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,17,0,17,17
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,162,70,162,70,232
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,5,0,5,0,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,11,1,11,12
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,13,15,13,15,28
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,0,2,0,2
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,21,1,21,22
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,10,3,10,3,13
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,76,2,76,78
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,4,2,4,2,6
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,16,3,16,19
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,2,1,2,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,2,2,2,4
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,3,15,3,15,18
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,30,0,30,30
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,0,2,0,2
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,17,1,17,1,18
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,145,268,145,268,413
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,27,2,27,29
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,17,2,17,19
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,0,7,0,7
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,1,1,1,2
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,4,0,4,4
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,8,240,8,240,248
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,36,102,36,102,138
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,1,2,1,3
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,4,3,4,3,7
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,5,0,5,5
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,27,2,27,2,29
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,5,30,5,30,35
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,7,0,7,0,7
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,1,42,1,42,43
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,2,0,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,2,0,2,0,2
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-06-01,0,19,0,19,19
