,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,1,0,1,1
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,43,224,43,224,267
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,4,1,4,5
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,4,1,4,5
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,5,1,5,1,6
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,40,0,40,40
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,3,15,3,15,18
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,43,55,43,55,98
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,19,0,19,19
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,24,0,24,24
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,3,0,3,0,3
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,3,56,3,56,59
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,1,1,1,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,2,0,2,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,2,10,2,10,12
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,1,0,1,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,1,0,1,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,14,0,14,0,14
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,2,9,2,9,11
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,23,24,23,24,47
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,10,14,10,14,24
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,2,0,2,0,2
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,3,0,3,0,3
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,2,10,2,10,12
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,0,1,0,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,3,1,3,4
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,15,32,15,32,47
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,11,2,11,2,13
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,9,0,9,0,9
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,6,3,6,3,9
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,1,1,1,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,17,17,17,17,34
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,2,2,2,2,4
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,10,5,10,5,15
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,24,0,24,0,24
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,4,0,4,4
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,17,31,17,31,48
YACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,6,0,6,0,6
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,5,3,5,3,8
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,7,1,7,8
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,1,2,1,2,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,7,104,7,104,111
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,10,39,10,39,49
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-04-01,0,1,0,1,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,2,1,2,3
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,0,3,0,3
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,5,1,5,6
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,5,0,5,5
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,4,0,4,4
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,4,6,4,10
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,9,2,9,11
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,19,0,19,19
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,10,3,10,13
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,12,3,12,15
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,58,5,58,5,63
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,14,0,14,14
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,33,3,33,36
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,9,4,9,13
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,3,2,3,5
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,32,3,32,35
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,6,1,6,7
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,3,0,3,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,4,3,4,7
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,3,6,3,9
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,10,20,10,20,30
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,0,6,0,6
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,30,6,30,36
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,0,3,0,3
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,52,3,52,55
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,3,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,52,1,52,53
CHACARILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,2,2,2,4
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,30,4,30,34
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,8,5,8,5,13
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,8,1,8,9
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,7,3,7,3,10
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,4,0,4,4
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,16,4,16,20
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,19,46,19,46,65
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,3,0,3,3
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,106,38,106,38,144
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,18,15,18,15,33
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,9,0,9,0,9
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,28,6,28,34
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,0,2,0,2
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,8,2,8,10
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,68,2,68,70
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,22,0,22,22
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,85,1,85,86
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,9,0,9,9
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,16,20,16,20,36
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,12,150,12,150,162
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,8,1,8,9
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,1,2,1,3
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,273,721,273,721,994
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,25,4,25,29
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,15,171,15,171,186
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,13,0,13,13
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,28,2,28,30
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,13,19,13,19,32
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,9,29,9,29,38
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,42,4,42,46
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,33,1,33,34
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,5,18,5,18,23
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,7,2,7,9
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,46,2,46,48
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,7,0,7,7
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,5,0,5,5
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,3,0,3,3
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,17,1,17,18
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,4,2,4,6
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,2,1,2,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,5,0,5,0,5
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,29,315,29,315,344
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,223,188,223,188,411
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,29,1,29,30
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,1,2,1,3
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,27,2,27,29
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,5,0,5,5
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,1,2,1,3
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,2,4,2,6
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,0,4,0,4
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,5,4,5,9
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,3,3,3,6
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,8,3,8,3,11
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,5,23,5,23,28
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,63,47,63,47,110
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,10,89,10,89,99
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,46,142,46,142,188
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,6,6,6,12
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,3,0,3,3
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,75,3,75,78
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,4,0,4,4
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,13,16,13,16,29
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,28,0,28,28
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,31,4,31,35
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,5,0,5,5
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,11,7,11,7,18
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,9,2,9,2,11
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,17,5,17,5,22
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,49,6,49,55
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,22,30,22,30,52
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,1,2,1,3
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,0,2,0,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,31,0,31,31
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,0,3,0,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,4,2,4,6
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,10,0,10,10
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,24,4,24,28
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,8,52,8,52,60
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,8,1,8,1,9
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,11,99,11,99,110
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,0,2,0,2
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,1,0,1,1
REYES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,2,0,2,2
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,0,4,0,4
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,6,2,6,8
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,0,3,0,3
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,0,2,0,2
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,44,72,44,72,116
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,5,0,5,5
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,6,2,6,8
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,6,22,6,22,28
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,21,4,21,25
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,5,3,5,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,3,2,3,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,6,0,6,6
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,36,4,36,40
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,5,0,5,5
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,24,134,24,134,158
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,5,11,5,11,16
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,86,68,86,68,154
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,70,1,70,71
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,12,0,12,12
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,4,42,4,42,46
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,23,4,23,4,27
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,3,5,3,5,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,7,2,7,2,9
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,2,34,2,34,36
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,14,10,14,10,24
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,0,17,0,17,17
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-05-01,1,1,1,1,2
