municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,25,25
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,106,106
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,3,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,9,9
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,103,103
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,279,279
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,33,33
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,36,36
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,444,444
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,96,96
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,21,21
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,22,22
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,16,16
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,44,44
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,23,23
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,273,273
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,36,36
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,82,82
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,219,219
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,63,63
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,64,64
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,10,10
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,108,108
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,67,67
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,4,4
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,31,31
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,6,6
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,33,33
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,404,404
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,9452,9452
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,190,190
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,29,29
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,7,7
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,40,40
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,16,16
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,9,9
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,19,19
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,106,106
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,18,18
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,65,65
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,9,9
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,28,28
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,49,49
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,1224,1224
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,34,34
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,34,34
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,20,20
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,178,178
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,112,112
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,4,4
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,180,180
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,1432,1432
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,84,84
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,12,12
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,14,14
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,89,89
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,32,32
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,421,421
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,419,419
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,9,9
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,16,16
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,67,67
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,13,13
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,18,18
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,13,13
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,6,6
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,84,84
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,5,5
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,851,851
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,145,145
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,78,78
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,65,65
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,26,26
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,48,48
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,19,19
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,59,59
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,22,22
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,46,46
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,437,437
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,5,5
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,75,75
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,2,2
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,56,56
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,54,54
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,450,450
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,26,26
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,135,135
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,114,114
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,10,10
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,5,5
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,240,240
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,3,3
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,159,159
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,3,3
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,15,15
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,105,105
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,11,11
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,30,30
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,6,6
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-03-01,32,32
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,18,18
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,419,419
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,15,15
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,27,27
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,11,11
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,37,37
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,20,20
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,15,15
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,27,27
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,61,61
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,14,14
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,12,12
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,17,17
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,17,17
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,104,104
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,167,167
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,27,27
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,79,79
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,78,78
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,24,24
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,16,16
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,4,4
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,39,39
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,34,34
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,15,15
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,7,7
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,5,5
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,22,22
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,73,73
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,12,12
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,16,16
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,45,45
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,7,7
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,25,25
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,54,54
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,83,83
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,57,57
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,121,121
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,173,173
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,17,17
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,23,23
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,12,12
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,2,2
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,49,49
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,44,44
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,35,35
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,25,25
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,46,46
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,11,11
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,90,90
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,3,3
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,28,28
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,128,128
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1787,1787
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,81,81
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,39,39
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,3,3
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,113,113
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,93,93
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,25,25
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,16,16
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,15,15
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,35,35
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,53,53
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,32,32
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,15,15
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,155,155
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,13,13
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,65,65
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,93,93
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,18,18
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,16,16
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,6,6
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,55,55
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,9,9
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,12,12
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,2769,2769
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,4,4
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,11,11
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,28,28
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,105,105
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,9,9
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,87,87
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,16,16
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,2,2
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,14,14
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,27,27
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,5,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,9,9
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,17,17
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,11,11
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,188,188
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,32,32
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,30,30
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,65,65
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,9,9
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,60,60
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,86,86
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,12,12
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,82,82
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,167,167
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,84,84
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,192,192
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,208,208
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,53,53
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,2006,2006
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,6,6
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,21,21
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,9,9
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,151,151
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,110,110
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,11,11
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,25,25
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,13,13
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,38,38
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,10,10
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,96,96
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,14,14
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,25,25
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,72,72
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,25,25
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,7,7
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,19,19
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,77,77
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,245,245
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,15,15
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,98,98
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,13,13
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,54,54
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,24,24
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,24,24
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,813,813
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-04-01,49,49
