,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,23,40,63
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,27,7,34
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,13,1,14
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,27,0,27
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,39,26,65
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,2,4,6
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,5,4,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,4,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,7,3,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,2,10,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,29,0,29
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,39,0,39
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3106,111,3217
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,22,2,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,38,2,40
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,5,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,11,6,17
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,3,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,7,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,6,3,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,1,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,7,6,13
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,8,4,12
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,48,6,54
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,17,13,30
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,2,4,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,33,3,36
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,5,4,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,14,17,31
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,14,19,33
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,514,10,524
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,9,7,16
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,18,5,23
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,11,6,17
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,30,25,55
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,13,14,27
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,3,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,15,3,18
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,375,9,384
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,7,9,16
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,20,6,26
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,17,8,25
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,25,26,51
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,12,3,15
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,87,33,120
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,30,17,47
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,4,7
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,8,2,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,7,2,9
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,11,10,21
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,6,5,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,21,4,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,29,11,40
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,7,2,9
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,219,4,223
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,56,15,71
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,1,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,7,8
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,22,16,38
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,20,3,23
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,13,2,15
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,31,1,32
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,12,15
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,25,2,27
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,57,16,73
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,4,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,21,9,30
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,75,13,88
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,4,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,13,7,20
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,6,3,9
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,162,24,186
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,9,8,17
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,71,4,75
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,90,0,90
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,10,4,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,1,0,1
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,241,17,258
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,13,16
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,196,19,215
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,2,3,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,5,2,7
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,127,15,142
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,15,7,22
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,10,6,16
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,0,3,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-04-01,3,7,10
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,7,1,8
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,42,24,66
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,20,4,24
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,34,11,45
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,2,1,3
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,2,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,4,14
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,17,25
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,2,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,9,10,19
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,20,30
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,5,5
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,23,4,27
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,13,19,32
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,5,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,76,13,89
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,7,7,14
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,1,4
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,8,16
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,25,19,44
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,14,8,22
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,15,12,27
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,0,3
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,2,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,5,5
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,2,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,32,31,63
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,27,22,49
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,4,7
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,3,4
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,5,4,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,17,11,28
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,41,25,66
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,2,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,4,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,16,3,19
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,5,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,9,8,17
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,19,4,23
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,73,4,77
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,35,2,37
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,7,10
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,18,28
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,67,33,100
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,1,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,19,6,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,16,22
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,11,17
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,42,22,64
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,7,15
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,25,28,53
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,4,7
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,13,23
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,37,7,44
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,1,7
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,1,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,31,12,43
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,4,7,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,4,5,9
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,15,8,23
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,26,10,36
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,96,26,122
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,12,35,47
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1299,13,1312
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,93,0,93
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,25,4,29
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,30,6,36
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,11,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,27,43,70
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,13,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,16,25,41
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,5,1,6
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,29,5,34
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,53,11,64
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,16,16,32
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,15,10,25
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,1,11
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,27,4,31
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,7,15
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,9,17,26
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,101,22,123
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,36,47,83
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,7,1,8
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,22,10,32
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,4,10
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,3,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,3,9
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1371,146,1517
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,11,12
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,11,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,21,5,26
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,95,14,109
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,4,2,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,16,26,42
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,58,22,80
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,2,10
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,3,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,1,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,26,5,31
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,2,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,21,5,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,13,14
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,22,11,33
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,2,3,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,63,18,81
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,31,13,44
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,10,4,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,11,11
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,33,4,37
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,0,6
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,4,3,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,1,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,3,6
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,3,3
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,4,6,10
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,8,14
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,14,6,20
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,9,8,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,13,17,30
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,19,1,20
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,14,4,18
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,64,5,69
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,185,7,192
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1169,43,1212
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,0,1,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,4,6,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,18,5,23
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,4,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,47,24,71
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,0,6
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,3,0,3
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,6,4,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,8,1,9
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,12,7,19
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,15,6,21
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,22,0,22
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,33,3,36
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,11,3,14
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,48,21,69
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,45,13,58
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-05-01,13,3,16
