,group,variable,month,PENTAVALENTE 1RA. DOSIS,PENTAVALENTE 1RA. DOSIS,TOTALES
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,3,6
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,24,0,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,10,4,14
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,38,0,38
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,15,1,16
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,75,33,108
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,8,7,15
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,26,6,32
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,38,41,79
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,23,2,25
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,19,0,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,2,5
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,25,0,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,52,54,106
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,4,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,3,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,1,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,10,4,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,5,8,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,13,0,13
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,50,9,59
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,2950,71,3021
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,27,0,27
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,29,1,30
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,0,8,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,6,7,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,4,7,11
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,5,2,7
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,6,0,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,4,3,7
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,9,3,12
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,10,3,13
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,60,4,64
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,21,20,41
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,0,6,6
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,76,2,78
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,8,7,15
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,8,3,11
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,19,31,50
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,495,44,539
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,2,0,2
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,13,2,15
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,7,18,25
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,12,4,16
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,1,2,3
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,34,24,58
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,16,14,30
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,1,3,4
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,11,1,12
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,364,5,369
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,9,13,22
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,10,7,17
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,19,6,25
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,28,27,55
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,24,1,25
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,92,28,120
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,24,10,34
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,2,0,2
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,7,4,11
TODOS SANTOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,0,1,1
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,6,2,8
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,6,1,7
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,16,12,28
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,10,2,12
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,33,0,33
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,23,10,33
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,7,2,9
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,0,1,1
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,220,2,222
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,74,23,97
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,5,1,6
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,1,6,7
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,26,21,47
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,11,5,16
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,8,0,8
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,54,5,59
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,9,7,16
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,16,3,19
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,112,15,127
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,6,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,22,6,28
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,70,11,81
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,2,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,8,3,11
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,9,5,14
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,145,21,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,10,10,20
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,58,8,66
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,111,3,114
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,17,6,23
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,0,3
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,204,15,219
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,4,7
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,161,11,172
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,4,6,10
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,3,0,3
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,79,6,85
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,13,5,18
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,5,8,13
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,6,9,15
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,0,1,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-03-01,7,5,12
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,8,15
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,39,29,68
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,13,3,16
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,25,16,41
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,3,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,0,1,1
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,16,0,16
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,18,10,28
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,3,9
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,4,10,14
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,25,16,41
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,9,14
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,10,3,13
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,18,5,23
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,17,10,27
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,59,0,59
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,21,5,26
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,2,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,7,14
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,11,3,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,33,20,53
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,5,7
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,11,12,23
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,0,5
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,4,5
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,5,6
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,50,25,75
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,35,23,58
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,11,9,20
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,8,2,10
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,22,11,33
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,49,50,99
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,10,4,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,9,2,11
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,15,4,19
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,4,10
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,8,3,11
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,15,3,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,0,1
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,72,6,78
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,18,7,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,8,7,15
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,14,17,31
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,69,16,85
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,16,11,27
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,11,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,4,9
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,48,15,63
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,8,10
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,32,84,116
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,0,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,10,14,24
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,53,6,59
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,1,3
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,29,15,44
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,22,29
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,20,7,27
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,34,13,47
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,126,13,139
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,23,29
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1483,8,1491
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,81,5,86
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,20,10,30
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,2,3
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,38,14,52
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,12,0,12
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,32,29,61
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,16,0,16
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,10,25,35
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,3,1,4
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,28,10,38
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,0,8,8
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,31,7,38
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,11,14,25
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,28,9,37
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,10,8,18
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,14,4,18
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,4,6
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,23,10,33
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,134,25,159
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,28,53,81
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,0,2
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,4,6
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,27,16,43
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,1,6
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,11,1,12
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1806,80,1886
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,6,7
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,19,1,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,13,8,21
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,103,2,105
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,3,3,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,29,19,48
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,69,3,72
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,3,8
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,1,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,1,2
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,4,2,6
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,22,4,26
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,20,26
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,26,0,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,12,12,24
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,17,4,21
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,8,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,120,18,138
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,31,7,38
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,9,3,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,4,6
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,4,0,4
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,51,1,52
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,0,6
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,2,7
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,2,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,3,8,11
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,3,5
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,5,7
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,6,12,18
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,12,12,24
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,8,15,23
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,18,0,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,19,2,21
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,90,11,101
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,182,1,183
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1286,9,1295
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,12,8,20
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,18,6,24
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,4,1,5
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,58,16,74
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,5,4,9
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,2,19,21
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,4,11
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,0,7
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,7,1,8
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,27,3,30
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,24,1,25
MALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,1,3,4
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,30,1,31
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,16,1,17
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-04-01,52,2,54
