,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,2,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,22,31,53
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,2,19
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,13,20,33
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,3,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,21,7,28
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,0,4,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,27,9,36
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,11,7,18
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,12,6,18
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,4,12
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,19,4,23
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,1,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,30,6,36
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,99,23,122
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,27,50,77
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,1,4
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,10,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,2,11
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,6,8
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1372,41,1413
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,6,10
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,15,2,17
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,13,7,20
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,89,2,91
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,3,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,23,16,39
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,58,4,62
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,3,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,31,7,38
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,15,22
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,30,0,30
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,10,15
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,5,8
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,5,10
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,72,12,84
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,13,30
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,1,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,6,8
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,50,1,51
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,11,0,11
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,7,11
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,2,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,0,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,0,4,4
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,8,14
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,12,10,22
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,14,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,15,24
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,2,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,14,3,17
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,68,8,76
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,151,0,151
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1224,7,1231
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,2,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,14,6,20
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,41,9,50
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,4,8
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,16,20
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,5,14
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,0,9
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,2,5
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,23,2,25
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,0,25
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,2,27
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,13,4,17
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,46,2,48
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,30,25,55
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,14,16,30
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,6,13
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,38,8,46
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,215,4,219
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,0,2,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,15,18
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,0,1,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,26,31
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,22,5,27
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,9,17
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,415,2,417
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,5,22
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,3,10
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,27,52
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,13,9,22
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,36,6,42
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,2,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,24,1,25
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,3,7
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,0,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,30,9,39
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,4,9
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,2,8
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,30,38
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,14,10,24
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,20,9,29
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,0,7
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,26,7,33
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,14,39
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,12,20
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,38,3,41
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,12,2,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,1,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,432,15,447
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,6,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,16,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,12,16
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,14,18
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,5,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,3,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,14,39
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,13,2,15
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,3,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,25,4,29
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,89,8,97
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,23,19,42
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,43,0,43
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,3,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,235,12,247
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,8,16
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,1,2
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,24,28
REYES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,15,17,32
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,179,29,208
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,19,4,23
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,37,1,38
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,0,3
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,241,33,274
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,4,7
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,35,17,52
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,14,3,17
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,6,12
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,8,25
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,2,5
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,10,3,13
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,2,9
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,0,8
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,82,14,96
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,12,10,22
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,52,5,57
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,37,11,48
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,98,37,135
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,3,6
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,27,0,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,14,0,14
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,31,10,41
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,12,2,14
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,73,30,103
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,3,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,33,6,39
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,27,30,57
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,20,11,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,3,20
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,27,0,27
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,40,43,83
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,2,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,2,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,11,5,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,7,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,23,0,23
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,21,0,21
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2600,97,2697
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,22,1,23
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,32,1,33
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,4,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,15,6,21
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,2,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,1,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,12,3,15
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,0,5,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,6,14
SENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,2,6
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,36,8,44
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,17,10,27
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,3,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,31,0,31
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,3,5,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,10,17
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,13,19,32
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,557,19,576
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,4,9
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,3,10
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,8,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,29,34,63
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,13,22
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,1,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,10,5,15
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,347,13,360
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,6,10
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,10,7,17
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,19,6,25
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,23,34,57
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,15,1,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,82,27,109
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,18,14,32
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,3,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,4,11
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,8,15
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,8,14
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,10,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,21,4,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,27,9,36
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,9,0,9
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,178,0,178
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,69,17,86
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,1,6
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,11,12
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,26,16,42
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,20,2,22
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,11,7,18
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,31,6,37
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,4,13,17
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,29,2,31
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,65,10,75
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,5,3,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,28,9,37
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,76,13,89
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,1,6,7
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,2,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,8,7,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,141,15,156
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,4,10
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,54,3,57
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,72,0,72
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,7,9,16
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,2,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,226,15,241
YACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-04-01,6,6,12
