,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
CULPINA,atencion odontologica,aplicacion de fluor,2019-04-01,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,1,0,0,0,1,4,0,0,0,0,0,0,7
CURVA,atencion odontologica,aplicacion de fluor,2019-04-01,2,6,1,4,1,1,0,3,0,0,0,0,0,0,18
DESAGUADERO,atencion odontologica,aplicacion de fluor,2019-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,aplicacion de fluor,2019-04-01,383,405,233,200,35,51,29,123,11,2,0,0,0,0,1472
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2019-04-01,21,32,4,2,0,1,2,9,1,0,0,0,0,0,72
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2019-04-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
EL TORNO,atencion odontologica,aplicacion de fluor,2019-04-01,202,190,165,129,23,38,1,17,8,1,0,0,0,0,774
EL VILLAR,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2019-04-01,4,5,3,4,0,0,0,3,0,0,0,0,0,0,19
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2019-04-01,2,1,2,0,0,0,1,1,0,0,0,0,0,0,7
ESCOMA,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,1,5,1,0,0,0,0,0,0,0,0,0,8
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2019-04-01,8,4,3,11,1,3,2,2,0,0,0,0,0,0,34
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2019-04-01,1,3,9,12,0,0,0,0,0,0,0,0,0,0,25
GUANAY,atencion odontologica,aplicacion de fluor,2019-04-01,16,16,0,0,0,0,0,0,0,0,0,0,0,0,32
GUAQUI,atencion odontologica,aplicacion de fluor,2019-04-01,3,6,5,8,0,0,0,0,0,0,0,0,0,0,22
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,9,0,0,0,3,3,0,0,0,0,0,0,15
GUTIERREZ,atencion odontologica,aplicacion de fluor,2019-04-01,1,3,8,8,0,0,0,2,0,0,0,0,0,0,22
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2019-04-01,0,1,1,3,0,0,0,0,0,0,0,0,0,0,5
HUACHACALLA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,2,4,0,0,0,0,0,0,0,0,0,0,6
HUANUNI,atencion odontologica,aplicacion de fluor,2019-04-01,0,3,2,1,2,3,1,4,0,0,0,0,0,0,16
HUARACAJE,atencion odontologica,aplicacion de fluor,2019-04-01,0,2,1,0,0,1,2,1,0,0,0,0,0,0,7
HUARINA,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,9,9,2,0,0,0,1,0,0,0,0,0,21
HUMANATA,atencion odontologica,aplicacion de fluor,2019-04-01,2,11,1,1,0,0,0,0,0,0,0,0,0,0,15
ICHOCA,atencion odontologica,aplicacion de fluor,2019-04-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
ICLA,atencion odontologica,aplicacion de fluor,2019-04-01,7,4,1,0,0,2,0,2,0,0,0,0,0,0,16
INCAHUASI,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
INQUISIVI,atencion odontologica,aplicacion de fluor,2019-04-01,3,8,2,7,0,2,0,0,0,0,0,0,0,0,22
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2019-04-01,6,7,1,2,0,2,1,5,0,1,0,0,0,0,25
IXIAMAS,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2019-04-01,7,12,4,4,0,0,0,0,0,0,0,0,0,0,27
LA ASUNTA,atencion odontologica,aplicacion de fluor,2019-04-01,31,39,23,24,0,13,1,24,1,0,0,0,0,0,156
LA GUARDIA,atencion odontologica,aplicacion de fluor,2019-04-01,226,188,0,3,0,6,0,15,64,35,0,0,0,0,537
LA PAZ,atencion odontologica,aplicacion de fluor,2019-04-01,817,874,562,633,35,50,102,189,34,70,0,0,0,0,3366
LA RIVERA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2019-04-01,7,16,0,0,0,0,0,3,0,0,0,0,0,0,26
LAJA,atencion odontologica,aplicacion de fluor,2019-04-01,16,14,1,1,0,1,0,0,0,0,0,0,0,0,33
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,18,6,2,2,0,0,0,0,0,0,0,0,28
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2019-04-01,1,4,2,0,0,0,0,0,0,0,0,0,0,0,7
LLALLAGUA,atencion odontologica,aplicacion de fluor,2019-04-01,10,14,6,8,2,9,2,15,1,4,0,0,0,0,71
LURIBAY,atencion odontologica,aplicacion de fluor,2019-04-01,3,6,1,3,0,0,0,0,0,0,0,0,0,0,13
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2019-04-01,0,2,1,1,0,1,2,0,1,1,0,0,0,0,9
MACHARETI,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,aplicacion de fluor,2019-04-01,20,23,15,34,17,11,4,4,9,5,0,0,0,0,142
MALLA,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,4,3,0,0,0,0,0,0,0,0,0,0,8
MAPIRI,atencion odontologica,aplicacion de fluor,2019-04-01,6,3,1,0,0,0,0,0,0,0,0,0,0,0,10
MECAPACA,atencion odontologica,aplicacion de fluor,2019-04-01,12,14,0,2,0,0,0,0,0,0,0,0,0,0,28
MIZQUE,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,2,2,0,0,0,1,0,0,0,0,0,0,8
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
MONTERO,atencion odontologica,aplicacion de fluor,2019-04-01,28,28,54,57,3,6,7,34,4,4,0,0,0,0,225
MORO MORO,atencion odontologica,aplicacion de fluor,2019-04-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
MOROCHATA,atencion odontologica,aplicacion de fluor,2019-04-01,4,1,8,4,0,0,0,0,0,0,0,0,0,0,17
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2019-04-01,5,3,17,9,0,1,0,0,0,0,0,0,0,0,35
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
OKINAWA,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
OMEREQUE,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,4,2,0,0,1,8,0,0,0,0,0,0,15
ORURO,atencion odontologica,aplicacion de fluor,2019-04-01,27,33,37,27,3,19,43,75,11,7,0,0,0,0,282
PADCAYA,atencion odontologica,aplicacion de fluor,2019-04-01,13,6,46,45,15,5,1,0,0,0,0,0,0,0,131
PADILLA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5
PAILON,atencion odontologica,aplicacion de fluor,2019-04-01,2,4,0,0,0,0,1,3,0,1,0,0,0,0,11
PALCA,atencion odontologica,aplicacion de fluor,2019-04-01,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2019-04-01,24,34,84,74,1,3,4,7,0,0,0,0,0,0,231
PAMPA AULLAGAS,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2019-04-01,12,7,1,5,0,1,0,2,0,0,0,0,0,0,28
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2019-04-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
PATACAMAYA,atencion odontologica,aplicacion de fluor,2019-04-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9
PAZÑA,atencion odontologica,aplicacion de fluor,2019-04-01,1,1,2,1,0,1,1,0,0,0,0,0,0,0,7
PELECHUCO,atencion odontologica,aplicacion de fluor,2019-04-01,5,2,0,0,1,0,0,0,0,0,0,0,0,0,8
POCOATA,atencion odontologica,aplicacion de fluor,2019-04-01,2,3,3,4,1,2,2,7,2,1,0,0,0,0,27
POCONA,atencion odontologica,aplicacion de fluor,2019-04-01,2,0,3,7,0,1,0,1,0,0,0,0,0,0,14
POJO (CBBA),atencion odontologica,aplicacion de fluor,2019-04-01,0,2,2,3,0,0,0,0,0,0,0,0,0,0,7
POOPO,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,1,3,1,4,0,0,0,0,0,0,0,0,10
POROMA,atencion odontologica,aplicacion de fluor,2019-04-01,2,5,4,8,0,0,0,0,0,0,0,0,0,0,19
PORONGO,atencion odontologica,aplicacion de fluor,2019-04-01,21,32,7,12,10,8,3,11,10,12,0,0,0,0,126
PORTACHUELO,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,aplicacion de fluor,2019-04-01,3,2,0,2,0,0,0,1,0,0,0,0,0,0,8
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2019-04-01,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
POTOSI,atencion odontologica,aplicacion de fluor,2019-04-01,21,18,65,78,21,22,36,24,21,10,0,0,0,0,316
PRESTO,atencion odontologica,aplicacion de fluor,2019-04-01,2,0,0,0,0,2,0,4,0,0,0,0,0,0,8
PUCARA,atencion odontologica,aplicacion de fluor,2019-04-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9
PUCARANI,atencion odontologica,aplicacion de fluor,2019-04-01,14,17,2,10,0,1,1,2,0,0,0,0,0,0,47
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2019-04-01,2,7,2,2,0,0,0,0,0,0,0,0,0,0,13
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2019-04-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2019-04-01,11,18,5,9,3,6,2,11,0,2,0,0,0,0,67
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2019-04-01,4,1,21,36,0,4,6,33,29,0,0,0,0,0,134
PUERTO RICO,atencion odontologica,aplicacion de fluor,2019-04-01,10,11,1,1,0,2,0,0,0,0,0,0,0,0,25
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,1,1,8,1,4,1,0,0,0,0,0,19
PUNA,atencion odontologica,aplicacion de fluor,2019-04-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
PUNATA,atencion odontologica,aplicacion de fluor,2019-04-01,4,3,6,2,0,2,1,25,1,0,0,0,0,0,44
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2019-04-01,13,20,8,11,3,7,11,30,8,12,0,0,0,0,123
QUIME,atencion odontologica,aplicacion de fluor,2019-04-01,13,9,67,61,4,0,2,1,2,0,0,0,0,0,159
RAVELO,atencion odontologica,aplicacion de fluor,2019-04-01,19,25,0,8,0,14,0,0,0,0,0,0,0,0,66
REYES,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,1,1,0,0,0,3,0,0,0,0,0,0,5
RIBERALTA,atencion odontologica,aplicacion de fluor,2019-04-01,27,30,6,6,1,22,1,35,0,0,0,0,0,0,128
ROBORE,atencion odontologica,aplicacion de fluor,2019-04-01,34,27,16,16,1,12,11,14,0,3,0,0,0,0,134
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2019-04-01,4,6,4,10,0,2,1,5,5,4,0,0,0,0,41
SABAYA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SACABA,atencion odontologica,aplicacion de fluor,2019-04-01,9,10,5,5,0,3,10,23,7,7,0,0,0,0,79
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2019-04-01,3,2,1,4,0,0,0,2,0,0,0,0,0,0,12
SAMAIPATA,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
SAN ANDRES,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,1,0,0,0,2,0,0,0,0,0,0,6
SAN BORJA,atencion odontologica,aplicacion de fluor,2019-04-01,1,1,3,0,2,1,0,0,0,0,0,0,0,0,8
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2019-04-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
SAN CARLOS,atencion odontologica,aplicacion de fluor,2019-04-01,8,9,6,10,2,4,1,2,0,0,0,0,0,0,42
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2019-04-01,4,3,6,1,1,1,1,3,0,0,0,0,0,0,20
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2019-04-01,62,65,1,3,0,0,0,1,0,0,0,0,0,0,132
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2019-04-01,43,47,86,86,0,1,0,2,1,1,0,0,0,0,267
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SAN JULIAN,atencion odontologica,aplicacion de fluor,2019-04-01,112,121,119,126,6,17,13,71,6,9,0,0,0,0,600
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2019-04-01,1,0,1,3,1,2,0,1,0,0,0,0,0,0,9
SAN LUCAS,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
SAN PEDRO,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2019-04-01,27,33,5,7,3,4,1,7,2,1,0,0,0,0,90
SAN PEDRO DE CURAHUARA,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,5,3,0,0,0,0,0,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2019-04-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2019-04-01,0,0,4,1,0,1,0,0,0,0,0,0,0,0,6
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2019-04-01,5,1,1,0,0,0,0,1,0,0,0,0,0,0,8
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2019-04-01,17,16,0,0,0,2,0,5,0,0,0,0,0,0,40
SANTA ANA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,4,10,0,0,0,0,0,0,0,0,0,0,14
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2019-04-01,887,998,216,227,102,191,319,801,110,127,0,0,0,0,3978
SANTA ROSA,atencion odontologica,aplicacion de fluor,2019-04-01,5,6,2,2,0,0,0,0,0,0,0,0,0,0,15
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4
SANTIAGO DE CALLAPA,atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2019-04-01,6,6,1,3,0,1,1,0,1,2,0,0,0,0,21
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2019-04-01,2,4,4,2,0,1,0,0,0,0,0,0,0,0,13
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,2,0,1,0,1,0,0,0,0,0,0,5
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,1,4,0,0,0,0,0,0,0,0,0,0,6
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2019-04-01,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
SICAYA,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,3,12,0,3,0,0,1,0,0,0,0,0,20
SIPE SIPE,atencion odontologica,aplicacion de fluor,2019-04-01,0,5,2,1,0,0,1,3,0,0,0,0,0,0,12
SORACACHI,atencion odontologica,aplicacion de fluor,2019-04-01,2,3,12,13,4,1,0,6,2,1,0,0,0,0,44
SORATA,atencion odontologica,aplicacion de fluor,2019-04-01,10,1,1,3,0,0,0,0,0,0,0,0,0,0,15
SUCRE,atencion odontologica,aplicacion de fluor,2019-04-01,86,104,357,385,39,53,33,91,3,9,0,0,0,0,1160
TAHUA,atencion odontologica,aplicacion de fluor,2019-04-01,4,3,18,10,11,26,1,3,0,1,0,0,0,0,77
TAPACARI,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,aplicacion de fluor,2019-04-01,5,6,0,0,0,2,1,5,0,0,0,0,0,0,19
TARACO,atencion odontologica,aplicacion de fluor,2019-04-01,7,4,1,0,3,2,0,3,2,2,0,0,0,0,24
TARIJA,atencion odontologica,aplicacion de fluor,2019-04-01,21,26,21,15,2,9,9,27,6,0,0,0,0,0,136
TARVITA,atencion odontologica,aplicacion de fluor,2019-04-01,6,2,1,1,1,0,0,2,0,0,0,0,0,0,13
TEOPONTE,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
TIAHUANACU,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2019-04-01,8,6,1,4,0,4,3,7,5,5,0,0,0,0,43
TIPUANI,atencion odontologica,aplicacion de fluor,2019-04-01,1,4,3,3,0,0,0,0,0,0,0,0,0,0,11
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2019-04-01,34,28,8,10,0,0,5,14,4,3,0,0,0,0,106
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2019-04-01,0,1,1,5,1,1,0,1,0,0,0,0,0,0,10
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,aplicacion de fluor,2019-04-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
TOCO,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
TODOS SANTOS,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,1,2,0,1,0,0,0,0,0,0,0,0,5
TOLEDO,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,2,1,1,0,0,1,1,1,0,0,0,0,8
TOMAVE,atencion odontologica,aplicacion de fluor,2019-04-01,2,5,1,6,0,0,0,0,0,0,0,0,0,0,14
TOMINA,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,6,10,0,1,7,7,0,0,0,0,0,0,32
TORO TORO,atencion odontologica,aplicacion de fluor,2019-04-01,8,3,0,0,0,0,0,0,0,0,0,0,0,0,11
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2019-04-01,0,0,5,4,0,0,0,3,0,0,0,0,0,0,12
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,3,1,7,0,1,0,0,0,0,12
TRIGAL,atencion odontologica,aplicacion de fluor,2019-04-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,aplicacion de fluor,2019-04-01,24,21,58,41,5,7,6,26,3,0,0,0,0,0,191
TUPIZA,atencion odontologica,aplicacion de fluor,2019-04-01,16,18,9,14,3,4,6,19,12,2,0,0,0,0,103
TURCO,atencion odontologica,aplicacion de fluor,2019-04-01,2,1,0,2,2,0,1,7,1,1,0,0,0,0,17
UMALA,atencion odontologica,aplicacion de fluor,2019-04-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,19,20,0,0,0,0,0,0,0,0,0,0,40
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
URUBICHA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,aplicacion de fluor,2019-04-01,4,5,3,2,1,2,3,13,1,0,0,0,0,0,34
VACAS,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2019-04-01,71,80,56,46,2,1,0,0,0,0,0,0,0,0,256
VIACHA,atencion odontologica,aplicacion de fluor,2019-04-01,58,67,27,30,5,2,5,9,1,0,0,0,0,0,204
VILA VILA,atencion odontologica,aplicacion de fluor,2019-04-01,0,2,0,2,2,1,0,1,0,0,0,0,0,0,8
VILLA MONTES,atencion odontologica,aplicacion de fluor,2019-04-01,13,11,5,5,1,2,3,3,0,0,0,0,0,0,43
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2019-04-01,0,1,3,4,0,0,0,0,0,0,0,0,0,0,8
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2019-04-01,1,3,2,2,0,1,0,0,0,0,0,0,0,0,9
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,1,5,0,0,3,3,0,0,0,0,0,0,12
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2019-04-01,5,7,5,11,3,4,14,22,1,1,0,0,0,0,73
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2019-04-01,3,1,1,0,0,1,0,0,0,0,0,0,0,0,6
VILLAZON,atencion odontologica,aplicacion de fluor,2019-04-01,4,5,9,7,0,1,1,9,0,1,0,0,0,0,37
VINTO,atencion odontologica,aplicacion de fluor,2019-04-01,3,5,3,0,0,0,0,1,1,1,0,0,0,0,14
VITICHI,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
WALDO BALLIVIAN,atencion odontologica,aplicacion de fluor,2019-04-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WARNES,atencion odontologica,aplicacion de fluor,2019-04-01,47,37,36,23,8,8,2,14,3,1,0,0,0,0,179
YACO,atencion odontologica,aplicacion de fluor,2019-04-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
YACUIBA,atencion odontologica,aplicacion de fluor,2019-04-01,2,2,10,14,0,1,5,14,1,0,0,0,0,0,49
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2019-04-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
YANACACHI,atencion odontologica,aplicacion de fluor,2019-04-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,aplicacion de fluor,2019-04-01,20,19,11,14,0,8,7,18,4,5,0,0,0,0,106
YOCALLA,atencion odontologica,aplicacion de fluor,2019-04-01,2,0,0,6,0,0,0,0,0,0,0,0,0,0,8
YOTALA,atencion odontologica,aplicacion de fluor,2019-04-01,5,3,4,4,0,0,0,2,0,0,0,0,0,0,18
YUNCHARA,atencion odontologica,aplicacion de fluor,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2019-04-01,0,1,3,2,0,0,0,2,0,0,0,0,0,0,8
ACACIO,atencion odontologica,aplicacion de fluor,2019-05-01,28,16,307,413,42,40,0,12,0,6,0,0,0,0,864
ACHACACHI,atencion odontologica,aplicacion de fluor,2019-05-01,20,30,39,38,1,2,1,0,0,0,0,0,0,0,131
ACHOCALLA,atencion odontologica,aplicacion de fluor,2019-05-01,8,4,3,1,0,0,0,0,0,0,0,0,0,0,16
AIQUILE,atencion odontologica,aplicacion de fluor,2019-05-01,1,1,4,7,1,0,1,5,1,0,0,0,0,0,21
ALALAY,atencion odontologica,aplicacion de fluor,2019-05-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
ALCALA,atencion odontologica,aplicacion de fluor,2019-05-01,3,0,2,2,0,0,0,2,0,0,0,0,0,0,9
ALTO BENI,atencion odontologica,aplicacion de fluor,2019-05-01,2,6,3,4,0,0,1,3,0,0,0,0,0,0,19
ANCORAIMES,atencion odontologica,aplicacion de fluor,2019-05-01,2,3,0,1,0,0,0,0,0,0,0,0,0,0,6
ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-05-01,3,1,3,10,0,0,0,3,0,1,0,0,0,0,21
ANTEQUERA,atencion odontologica,aplicacion de fluor,2019-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ANZALDO,atencion odontologica,aplicacion de fluor,2019-05-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
APOLO,atencion odontologica,aplicacion de fluor,2019-05-01,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9
