,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
UNCIA,atencion odontologica,exodoncia,2019-04-01,0,0,8,13,1,2,9,28,7,8,0,0,0,0,76
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2019-04-01,0,0,10,9,1,7,11,34,5,6,0,0,0,0,83
URUBICHA,atencion odontologica,exodoncia,2019-04-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,7
UYUNI,atencion odontologica,exodoncia,2019-04-01,1,0,5,11,1,5,2,15,2,3,0,0,0,0,45
VACAS,atencion odontologica,exodoncia,2019-04-01,1,0,13,5,1,0,4,14,2,7,0,0,0,0,47
VALLEGRANDE,atencion odontologica,exodoncia,2019-04-01,0,0,1,2,1,4,2,19,7,0,0,0,0,0,36
VIACHA,atencion odontologica,exodoncia,2019-04-01,2,3,26,30,9,22,27,52,16,18,0,0,0,0,205
VILA VILA,atencion odontologica,exodoncia,2019-04-01,0,0,2,3,0,0,2,0,0,0,0,0,0,0,7
VILLA CHARCAS,atencion odontologica,exodoncia,2019-04-01,0,0,3,1,0,2,2,6,0,3,0,0,0,0,17
VILLA MONTES,atencion odontologica,exodoncia,2019-04-01,0,1,31,33,12,16,24,83,2,7,0,0,0,0,209
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2019-04-01,0,0,0,4,0,1,0,2,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,exodoncia,2019-04-01,0,0,0,1,0,2,0,1,1,5,0,0,0,0,10
VILLA SERRANO,atencion odontologica,exodoncia,2019-04-01,0,0,10,12,0,0,23,24,19,4,0,0,0,0,92
VILLA TUNARI,atencion odontologica,exodoncia,2019-04-01,6,0,40,47,4,10,23,61,25,12,0,0,0,0,228
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2019-04-01,0,0,13,6,6,4,33,102,157,61,0,0,0,0,382
VILLAZON,atencion odontologica,exodoncia,2019-04-01,0,0,24,46,9,5,23,69,13,21,0,0,0,0,210
VINTO,atencion odontologica,exodoncia,2019-04-01,1,0,16,21,4,11,10,36,7,12,0,0,0,0,118
VITICHI,atencion odontologica,exodoncia,2019-04-01,0,0,29,33,1,3,5,39,11,8,0,0,0,0,129
WALDO BALLIVIAN,atencion odontologica,exodoncia,2019-04-01,0,0,0,0,5,1,7,4,2,0,0,0,0,0,19
WARNES,atencion odontologica,exodoncia,2019-04-01,0,2,14,11,2,9,3,13,24,9,0,0,0,0,87
YACO,atencion odontologica,exodoncia,2019-04-01,0,0,4,2,3,1,1,5,3,11,0,0,0,0,30
YACUIBA,atencion odontologica,exodoncia,2019-04-01,2,0,32,33,7,10,29,83,27,8,0,0,0,0,231
YAMPARAEZ,atencion odontologica,exodoncia,2019-04-01,1,0,3,6,2,1,0,9,4,10,0,0,0,0,36
YANACACHI,atencion odontologica,exodoncia,2019-04-01,0,0,3,3,0,0,1,3,1,0,0,0,0,0,11
YAPACANI,atencion odontologica,exodoncia,2019-04-01,2,0,19,17,5,11,20,16,7,3,0,0,0,0,100
YOCALLA,atencion odontologica,exodoncia,2019-04-01,0,1,7,4,0,2,5,18,6,10,0,0,0,0,53
YOTALA,atencion odontologica,exodoncia,2019-04-01,0,0,15,19,0,4,5,10,0,1,0,0,0,0,54
YUNCHARA,atencion odontologica,exodoncia,2019-04-01,0,0,6,15,1,1,3,9,2,4,0,0,0,0,41
ZUDAÑEZ,atencion odontologica,exodoncia,2019-04-01,0,0,3,14,1,4,6,12,2,2,0,0,0,0,44
ACACIO,atencion odontologica,exodoncia,2019-05-01,0,0,7,12,1,0,2,8,2,0,0,0,0,0,32
ACHACACHI,atencion odontologica,exodoncia,2019-05-01,1,0,18,15,3,16,11,38,23,53,0,0,0,0,178
ACHOCALLA,atencion odontologica,exodoncia,2019-05-01,0,0,8,12,2,2,6,20,8,4,0,0,0,0,62
AIQUILE,atencion odontologica,exodoncia,2019-05-01,0,0,10,15,0,0,2,4,4,1,0,0,0,0,36
ALALAY,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,0,0,2,3,2,0,0,0,0,7
ALCALA,atencion odontologica,exodoncia,2019-05-01,0,0,3,6,0,0,3,1,2,4,0,0,0,0,19
ALTO BENI,atencion odontologica,exodoncia,2019-05-01,0,0,9,7,2,0,11,7,3,1,0,0,0,0,40
ANCORAIMES,atencion odontologica,exodoncia,2019-05-01,1,0,3,9,2,4,14,28,11,7,0,0,0,0,79
ANDAMARCA,atencion odontologica,exodoncia,2019-05-01,0,0,0,1,2,0,0,2,2,2,0,0,0,0,9
ANTEQUERA,atencion odontologica,exodoncia,2019-05-01,0,0,1,3,0,0,1,3,0,0,0,0,0,0,8
ANZALDO,atencion odontologica,exodoncia,2019-05-01,0,0,7,8,1,0,2,4,5,5,0,0,0,0,32
APOLO,atencion odontologica,exodoncia,2019-05-01,1,0,7,11,3,1,12,27,15,6,0,0,0,0,83
ARAMPAMPA,atencion odontologica,exodoncia,2019-05-01,0,0,3,3,1,1,5,6,4,3,0,0,0,0,26
ARANI,atencion odontologica,exodoncia,2019-05-01,0,0,9,2,2,0,7,8,0,12,0,0,0,0,40
ARBIETO,atencion odontologica,exodoncia,2019-05-01,2,0,26,38,0,9,6,26,5,4,0,0,0,0,116
ARQUE,atencion odontologica,exodoncia,2019-05-01,1,0,19,24,5,7,6,24,8,2,0,0,0,0,96
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2019-05-01,6,3,5,7,6,7,5,8,22,14,0,0,0,0,83
ATOCHA,atencion odontologica,exodoncia,2019-05-01,0,0,14,10,6,12,22,35,1,1,0,0,0,0,101
AUCAPATA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,1,6,5,16,6,2,0,0,0,0,36
AYATA,atencion odontologica,exodoncia,2019-05-01,2,0,3,2,1,4,15,24,11,5,0,0,0,0,67
AYO AYO,atencion odontologica,exodoncia,2019-05-01,0,0,6,6,2,2,2,5,8,3,0,0,0,0,34
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2019-05-01,1,0,34,50,14,16,30,71,13,36,0,0,0,0,265
AZURDUY,atencion odontologica,exodoncia,2019-05-01,0,0,29,8,2,1,12,70,14,2,0,0,0,0,138
BATALLAS,atencion odontologica,exodoncia,2019-05-01,0,1,5,4,2,6,6,17,5,5,0,0,0,0,51
BAURES,atencion odontologica,exodoncia,2019-05-01,0,0,4,3,0,1,7,14,3,0,0,0,0,0,32
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2019-05-01,0,0,0,2,0,0,0,1,3,0,0,0,0,0,6
BELEN DE URMIRI,atencion odontologica,exodoncia,2019-05-01,0,0,2,10,1,6,5,11,5,4,0,0,0,0,44
BELLA FLOR,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,2,4,5,1,1,0,0,0,0,13
BERMEJO,atencion odontologica,exodoncia,2019-05-01,0,0,19,14,1,2,20,32,8,12,0,0,0,0,108
BETANZOS,atencion odontologica,exodoncia,2019-05-01,0,0,27,22,3,10,21,66,23,15,0,0,0,0,187
BOLIVAR,atencion odontologica,exodoncia,2019-05-01,0,0,1,1,3,5,7,12,2,1,0,0,0,0,32
BOLPEBRA,atencion odontologica,exodoncia,2019-05-01,0,0,5,9,1,1,9,2,1,1,0,0,0,0,29
BOYUIBE,atencion odontologica,exodoncia,2019-05-01,0,0,0,8,3,3,3,49,4,0,0,0,0,0,70
BUENA VISTA,atencion odontologica,exodoncia,2019-05-01,0,0,0,6,3,8,13,34,9,0,0,0,0,0,73
CABEZAS,atencion odontologica,exodoncia,2019-05-01,0,0,5,9,0,2,11,30,0,1,0,0,0,0,58
CAIROMA,atencion odontologica,exodoncia,2019-05-01,0,0,4,6,4,13,10,31,6,2,0,0,0,0,76
"CAIZA ""D""",atencion odontologica,exodoncia,2019-05-01,0,0,6,11,3,3,4,24,9,7,0,0,0,0,67
CAJUATA,atencion odontologica,exodoncia,2019-05-01,0,1,20,12,3,2,13,26,6,11,0,0,0,0,94
CALACOTO,atencion odontologica,exodoncia,2019-05-01,2,0,3,5,1,2,2,11,7,7,0,0,0,0,40
CALAMARCA,atencion odontologica,exodoncia,2019-05-01,0,0,12,19,5,6,4,20,4,0,0,0,0,0,70
CAMARGO,atencion odontologica,exodoncia,2019-05-01,0,0,28,23,4,6,13,30,3,11,0,0,0,0,118
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2019-05-01,0,0,3,4,0,3,2,11,14,1,0,0,0,0,38
CAMIRI,atencion odontologica,exodoncia,2019-05-01,2,5,13,8,3,3,6,14,18,7,0,0,0,0,79
CAPINOTA,atencion odontologica,exodoncia,2019-05-01,0,1,12,8,0,1,1,5,3,2,0,0,0,0,33
CAQUIAVIRI,atencion odontologica,exodoncia,2019-05-01,1,3,9,12,5,10,7,45,15,4,0,0,0,0,111
CARACOLLO,atencion odontologica,exodoncia,2019-05-01,0,0,25,18,0,6,13,13,8,11,0,0,0,0,94
CARANAVI,atencion odontologica,exodoncia,2019-05-01,0,0,17,20,2,13,24,55,27,9,0,0,0,0,167
CARANGAS,atencion odontologica,exodoncia,2019-05-01,0,0,0,1,0,0,0,2,2,0,0,0,0,0,5
CARAPARI,atencion odontologica,exodoncia,2019-05-01,0,0,25,14,7,5,21,31,4,1,0,0,0,0,108
CARIPUYO,atencion odontologica,exodoncia,2019-05-01,0,0,12,1,3,1,6,11,0,6,0,0,0,0,40
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2019-05-01,0,0,5,3,2,6,7,20,1,0,0,0,0,0,44
CATACORA,atencion odontologica,exodoncia,2019-05-01,0,0,1,4,1,3,2,4,0,1,0,0,0,0,16
CHACARILLA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,exodoncia,2019-05-01,0,1,34,26,7,11,6,37,19,11,0,0,0,0,152
CHAQUI,atencion odontologica,exodoncia,2019-05-01,0,0,9,9,3,7,8,16,7,8,0,0,0,0,67
CHARAGUA,atencion odontologica,exodoncia,2019-05-01,0,0,10,9,4,9,13,36,4,1,0,0,0,0,86
CHARAÑA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,1,0,0,1,2,2,0,0,0,0,6
CHAYANTA,atencion odontologica,exodoncia,2019-05-01,0,0,24,16,3,19,20,63,63,103,0,0,0,0,311
CHIMORE,atencion odontologica,exodoncia,2019-05-01,0,0,7,20,3,4,23,25,13,20,0,0,0,0,115
CHIPAYA,atencion odontologica,exodoncia,2019-05-01,0,0,2,0,0,0,0,0,1,1,0,0,0,0,4
CHOQUE COTA,atencion odontologica,exodoncia,2019-05-01,0,0,1,0,0,0,0,14,0,6,0,0,0,0,21
CHUA COCANI,atencion odontologica,exodoncia,2019-05-01,0,0,1,1,0,1,0,5,2,7,0,0,0,0,17
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2019-05-01,2,2,7,7,2,2,0,1,1,0,0,0,0,0,24
CHUMA,atencion odontologica,exodoncia,2019-05-01,1,0,21,20,5,13,27,52,16,17,0,0,0,0,172
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,exodoncia,2019-05-01,0,0,13,9,2,1,6,6,3,3,0,0,0,0,43
CKOCHAS,atencion odontologica,exodoncia,2019-05-01,0,0,7,4,1,5,6,20,6,3,0,0,0,0,52
CLIZA,atencion odontologica,exodoncia,2019-05-01,0,0,14,3,0,0,2,2,5,8,0,0,0,0,34
COBIJA,atencion odontologica,exodoncia,2019-05-01,3,5,42,40,11,27,46,83,19,17,0,0,0,0,293
COCAPATA,atencion odontologica,exodoncia,2019-05-01,0,0,38,33,12,29,34,45,5,11,0,0,0,0,207
COCHABAMBA,atencion odontologica,exodoncia,2019-05-01,5,6,188,170,46,60,210,269,128,95,0,0,0,0,1177
COIPASA,atencion odontologica,exodoncia,2019-05-01,0,0,2,3,2,0,0,2,0,2,0,0,0,0,11
COLCAPIRHUA,atencion odontologica,exodoncia,2019-05-01,2,0,22,17,0,11,14,30,11,5,0,0,0,0,112
"COLCHA ""K""",atencion odontologica,exodoncia,2019-05-01,0,0,1,0,3,3,2,8,4,3,0,0,0,0,24
COLLANA,atencion odontologica,exodoncia,2019-05-01,0,0,5,5,3,4,4,8,8,0,0,0,0,0,37
COLOMI,atencion odontologica,exodoncia,2019-05-01,1,0,20,10,1,11,5,20,12,9,0,0,0,0,89
COLPA BELGICA,atencion odontologica,exodoncia,2019-05-01,1,2,0,0,0,0,1,2,8,3,0,0,0,0,17
COLQUECHACA,atencion odontologica,exodoncia,2019-05-01,0,0,28,25,11,14,32,53,32,24,0,0,0,0,219
COLQUENCHA,atencion odontologica,exodoncia,2019-05-01,0,0,12,9,5,5,11,15,1,7,0,0,0,0,65
COLQUIRI,atencion odontologica,exodoncia,2019-05-01,1,0,7,4,5,4,10,12,5,6,0,0,0,0,54
COMANCHE,atencion odontologica,exodoncia,2019-05-01,0,0,0,4,1,4,6,5,11,0,0,0,0,0,31
COMARAPA,atencion odontologica,exodoncia,2019-05-01,0,0,3,15,0,4,3,30,9,4,0,0,0,0,68
COMBAYA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
CONCEPCION,atencion odontologica,exodoncia,2019-05-01,0,2,1,4,1,2,3,17,3,4,0,0,0,0,37
COPACABANA,atencion odontologica,exodoncia,2019-05-01,0,0,7,2,0,0,7,3,4,1,0,0,0,0,24
CORIPATA,atencion odontologica,exodoncia,2019-05-01,0,0,3,2,2,8,3,16,5,0,0,0,0,0,39
CORO CORO,atencion odontologica,exodoncia,2019-05-01,0,0,2,5,2,2,5,2,2,0,0,0,0,0,20
COROICO,atencion odontologica,exodoncia,2019-05-01,3,0,2,3,0,4,8,15,1,0,0,0,0,0,36
CORQUE,atencion odontologica,exodoncia,2019-05-01,0,2,16,8,0,1,0,12,7,5,0,0,0,0,51
COTAGAITA,atencion odontologica,exodoncia,2019-05-01,1,1,29,21,3,13,39,74,71,74,0,0,0,0,326
COTOCA,atencion odontologica,exodoncia,2019-05-01,2,1,19,25,7,2,18,30,18,12,0,0,0,0,134
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,exodoncia,2019-05-01,0,0,7,8,1,1,6,13,52,69,0,0,0,0,157
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2019-05-01,0,0,3,6,0,0,0,6,4,3,0,0,0,0,22
CUEVO,atencion odontologica,exodoncia,2019-05-01,0,0,11,1,0,2,3,20,1,3,0,0,0,0,41
CULPINA,atencion odontologica,exodoncia,2019-05-01,0,0,21,28,2,1,17,40,10,8,0,0,0,0,127
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2019-05-01,0,0,6,7,3,1,7,9,0,1,0,0,0,0,34
CURVA,atencion odontologica,exodoncia,2019-05-01,0,0,6,2,0,1,2,4,2,0,0,0,0,0,17
DESAGUADERO,atencion odontologica,exodoncia,2019-05-01,0,0,9,1,1,1,3,7,6,1,0,0,0,0,29
EL ALTO,atencion odontologica,exodoncia,2019-05-01,35,46,301,317,76,114,131,276,109,78,0,0,0,0,1483
EL CHORO,atencion odontologica,exodoncia,2019-05-01,0,0,2,3,0,0,2,1,2,1,0,0,0,0,11
EL PUENTE(STC),atencion odontologica,exodoncia,2019-05-01,0,0,1,2,3,0,3,8,8,3,0,0,0,0,28
EL PUENTE(TJA),atencion odontologica,exodoncia,2019-05-01,0,0,12,18,4,4,11,22,5,6,0,0,0,0,82
EL TORNO,atencion odontologica,exodoncia,2019-05-01,7,6,13,13,15,10,17,32,25,9,0,0,0,0,147
EL VILLAR,atencion odontologica,exodoncia,2019-05-01,0,0,10,2,0,1,2,11,4,15,0,0,0,0,45
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2019-05-01,0,1,14,9,2,3,8,16,4,4,0,0,0,0,61
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2019-05-01,0,0,9,9,0,0,8,5,15,23,0,0,0,0,69
ESCARA,atencion odontologica,exodoncia,2019-05-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
ESCOMA,atencion odontologica,exodoncia,2019-05-01,0,0,5,4,0,1,3,2,8,3,0,0,0,0,26
ESMERALDA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,exodoncia,2019-05-01,0,0,9,4,0,1,3,17,3,1,0,0,0,0,38
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2019-05-01,0,0,21,17,2,4,8,37,24,30,0,0,0,0,143
FILADELFIA,atencion odontologica,exodoncia,2019-05-01,0,0,13,4,1,0,0,7,9,0,0,0,0,0,34
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2019-05-01,1,0,3,5,1,2,5,16,2,2,0,0,0,0,37
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2019-05-01,0,0,22,33,5,13,15,33,11,7,0,0,0,0,139
GUANAY,atencion odontologica,exodoncia,2019-05-01,1,0,0,0,0,0,1,0,4,1,0,0,0,0,7
GUAQUI,atencion odontologica,exodoncia,2019-05-01,0,0,3,7,7,3,9,27,17,15,0,0,0,0,88
GUAYARAMERIN,atencion odontologica,exodoncia,2019-05-01,2,2,32,24,3,5,19,34,3,3,0,0,0,0,127
GUTIERREZ,atencion odontologica,exodoncia,2019-05-01,0,2,11,15,7,12,15,63,4,2,0,0,0,0,131
HUACARETA,atencion odontologica,exodoncia,2019-05-01,0,0,23,19,0,3,4,38,6,0,0,0,0,0,93
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2019-05-01,0,0,1,5,1,2,1,10,2,3,0,0,0,0,25
HUACHACALLA,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,exodoncia,2019-05-01,0,0,25,22,4,6,16,18,15,16,0,0,0,0,122
HUARACAJE,atencion odontologica,exodoncia,2019-05-01,0,0,1,0,1,1,1,1,0,1,0,0,0,0,6
HUARINA,atencion odontologica,exodoncia,2019-05-01,0,0,3,3,3,1,3,10,5,11,0,0,0,0,39
HUATAJATA,atencion odontologica,exodoncia,2019-05-01,1,0,2,3,2,1,3,3,6,2,0,0,0,0,23
HUAYLLAMARCA,atencion odontologica,exodoncia,2019-05-01,1,0,4,5,0,0,5,8,1,1,0,0,0,0,25
HUMANATA,atencion odontologica,exodoncia,2019-05-01,1,0,2,3,3,4,7,8,6,3,0,0,0,0,37
ICHOCA,atencion odontologica,exodoncia,2019-05-01,0,0,2,0,0,0,3,2,0,1,0,0,0,0,8
ICLA,atencion odontologica,exodoncia,2019-05-01,0,0,20,46,3,8,4,40,13,14,0,0,0,0,148
INCAHUASI,atencion odontologica,exodoncia,2019-05-01,0,0,19,21,0,9,5,34,0,5,0,0,0,0,93
INQUISIVI,atencion odontologica,exodoncia,2019-05-01,1,0,9,8,5,6,19,17,14,7,0,0,0,0,86
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2019-05-01,2,0,15,17,2,2,14,31,12,10,0,0,0,0,105
IXIAMAS,atencion odontologica,exodoncia,2019-05-01,0,2,7,18,5,0,10,14,3,0,0,0,0,0,59
JESUS DE MACHACA,atencion odontologica,exodoncia,2019-05-01,0,0,10,8,10,32,9,41,15,17,0,0,0,0,142
LA ASUNTA,atencion odontologica,exodoncia,2019-05-01,0,1,32,39,10,17,29,56,6,6,0,0,0,0,196
LA GUARDIA,atencion odontologica,exodoncia,2019-05-01,7,7,9,8,0,1,1,18,17,16,0,0,0,0,84
LA PAZ,atencion odontologica,exodoncia,2019-05-01,22,7,257,223,38,87,225,376,154,124,0,0,0,0,1513
LA RIVERA,atencion odontologica,exodoncia,2019-05-01,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
LAGUNILLAS,atencion odontologica,exodoncia,2019-05-01,0,0,5,1,1,0,2,8,0,3,0,0,0,0,20
LAJA,atencion odontologica,exodoncia,2019-05-01,1,0,14,20,5,12,13,34,18,11,0,0,0,0,128
LAS CARRERAS,atencion odontologica,exodoncia,2019-05-01,0,0,6,3,0,2,5,12,0,2,0,0,0,0,30
LICOMA PAMPA,atencion odontologica,exodoncia,2019-05-01,0,0,2,5,0,1,4,2,1,2,0,0,0,0,17
LLALLAGUA,atencion odontologica,exodoncia,2019-05-01,3,0,20,22,4,7,17,30,7,11,0,0,0,0,121
LLICA,atencion odontologica,exodoncia,2019-05-01,0,0,2,2,2,2,4,6,0,0,0,0,0,0,18
LORETO,atencion odontologica,exodoncia,2019-05-01,1,1,12,12,0,2,1,5,3,0,0,0,0,0,37
LURIBAY,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
MACHACAMARCA,atencion odontologica,exodoncia,2019-05-01,0,0,2,4,0,1,2,7,4,4,0,0,0,0,24
MACHARETI,atencion odontologica,exodoncia,2019-05-01,0,0,12,9,2,3,2,28,6,0,0,0,0,0,62
MAGDALENA,atencion odontologica,exodoncia,2019-05-01,0,0,6,12,2,0,1,3,1,0,0,0,0,0,25
MAIRANA,atencion odontologica,exodoncia,2019-05-01,0,0,4,6,4,4,13,19,12,11,0,0,0,0,73
MALLA,atencion odontologica,exodoncia,2019-05-01,0,0,0,1,1,0,4,2,5,0,0,0,0,0,13
MAPIRI,atencion odontologica,exodoncia,2019-05-01,2,0,7,5,0,3,2,7,5,4,0,0,0,0,35
MECAPACA,atencion odontologica,exodoncia,2019-05-01,2,2,8,11,6,1,12,33,8,4,0,0,0,0,87
MINEROS,atencion odontologica,exodoncia,2019-05-01,1,0,3,3,0,3,6,17,1,5,0,0,0,0,39
MIZQUE,atencion odontologica,exodoncia,2019-05-01,0,0,22,21,1,6,5,32,1,4,0,0,0,0,92
MOCOMOCO,atencion odontologica,exodoncia,2019-05-01,2,0,12,15,7,20,13,31,12,13,0,0,0,0,125
MOJINETE,atencion odontologica,exodoncia,2019-05-01,0,0,5,4,1,0,1,5,0,2,0,0,0,0,18
MOJOCOYA,atencion odontologica,exodoncia,2019-05-01,0,1,16,17,2,0,21,26,11,5,0,0,0,0,99
MONTEAGUDO,atencion odontologica,exodoncia,2019-05-01,0,0,24,38,2,9,35,61,7,2,0,0,0,0,178
MONTERO,atencion odontologica,exodoncia,2019-05-01,0,3,33,33,13,15,21,80,38,11,0,0,0,0,247
MORO MORO,atencion odontologica,exodoncia,2019-05-01,0,0,2,3,1,0,1,9,3,1,0,0,0,0,20
MOROCHATA,atencion odontologica,exodoncia,2019-05-01,1,0,7,9,4,6,10,25,5,11,0,0,0,0,78
NAZACARA DE PACAJES,atencion odontologica,exodoncia,2019-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
OCURI,atencion odontologica,exodoncia,2019-05-01,0,0,6,4,6,3,10,24,3,7,0,0,0,0,63
OKINAWA,atencion odontologica,exodoncia,2019-05-01,0,0,5,3,0,3,1,8,5,1,0,0,0,0,26
OMEREQUE,atencion odontologica,exodoncia,2019-05-01,1,0,1,0,0,2,0,1,0,3,0,0,0,0,8
ORURO,atencion odontologica,exodoncia,2019-05-01,5,11,180,176,45,69,155,305,85,92,0,0,0,0,1123
PADCAYA,atencion odontologica,exodoncia,2019-05-01,0,0,6,6,3,1,7,8,2,1,0,0,0,0,34
PADILLA,atencion odontologica,exodoncia,2019-05-01,0,0,13,9,1,4,16,38,27,2,0,0,0,0,110
PAILON,atencion odontologica,exodoncia,2019-05-01,0,0,3,0,1,5,5,20,4,7,0,0,0,0,45
PALCA,atencion odontologica,exodoncia,2019-05-01,0,1,16,30,5,11,27,39,10,7,0,0,0,0,146
PALOS BLANCOS,atencion odontologica,exodoncia,2019-05-01,1,0,14,11,5,3,12,19,2,5,0,0,0,0,72
PAMPA AULLAGAS,atencion odontologica,exodoncia,2019-05-01,0,0,1,2,0,0,0,2,1,1,0,0,0,0,7
PAMPA GRANDE,atencion odontologica,exodoncia,2019-05-01,0,0,9,6,0,1,1,7,2,2,0,0,0,0,28
PAPEL PAMPA,atencion odontologica,exodoncia,2019-05-01,0,0,3,0,1,0,2,6,8,5,0,0,0,0,25
PASORAPA,atencion odontologica,exodoncia,2019-05-01,0,1,2,1,0,0,3,9,23,39,0,0,0,0,78
PATACAMAYA,atencion odontologica,exodoncia,2019-05-01,0,0,8,3,1,3,1,4,5,2,0,0,0,0,27
PAZÑA,atencion odontologica,exodoncia,2019-05-01,0,0,9,18,0,4,2,3,0,1,0,0,0,0,37
PELECHUCO,atencion odontologica,exodoncia,2019-05-01,0,1,8,9,2,3,10,20,5,3,0,0,0,0,61
POCOATA,atencion odontologica,exodoncia,2019-05-01,1,0,9,13,3,5,16,49,30,32,0,0,0,0,158
POCONA,atencion odontologica,exodoncia,2019-05-01,1,0,26,14,1,7,6,24,4,4,0,0,0,0,87
POJO (CBBA),atencion odontologica,exodoncia,2019-05-01,0,0,9,14,1,3,6,16,6,1,0,0,0,0,56
POOPO,atencion odontologica,exodoncia,2019-05-01,0,0,23,22,3,7,10,17,21,2,0,0,0,0,105
PORCO,atencion odontologica,exodoncia,2019-05-01,0,0,0,1,0,3,1,9,0,3,0,0,0,0,17
POROMA,atencion odontologica,exodoncia,2019-05-01,1,0,21,25,6,6,17,42,13,8,0,0,0,0,139
PORONGO,atencion odontologica,exodoncia,2019-05-01,0,0,13,5,0,3,6,6,8,0,0,0,0,0,41
PORTACHUELO,atencion odontologica,exodoncia,2019-05-01,0,0,10,13,1,5,3,21,5,1,0,0,0,0,59
PORVENIR,atencion odontologica,exodoncia,2019-05-01,0,1,10,13,1,8,11,21,6,5,0,0,0,0,76
POSTRER VALLE,atencion odontologica,exodoncia,2019-05-01,0,0,2,4,0,0,0,2,0,1,0,0,0,0,9
POTOSI,atencion odontologica,exodoncia,2019-05-01,3,1,135,91,39,61,69,176,34,50,0,0,0,0,659
PRESTO,atencion odontologica,exodoncia,2019-05-01,0,0,5,4,1,2,7,49,14,0,0,0,0,0,82
PUCARA,atencion odontologica,exodoncia,2019-05-01,0,0,0,1,0,1,1,12,0,0,0,0,0,0,15
PUCARANI,atencion odontologica,exodoncia,2019-05-01,0,2,25,23,8,16,23,49,17,12,0,0,0,0,175
PUERTO ACOSTA,atencion odontologica,exodoncia,2019-05-01,0,0,5,6,0,9,6,14,20,16,0,0,0,0,76
PUERTO CARABUCO,atencion odontologica,exodoncia,2019-05-01,1,1,9,4,4,8,13,21,14,11,0,0,0,0,86
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2019-05-01,0,0,2,1,2,0,3,2,1,1,0,0,0,0,12
PUERTO PEREZ,atencion odontologica,exodoncia,2019-05-01,0,0,7,4,0,2,0,8,6,5,0,0,0,0,32
PUERTO QUIJARRO,atencion odontologica,exodoncia,2019-05-01,0,0,1,3,0,0,2,14,4,2,0,0,0,0,26
PUERTO RICO,atencion odontologica,exodoncia,2019-05-01,0,0,5,5,12,4,13,15,0,2,0,0,0,0,56
PUERTO SUAREZ,atencion odontologica,exodoncia,2019-05-01,0,0,2,8,0,2,1,9,5,5,0,0,0,0,32
