,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
CAIROMA,atencion odontologica,consulta repetida,2019-04-01,1,1,0,17,0,1,0,12,0,0,0,0,0,0,32
"CAIZA ""D""",atencion odontologica,consulta repetida,2019-04-01,5,3,9,1,0,6,4,35,0,6,0,0,0,2,71
CAJUATA,atencion odontologica,consulta repetida,2019-04-01,5,0,1,2,0,0,0,2,0,0,0,0,0,0,10
CALACOTO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,consulta repetida,2019-04-01,0,0,2,3,2,8,4,29,1,4,0,1,0,0,54
CAMARGO,atencion odontologica,consulta repetida,2019-04-01,4,1,10,10,0,4,20,37,1,2,0,2,0,0,91
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2019-04-01,0,2,3,9,7,3,11,20,4,0,0,0,0,0,59
CAMIRI,atencion odontologica,consulta repetida,2019-04-01,21,24,38,61,77,96,58,89,20,2,0,37,0,10,533
CAPINOTA,atencion odontologica,consulta repetida,2019-04-01,5,1,3,6,2,4,5,17,4,1,0,0,0,0,48
CAQUIAVIRI,atencion odontologica,consulta repetida,2019-04-01,0,0,1,0,0,1,0,3,3,0,0,0,0,0,8
CARACOLLO,atencion odontologica,consulta repetida,2019-04-01,6,5,19,11,16,19,16,35,4,0,0,10,0,0,141
CARANAVI,atencion odontologica,consulta repetida,2019-04-01,22,13,9,10,7,6,6,17,8,4,0,3,0,3,108
CARANGAS,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,0,7,4,0,1,0,0,0,1,14
CARAPARI,atencion odontologica,consulta repetida,2019-04-01,0,1,7,11,8,12,25,48,0,2,0,0,0,0,114
CARIPUYO,atencion odontologica,consulta repetida,2019-04-01,0,2,1,0,8,4,7,11,0,0,0,0,0,0,33
CHALLAPATA,atencion odontologica,consulta repetida,2019-04-01,23,21,30,21,7,16,29,95,19,19,0,6,0,1,287
CHAQUI,atencion odontologica,consulta repetida,2019-04-01,3,5,8,2,1,11,7,42,2,6,0,3,0,2,92
CHARAGUA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,2,1,0,1,0,0,0,1,0,0,5
CHAYANTA,atencion odontologica,consulta repetida,2019-04-01,1,0,2,2,13,30,9,30,0,0,0,3,0,11,101
CHIMORE,atencion odontologica,consulta repetida,2019-04-01,2,0,4,3,2,12,15,46,3,0,0,1,0,0,88
CHIPAYA,atencion odontologica,consulta repetida,2019-04-01,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4
CHUA COCANI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,3,3,3,6,4,0,0,0,0,0,20
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2019-04-01,18,19,13,47,3,3,32,27,0,0,0,0,0,1,163
CHUMA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,7,1,7,3,1,0,0,0,0,20
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2019-04-01,0,2,12,27,1,18,23,51,0,6,0,2,0,11,153
CKOCHAS,atencion odontologica,consulta repetida,2019-04-01,0,2,3,4,2,12,10,20,0,0,0,7,0,3,63
CLIZA,atencion odontologica,consulta repetida,2019-04-01,8,5,25,41,9,40,18,91,32,29,0,3,0,12,313
COBIJA,atencion odontologica,consulta repetida,2019-04-01,15,25,23,39,16,19,101,140,19,21,0,3,0,5,426
COCAPATA,atencion odontologica,consulta repetida,2019-04-01,5,1,36,49,14,35,21,60,1,0,0,3,0,3,228
COCHABAMBA,atencion odontologica,consulta repetida,2019-04-01,309,360,562,577,282,352,1342,2155,493,377,0,34,0,29,6872
COIPASA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,3,6,2,0,0,0,0,0,0,12
COLCAPIRHUA,atencion odontologica,consulta repetida,2019-04-01,8,4,5,4,1,6,8,15,0,3,0,0,0,1,55
"COLCHA ""K""",atencion odontologica,consulta repetida,2019-04-01,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
COLLANA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,3,2,2,7,8,2,0,0,2,0,0,26
COLOMI,atencion odontologica,consulta repetida,2019-04-01,1,0,0,0,0,3,0,1,0,0,0,0,0,0,5
COLPA BELGICA,atencion odontologica,consulta repetida,2019-04-01,2,1,0,0,0,0,0,4,0,0,0,1,0,3,11
COLQUECHACA,atencion odontologica,consulta repetida,2019-04-01,2,2,13,22,18,33,26,73,13,6,0,5,0,7,220
COLQUENCHA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,2,0,2,2,10,0,1,0,0,0,0,17
COLQUIRI,atencion odontologica,consulta repetida,2019-04-01,10,4,8,15,12,7,34,12,2,2,0,0,0,0,106
COMARAPA,atencion odontologica,consulta repetida,2019-04-01,0,0,1,2,3,3,3,22,0,2,0,0,0,3,39
CONCEPCION,atencion odontologica,consulta repetida,2019-04-01,0,0,1,1,0,0,2,9,1,1,0,1,0,0,16
CORIPATA,atencion odontologica,consulta repetida,2019-04-01,6,3,0,6,7,4,3,6,0,0,0,0,0,5,40
CORO CORO,atencion odontologica,consulta repetida,2019-04-01,1,2,4,6,1,15,10,14,2,1,0,0,0,0,56
COROICO,atencion odontologica,consulta repetida,2019-04-01,4,3,1,1,4,2,4,2,2,0,0,0,0,0,23
CORQUE,atencion odontologica,consulta repetida,2019-04-01,1,0,2,3,5,5,6,8,3,0,0,0,0,0,33
COTAGAITA,atencion odontologica,consulta repetida,2019-04-01,1,8,38,35,11,16,55,124,14,5,0,2,0,0,309
COTOCA,atencion odontologica,consulta repetida,2019-04-01,2,9,0,0,1,1,6,1,1,0,0,0,0,0,21
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2019-04-01,27,7,3,4,2,3,5,11,4,1,0,0,0,3,70
CUEVO,atencion odontologica,consulta repetida,2019-04-01,0,1,5,4,2,3,6,19,0,0,0,2,0,0,42
CULPINA,atencion odontologica,consulta repetida,2019-04-01,4,4,0,2,3,9,27,15,2,5,0,0,0,1,72
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2019-04-01,1,1,1,2,0,2,0,11,0,1,0,0,0,0,19
DESAGUADERO,atencion odontologica,consulta repetida,2019-04-01,4,3,1,4,0,4,5,3,1,0,0,0,0,0,25
EL ALTO,atencion odontologica,consulta repetida,2019-04-01,382,336,637,536,233,239,385,850,91,68,0,84,0,25,3866
EL CHORO,atencion odontologica,consulta repetida,2019-04-01,1,2,0,0,1,3,1,6,1,0,0,0,0,0,15
EL PUENTE(STC),atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,0,6,8,0,0,0,0,0,14
EL PUENTE(TJA),atencion odontologica,consulta repetida,2019-04-01,1,0,1,1,1,0,4,28,0,1,0,0,0,0,37
EL TORNO,atencion odontologica,consulta repetida,2019-04-01,5,3,3,1,0,5,12,8,4,1,0,2,0,3,47
EL VILLAR,atencion odontologica,consulta repetida,2019-04-01,2,0,11,12,0,4,21,24,4,0,0,1,0,0,79
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2019-04-01,2,0,6,10,6,15,13,40,0,1,0,2,0,0,95
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2019-04-01,12,4,0,3,0,3,2,4,2,3,0,1,0,0,34
ESCARA,atencion odontologica,consulta repetida,2019-04-01,4,2,0,9,0,0,0,2,2,2,0,0,0,0,21
ESCOMA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,consulta repetida,2019-04-01,0,0,3,0,1,1,5,13,0,0,0,2,0,0,25
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2019-04-01,1,0,4,8,7,2,3,24,1,2,0,1,0,0,53
FILADELFIA,atencion odontologica,consulta repetida,2019-04-01,0,0,2,0,0,2,2,0,0,0,0,2,0,0,8
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2019-04-01,0,4,0,0,2,1,1,3,2,2,0,1,0,1,17
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
GUANAY,atencion odontologica,consulta repetida,2019-04-01,3,2,1,4,1,21,1,9,3,3,0,2,0,3,53
GUAQUI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
GUAYARAMERIN,atencion odontologica,consulta repetida,2019-04-01,22,7,70,87,30,15,56,141,20,18,0,4,0,0,470
GUTIERREZ,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,2,6,0,0,0,0,0,0,9
HUACARETA,atencion odontologica,consulta repetida,2019-04-01,1,1,1,7,1,3,9,38,0,0,0,2,0,0,63
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2019-04-01,0,0,1,7,1,0,0,9,0,0,0,0,0,0,18
HUANUNI,atencion odontologica,consulta repetida,2019-04-01,13,25,28,41,6,40,56,123,6,11,0,3,0,2,354
HUARACAJE,atencion odontologica,consulta repetida,2019-04-01,0,0,0,2,0,0,0,6,0,0,0,0,0,1,9
HUARINA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,consulta repetida,2019-04-01,0,2,0,0,1,3,5,5,0,2,0,0,0,4,22
HUAYLLAMARCA,atencion odontologica,consulta repetida,2019-04-01,0,1,2,0,0,6,7,20,2,0,0,0,0,0,38
HUMANATA,atencion odontologica,consulta repetida,2019-04-01,3,11,6,4,2,7,5,17,4,11,0,0,0,0,70
ICLA,atencion odontologica,consulta repetida,2019-04-01,1,0,1,0,0,1,2,8,0,0,0,0,0,0,13
INCAHUASI,atencion odontologica,consulta repetida,2019-04-01,2,2,1,1,0,1,6,15,0,2,0,0,0,0,30
INQUISIVI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,1,4,8,0,1,0,0,0,0,14
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2019-04-01,3,4,1,0,3,1,2,5,1,1,0,0,0,2,23
IXIAMAS,atencion odontologica,consulta repetida,2019-04-01,3,0,2,0,0,1,1,2,2,2,0,0,0,0,13
LA ASUNTA,atencion odontologica,consulta repetida,2019-04-01,0,3,0,3,2,1,7,6,0,0,0,0,0,1,23
LA GUARDIA,atencion odontologica,consulta repetida,2019-04-01,4,3,0,0,1,0,0,2,4,0,0,3,0,4,21
LA PAZ,atencion odontologica,consulta repetida,2019-04-01,547,419,736,806,398,469,1539,2630,559,542,0,96,0,41,8782
LA RIVERA,atencion odontologica,consulta repetida,2019-04-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
LAJA,atencion odontologica,consulta repetida,2019-04-01,1,0,3,5,0,3,5,5,0,2,0,0,0,0,24
LAS CARRERAS,atencion odontologica,consulta repetida,2019-04-01,0,8,0,7,0,1,12,14,4,1,0,0,0,0,47
LLALLAGUA,atencion odontologica,consulta repetida,2019-04-01,18,22,35,40,29,33,34,129,17,18,0,4,0,5,384
LLICA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,2,2,3,10,0,4,0,0,0,0,21
MACHACAMARCA,atencion odontologica,consulta repetida,2019-04-01,2,7,21,1,5,2,21,46,25,12,0,0,0,0,142
MACHARETI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,1,5,1,52,1,0,0,0,0,0,61
MAGDALENA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,1,0,3,4,1,0,0,0,0,0,10
MAIRANA,atencion odontologica,consulta repetida,2019-04-01,2,3,14,12,3,7,4,2,2,6,0,0,0,0,55
MALLA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MAPIRI,atencion odontologica,consulta repetida,2019-04-01,1,0,1,0,0,0,0,3,0,4,0,0,0,2,11
MECAPACA,atencion odontologica,consulta repetida,2019-04-01,1,0,1,0,0,2,4,3,2,0,0,0,0,0,13
MINEROS,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,8,0,5,0,0,0,0,0,0,13
MIZQUE,atencion odontologica,consulta repetida,2019-04-01,6,15,8,27,5,10,12,64,13,1,0,1,0,3,165
MOCOMOCO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
MOJINETE,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,2,0,5,0,1,0,0,0,0,8
MOJOCOYA,atencion odontologica,consulta repetida,2019-04-01,2,0,1,4,4,2,3,26,1,1,0,0,0,0,44
MONTEAGUDO,atencion odontologica,consulta repetida,2019-04-01,5,7,10,11,3,4,41,67,10,1,0,0,0,9,168
MONTERO,atencion odontologica,consulta repetida,2019-04-01,5,1,16,13,10,19,38,42,7,8,0,0,0,0,159
MORO MORO,atencion odontologica,consulta repetida,2019-04-01,0,0,1,3,3,3,3,9,0,0,0,0,0,0,22
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2019-04-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
OCURI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,2,2,1,2,0,0,0,1,0,0,8
OMEREQUE,atencion odontologica,consulta repetida,2019-04-01,0,0,9,11,0,1,8,28,8,4,0,1,0,12,82
ORURO,atencion odontologica,consulta repetida,2019-04-01,187,262,337,318,133,259,593,1178,239,155,0,58,0,28,3747
PADCAYA,atencion odontologica,consulta repetida,2019-04-01,6,1,7,9,8,5,21,40,0,0,0,0,0,0,97
PADILLA,atencion odontologica,consulta repetida,2019-04-01,3,6,0,3,3,0,16,40,1,3,0,0,0,0,75
PAILON,atencion odontologica,consulta repetida,2019-04-01,5,3,0,0,0,2,0,2,0,0,0,3,0,0,15
PALCA,atencion odontologica,consulta repetida,2019-04-01,15,13,0,1,0,0,0,0,1,3,0,0,0,0,33
PALOS BLANCOS,atencion odontologica,consulta repetida,2019-04-01,0,1,6,6,3,13,2,11,1,0,0,0,0,3,46
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2019-04-01,0,0,2,2,0,4,2,2,1,2,0,0,0,0,15
PAMPA GRANDE,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,1,1,7,0,1,0,3,0,0,13
PASORAPA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,3,7,0,0,0,0,0,0,10
PATACAMAYA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PAZÑA,atencion odontologica,consulta repetida,2019-04-01,5,0,3,8,1,3,4,30,1,0,0,0,0,0,55
POCOATA,atencion odontologica,consulta repetida,2019-04-01,6,0,2,2,3,1,5,7,1,0,0,2,0,0,29
POCONA,atencion odontologica,consulta repetida,2019-04-01,4,1,5,2,2,4,3,19,3,1,0,0,0,0,44
POJO (CBBA),atencion odontologica,consulta repetida,2019-04-01,0,2,7,6,5,7,15,42,1,2,0,5,0,3,95
POOPO,atencion odontologica,consulta repetida,2019-04-01,5,9,12,8,3,15,21,25,9,3,0,1,0,0,111
PORCO,atencion odontologica,consulta repetida,2019-04-01,0,2,2,2,0,3,0,12,0,0,0,0,0,0,21
POROMA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,3,8,0,0,0,0,0,0,12
PORVENIR,atencion odontologica,consulta repetida,2019-04-01,0,4,1,4,0,6,4,11,2,0,0,0,0,0,32
POSTRER VALLE,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
POTOSI,atencion odontologica,consulta repetida,2019-04-01,190,162,220,326,389,536,589,1003,85,34,0,35,0,13,3582
PRESTO,atencion odontologica,consulta repetida,2019-04-01,3,0,3,1,0,2,4,23,3,3,0,1,0,0,43
PUCARANI,atencion odontologica,consulta repetida,2019-04-01,1,1,1,3,0,1,7,1,0,0,0,1,0,0,16
PUERTO ACOSTA,atencion odontologica,consulta repetida,2019-04-01,1,1,1,2,0,0,0,4,2,0,0,0,0,0,11
PUERTO CARABUCO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2019-04-01,0,0,1,0,0,15,11,11,0,0,0,5,0,0,43
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2019-04-01,20,14,1,3,2,1,2,5,2,0,0,0,0,0,50
PUERTO RICO,atencion odontologica,consulta repetida,2019-04-01,0,0,1,8,2,8,10,21,0,0,0,0,0,0,50
PUERTO SUAREZ,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,2,2,15,3,1,0,4,0,8,36
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2019-04-01,8,7,5,22,17,33,19,123,6,5,0,6,0,21,272
PUNA,atencion odontologica,consulta repetida,2019-04-01,2,0,0,13,0,1,8,38,8,1,0,0,0,0,71
PUNATA,atencion odontologica,consulta repetida,2019-04-01,9,8,30,31,2,7,14,62,14,14,0,2,0,2,195
QUIABAYA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,consulta repetida,2019-04-01,5,22,32,28,12,23,67,114,46,35,0,6,0,3,393
QUIME,atencion odontologica,consulta repetida,2019-04-01,2,0,2,2,3,4,24,5,12,8,0,0,0,0,62
RAVELO,atencion odontologica,consulta repetida,2019-04-01,14,0,3,1,5,6,4,38,0,0,0,2,0,1,74
REYES,atencion odontologica,consulta repetida,2019-04-01,0,0,12,6,0,1,23,23,0,14,0,0,0,0,79
RIBERALTA,atencion odontologica,consulta repetida,2019-04-01,12,13,62,85,65,109,69,132,41,19,0,12,0,0,619
ROBORE,atencion odontologica,consulta repetida,2019-04-01,4,1,2,14,2,9,16,17,4,6,0,0,0,0,75
RURRENABAQUE,atencion odontologica,consulta repetida,2019-04-01,0,1,3,3,2,4,2,13,1,3,0,0,0,0,32
SABAYA,atencion odontologica,consulta repetida,2019-04-01,2,0,1,0,0,1,1,10,2,2,0,0,0,0,19
SACABA,atencion odontologica,consulta repetida,2019-04-01,34,31,44,64,9,17,48,104,25,23,0,2,0,0,401
SACACA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,consulta repetida,2019-04-01,1,3,2,1,0,1,5,6,2,3,0,0,0,0,24
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2019-04-01,6,2,5,6,1,2,9,18,2,10,0,0,0,0,61
SAMAIPATA,atencion odontologica,consulta repetida,2019-04-01,0,4,7,13,0,6,2,16,1,4,0,1,0,0,54
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,2,3,0,7,3,3,9,0,0,0,0,27
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,2,0,2,0,4,0,0,0,0,0,0,8
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,consulta repetida,2019-04-01,13,19,21,43,12,24,29,78,6,37,0,11,0,9,302
SAN BORJA,atencion odontologica,consulta repetida,2019-04-01,5,2,16,5,2,2,12,23,3,3,0,1,0,1,75
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,consulta repetida,2019-04-01,6,8,11,7,11,15,6,10,4,0,0,0,0,1,79
SAN IGNACIO,atencion odontologica,consulta repetida,2019-04-01,5,3,3,5,4,6,12,25,1,1,0,0,0,0,65
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2019-04-01,1,0,9,13,2,5,11,17,15,1,0,3,0,0,77
SAN JAVIER(STC),atencion odontologica,consulta repetida,2019-04-01,0,1,1,0,0,7,0,3,0,0,0,3,0,3,18
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2019-04-01,0,0,2,1,0,0,0,0,1,1,0,0,0,0,5
SAN JULIAN,atencion odontologica,consulta repetida,2019-04-01,7,5,5,18,2,9,6,52,2,9,0,2,0,1,118
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2019-04-01,5,9,12,12,4,22,20,86,5,0,0,0,0,0,175
SAN LUCAS,atencion odontologica,consulta repetida,2019-04-01,0,2,3,5,0,5,7,11,3,1,0,0,0,0,37
SAN MATIAS,atencion odontologica,consulta repetida,2019-04-01,0,0,1,2,0,0,0,1,0,0,0,2,0,0,6
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2019-04-01,0,0,6,6,1,5,14,28,5,0,0,0,0,1,66
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,consulta repetida,2019-04-01,0,0,5,5,1,4,12,49,3,2,0,0,0,0,81
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2019-04-01,1,0,0,5,1,4,5,26,3,2,0,2,0,2,51
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,consulta repetida,2019-04-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN RAFAEL,atencion odontologica,consulta repetida,2019-04-01,0,0,6,2,12,3,5,15,0,0,0,1,0,0,44
SAN RAMON BENI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,1,4,1,0,0,2,0,0,9
SANTA ANA,atencion odontologica,consulta repetida,2019-04-01,0,0,4,10,0,0,1,18,1,0,0,0,0,0,34
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2019-04-01,392,255,400,539,312,467,1620,2584,516,366,0,40,0,24,7515
SANTA ROSA,atencion odontologica,consulta repetida,2019-04-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2019-04-01,0,2,5,3,0,2,5,8,0,0,0,0,0,0,25
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2019-04-01,3,5,9,17,4,9,39,51,11,14,0,2,0,0,164
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4
SANTIVAÑES,atencion odontologica,consulta repetida,2019-04-01,5,5,4,1,0,0,1,15,13,9,0,2,0,1,56
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2019-04-01,0,5,2,2,0,1,5,23,1,1,0,1,0,4,45
SAPAHAQUI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,1,3,4,0,0,0,0,0,0,9
SHINAOTA,atencion odontologica,consulta repetida,2019-04-01,1,0,0,0,0,0,0,3,2,0,0,0,0,0,6
SICAYA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,consulta repetida,2019-04-01,30,47,16,37,2,4,3,31,2,3,0,0,0,0,175
SOPACHUY,atencion odontologica,consulta repetida,2019-04-01,8,6,3,11,5,5,0,45,0,0,0,0,0,7,90
SORACACHI,atencion odontologica,consulta repetida,2019-04-01,3,1,3,9,3,10,21,23,7,6,0,4,0,1,91
SORATA,atencion odontologica,consulta repetida,2019-04-01,0,0,3,0,3,1,1,9,3,3,0,2,0,1,26
SUCRE,atencion odontologica,consulta repetida,2019-04-01,207,219,322,419,182,276,709,1335,152,95,0,33,0,27,3976
TACACHI,atencion odontologica,consulta repetida,2019-04-01,1,2,2,4,0,3,7,5,0,1,0,0,0,0,25
TACACOMA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,3,1,3,0,0,0,1,0,0,9
TACOPAYA,atencion odontologica,consulta repetida,2019-04-01,0,0,2,2,8,7,7,20,6,5,0,0,0,2,59
TAHUA,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,14,0,2,0,0,0,0,0,0,17
TAPACARI,atencion odontologica,consulta repetida,2019-04-01,2,1,1,5,4,10,18,10,28,15,0,1,0,0,95
TARABUCO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,3,6,10,4,2,0,1,0,1,28
TARACO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
TARATA,atencion odontologica,consulta repetida,2019-04-01,4,3,7,3,1,2,6,5,7,3,0,0,0,0,41
TARIJA,atencion odontologica,consulta repetida,2019-04-01,53,43,292,297,146,205,526,1043,165,93,0,22,0,5,2890
TARVITA,atencion odontologica,consulta repetida,2019-04-01,0,0,4,4,5,4,8,24,0,0,0,0,0,2,51
TEOPONTE,atencion odontologica,consulta repetida,2019-04-01,2,3,0,0,0,0,3,8,0,0,0,0,0,0,16
TIAHUANACU,atencion odontologica,consulta repetida,2019-04-01,7,1,2,6,2,5,17,9,0,0,0,1,0,0,50
TINGUIPAYA,atencion odontologica,consulta repetida,2019-04-01,7,1,3,2,2,4,8,11,3,2,0,0,0,0,43
TIPUANI,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,consulta repetida,2019-04-01,29,33,18,9,3,1,8,41,2,1,0,0,0,6,151
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2019-04-01,4,3,1,7,3,1,1,14,3,5,0,0,0,0,42
TOCO,atencion odontologica,consulta repetida,2019-04-01,10,0,0,0,0,1,0,0,0,1,0,0,0,0,12
TODOS SANTOS,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,0,0,1,2,0,2,0,0,0,0,5
TOLATA,atencion odontologica,consulta repetida,2019-04-01,1,0,0,6,7,0,4,4,1,2,0,0,0,0,25
TOLEDO,atencion odontologica,consulta repetida,2019-04-01,0,2,0,2,2,3,6,13,0,0,0,0,0,0,28
TOMAVE,atencion odontologica,consulta repetida,2019-04-01,2,3,1,5,4,9,8,16,5,1,0,0,0,3,57
TOMINA,atencion odontologica,consulta repetida,2019-04-01,6,8,13,20,2,5,19,32,0,3,0,0,0,6,114
TORO TORO,atencion odontologica,consulta repetida,2019-04-01,0,0,0,0,1,12,4,3,0,0,0,0,0,0,20
TOTORA(CBBA),atencion odontologica,consulta repetida,2019-04-01,1,7,4,14,0,4,13,31,2,4,0,2,0,0,82
TOTORA(ORR),atencion odontologica,consulta repetida,2019-04-01,0,0,0,5,2,2,1,15,1,3,0,0,0,0,29
TRIGAL,atencion odontologica,consulta repetida,2019-04-01,0,0,0,1,0,2,4,4,0,0,0,0,0,0,11
TRINIDAD,atencion odontologica,consulta repetida,2019-04-01,52,50,80,94,72,44,127,193,69,74,0,0,0,0,855
TUPIZA,atencion odontologica,consulta repetida,2019-04-01,10,38,32,72,22,28,68,124,38,29,0,1,0,0,462
TURCO,atencion odontologica,consulta repetida,2019-04-01,1,1,4,0,4,4,13,20,2,9,0,0,0,1,59
