,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
COTAGAITA,vih,no de personas con prueba rapida,2020-10-01,1,3,4
COTOCA,vih,no de personas con prueba rapida,2020-10-01,32,40,72
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-10-01,12,37,49
CULPINA,vih,no de personas con prueba rapida,2020-10-01,2,33,35
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2020-10-01,4,10,14
CURVA,vih,no de personas con prueba rapida,2020-10-01,0,3,3
DESAGUADERO,vih,no de personas con prueba rapida,2020-10-01,6,4,10
EL ALTO,vih,no de personas con prueba rapida,2020-10-01,488,700,1188
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-10-01,0,2,2
EL PUENTE(TJA),vih,no de personas con prueba rapida,2020-10-01,1,0,1
EL TORNO,vih,no de personas con prueba rapida,2020-10-01,61,86,147
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-10-01,3,10,13
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-10-01,18,146,164
ESCARA,vih,no de personas con prueba rapida,2020-10-01,2,4,6
ESCOMA,vih,no de personas con prueba rapida,2020-10-01,1,8,9
EUCALIPTUS,vih,no de personas con prueba rapida,2020-10-01,0,1,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-10-01,11,15,26
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2020-10-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-10-01,6,3,9
GUANAY,vih,no de personas con prueba rapida,2020-10-01,1,0,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-10-01,323,392,715
HUACARETA,vih,no de personas con prueba rapida,2020-10-01,0,2,2
HUACHACALLA,vih,no de personas con prueba rapida,2020-10-01,0,3,3
HUANUNI,vih,no de personas con prueba rapida,2020-10-01,5,46,51
HUARINA,vih,no de personas con prueba rapida,2020-10-01,1,3,4
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-10-01,1,2,3
ICLA,vih,no de personas con prueba rapida,2020-10-01,1,4,5
INCAHUASI,vih,no de personas con prueba rapida,2020-10-01,9,18,27
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-10-01,3,4,7
IXIAMAS,vih,no de personas con prueba rapida,2020-10-01,24,38,62
JESUS DE MACHACA,vih,no de personas con prueba rapida,2020-10-01,1,2,3
LA ASUNTA,vih,no de personas con prueba rapida,2020-10-01,29,64,93
LA GUARDIA,vih,no de personas con prueba rapida,2020-10-01,51,61,112
LA PAZ,vih,no de personas con prueba rapida,2020-10-01,785,965,1750
LAJA,vih,no de personas con prueba rapida,2020-10-01,4,6,10
LAS CARRERAS,vih,no de personas con prueba rapida,2020-10-01,1,5,6
LLALLAGUA,vih,no de personas con prueba rapida,2020-10-01,8,6,14
LURIBAY,vih,no de personas con prueba rapida,2020-10-01,1,0,1
MAIRANA,vih,no de personas con prueba rapida,2020-10-01,4,3,7
MAPIRI,vih,no de personas con prueba rapida,2020-10-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2020-10-01,2,4,6
MIZQUE,vih,no de personas con prueba rapida,2020-10-01,15,23,38
MOJOCOYA,vih,no de personas con prueba rapida,2020-10-01,4,0,4
MONTEAGUDO,vih,no de personas con prueba rapida,2020-10-01,23,48,71
MONTERO,vih,no de personas con prueba rapida,2020-10-01,96,183,279
OCURI,vih,no de personas con prueba rapida,2020-10-01,0,5,5
OMEREQUE,vih,no de personas con prueba rapida,2020-10-01,0,8,8
ORURO,vih,no de personas con prueba rapida,2020-10-01,217,564,781
PADILLA,vih,no de personas con prueba rapida,2020-10-01,6,30,36
PAILON,vih,no de personas con prueba rapida,2020-10-01,23,32,55
PALOS BLANCOS,vih,no de personas con prueba rapida,2020-10-01,0,3,3
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2020-10-01,1,2,3
PAMPA GRANDE,vih,no de personas con prueba rapida,2020-10-01,0,1,1
PASORAPA,vih,no de personas con prueba rapida,2020-10-01,1,0,1
PATACAMAYA,vih,no de personas con prueba rapida,2020-10-01,4,6,10
PAZÑA,vih,no de personas con prueba rapida,2020-10-01,0,2,2
POJO (CBBA),vih,no de personas con prueba rapida,2020-10-01,2,2,4
POOPO,vih,no de personas con prueba rapida,2020-10-01,15,18,33
PORCO,vih,no de personas con prueba rapida,2020-10-01,0,5,5
PORONGO,vih,no de personas con prueba rapida,2020-10-01,3,7,10
PORTACHUELO,vih,no de personas con prueba rapida,2020-10-01,5,5,10
PORVENIR,vih,no de personas con prueba rapida,2020-10-01,0,4,4
POSTRER VALLE,vih,no de personas con prueba rapida,2020-10-01,5,3,8
POTOSI,vih,no de personas con prueba rapida,2020-10-01,30,43,73
PRESTO,vih,no de personas con prueba rapida,2020-10-01,0,13,13
PUCARANI,vih,no de personas con prueba rapida,2020-10-01,4,3,7
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-10-01,7,3,10
PUERTO SUAREZ,vih,no de personas con prueba rapida,2020-10-01,7,2,9
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-10-01,123,314,437
PUNA,vih,no de personas con prueba rapida,2020-10-01,2,9,11
PUNATA,vih,no de personas con prueba rapida,2020-10-01,70,98,168
QUILLACOLLO,vih,no de personas con prueba rapida,2020-10-01,84,143,227
QUIME,vih,no de personas con prueba rapida,2020-10-01,9,14,23
QUIRUSILLAS,vih,no de personas con prueba rapida,2020-10-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2020-10-01,8,15,23
REYES,vih,no de personas con prueba rapida,2020-10-01,0,3,3
RIBERALTA,vih,no de personas con prueba rapida,2020-10-01,295,348,643
ROBORE,vih,no de personas con prueba rapida,2020-10-01,5,4,9
SABAYA,vih,no de personas con prueba rapida,2020-10-01,14,21,35
SACABA,vih,no de personas con prueba rapida,2020-10-01,67,127,194
SACABAMBA,vih,no de personas con prueba rapida,2020-10-01,2,12,14
SACACA,vih,no de personas con prueba rapida,2020-10-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-10-01,17,19,36
SAMAIPATA,vih,no de personas con prueba rapida,2020-10-01,2,12,14
SAN ANDRES,vih,no de personas con prueba rapida,2020-10-01,3,0,3
SAN BORJA,vih,no de personas con prueba rapida,2020-10-01,37,39,76
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-10-01,4,3,7
SAN CARLOS,vih,no de personas con prueba rapida,2020-10-01,8,6,14
SAN IGNACIO,vih,no de personas con prueba rapida,2020-10-01,6,5,11
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-10-01,9,14,23
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-10-01,4,3,7
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-10-01,27,29,56
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2020-10-01,0,2,2
SAN JULIAN,vih,no de personas con prueba rapida,2020-10-01,25,104,129
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2020-10-01,1,0,1
SAN LUCAS,vih,no de personas con prueba rapida,2020-10-01,6,37,43
SAN MATIAS,vih,no de personas con prueba rapida,2020-10-01,2,0,2
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-10-01,1,1,2
SAN PEDRO,vih,no de personas con prueba rapida,2020-10-01,91,170,261
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-10-01,2,8,10
SAN RAFAEL,vih,no de personas con prueba rapida,2020-10-01,2,1,3
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-10-01,2,0,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2020-10-01,4,2,6
SANTA ANA,vih,no de personas con prueba rapida,2020-10-01,17,9,26
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-10-01,877,1277,2154
SANTA ROSA,vih,no de personas con prueba rapida,2020-10-01,3,1,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-10-01,3,2,5
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-10-01,13,21,34
SAPAHAQUI,vih,no de personas con prueba rapida,2020-10-01,2,1,3
SHINAOTA,vih,no de personas con prueba rapida,2020-10-01,12,29,41
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2020-10-01,2,0,2
SICAYA,vih,no de personas con prueba rapida,2020-10-01,0,1,1
SIPE SIPE,vih,no de personas con prueba rapida,2020-10-01,2,16,18
SOPACHUY,vih,no de personas con prueba rapida,2020-10-01,9,9,18
SORATA,vih,no de personas con prueba rapida,2020-10-01,0,3,3
SUCRE,vih,no de personas con prueba rapida,2020-10-01,206,194,400
TACACOMA,vih,no de personas con prueba rapida,2020-10-01,1,4,5
TACOPAYA,vih,no de personas con prueba rapida,2020-10-01,12,8,20
TAHUA,vih,no de personas con prueba rapida,2020-10-01,1,0,1
TAPACARI,vih,no de personas con prueba rapida,2020-10-01,1,5,6
TARABUCO,vih,no de personas con prueba rapida,2020-10-01,6,45,51
TARATA,vih,no de personas con prueba rapida,2020-10-01,1,0,1
TARIJA,vih,no de personas con prueba rapida,2020-10-01,111,168,279
TARVITA,vih,no de personas con prueba rapida,2020-10-01,6,33,39
TIAHUANACU,vih,no de personas con prueba rapida,2020-10-01,1,5,6
TINGUIPAYA,vih,no de personas con prueba rapida,2020-10-01,0,1,1
TIPUANI,vih,no de personas con prueba rapida,2020-10-01,4,8,12
TIQUIPAYA,vih,no de personas con prueba rapida,2020-10-01,3,1,4
TOCO,vih,no de personas con prueba rapida,2020-10-01,1,1,2
TOLATA,vih,no de personas con prueba rapida,2020-10-01,0,3,3
TOMINA,vih,no de personas con prueba rapida,2020-10-01,0,1,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-10-01,2,68,70
TRINIDAD,vih,no de personas con prueba rapida,2020-10-01,144,149,293
TUPIZA,vih,no de personas con prueba rapida,2020-10-01,44,163,207
TURCO,vih,no de personas con prueba rapida,2020-10-01,1,0,1
UNCIA,vih,no de personas con prueba rapida,2020-10-01,2,8,10
URUBICHA,vih,no de personas con prueba rapida,2020-10-01,55,8,63
UYUNI,vih,no de personas con prueba rapida,2020-10-01,0,8,8
VACAS,vih,no de personas con prueba rapida,2020-10-01,2,0,2
VALLEGRANDE,vih,no de personas con prueba rapida,2020-10-01,8,18,26
VIACHA,vih,no de personas con prueba rapida,2020-10-01,59,51,110
VILA VILA,vih,no de personas con prueba rapida,2020-10-01,0,2,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-10-01,1,3,4
VILLA MONTES,vih,no de personas con prueba rapida,2020-10-01,20,25,45
VILLA SERRANO,vih,no de personas con prueba rapida,2020-10-01,3,2,5
VILLA TUNARI,vih,no de personas con prueba rapida,2020-10-01,83,235,318
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-10-01,1,2,3
VILLAZON,vih,no de personas con prueba rapida,2020-10-01,30,101,131
VINTO,vih,no de personas con prueba rapida,2020-10-01,14,44,58
WARNES,vih,no de personas con prueba rapida,2020-10-01,43,71,114
YACUIBA,vih,no de personas con prueba rapida,2020-10-01,21,27,48
YAMPARAEZ,vih,no de personas con prueba rapida,2020-10-01,0,3,3
YAPACANI,vih,no de personas con prueba rapida,2020-10-01,41,113,154
YOTALA,vih,no de personas con prueba rapida,2020-10-01,1,1,2
YUNCHARA,vih,no de personas con prueba rapida,2020-10-01,2,0,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-10-01,0,13,13
AIQUILE,vih,no de personas con prueba rapida,2020-11-01,5,15,20
ALCALA,vih,no de personas con prueba rapida,2020-11-01,2,1,3
ALTO BENI,vih,no de personas con prueba rapida,2020-11-01,14,16,30
ANTEQUERA,vih,no de personas con prueba rapida,2020-11-01,13,35,48
ARAMPAMPA,vih,no de personas con prueba rapida,2020-11-01,1,1,2
ARANI,vih,no de personas con prueba rapida,2020-11-01,4,0,4
ARBIETO,vih,no de personas con prueba rapida,2020-11-01,1,15,16
ARQUE,vih,no de personas con prueba rapida,2020-11-01,4,17,21
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-11-01,25,80,105
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-11-01,4,15,19
AZURDUY,vih,no de personas con prueba rapida,2020-11-01,0,8,8
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2020-11-01,1,1,2
BERMEJO,vih,no de personas con prueba rapida,2020-11-01,15,15,30
BETANZOS,vih,no de personas con prueba rapida,2020-11-01,1,2,3
BOLIVAR,vih,no de personas con prueba rapida,2020-11-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2020-11-01,150,61,211
CABEZAS,vih,no de personas con prueba rapida,2020-11-01,5,1,6
"CAIZA ""D""",vih,no de personas con prueba rapida,2020-11-01,1,2,3
CAJUATA,vih,no de personas con prueba rapida,2020-11-01,1,0,1
CALAMARCA,vih,no de personas con prueba rapida,2020-11-01,3,6,9
CAMARGO,vih,no de personas con prueba rapida,2020-11-01,14,40,54
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-11-01,0,7,7
CAMIRI,vih,no de personas con prueba rapida,2020-11-01,6,12,18
CAPINOTA,vih,no de personas con prueba rapida,2020-11-01,6,13,19
CARACOLLO,vih,no de personas con prueba rapida,2020-11-01,0,3,3
CARANAVI,vih,no de personas con prueba rapida,2020-11-01,24,18,42
CARAPARI,vih,no de personas con prueba rapida,2020-11-01,2,0,2
CARIPUYO,vih,no de personas con prueba rapida,2020-11-01,6,3,9
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2020-11-01,8,4,12
CHALLAPATA,vih,no de personas con prueba rapida,2020-11-01,10,33,43
CHARAGUA,vih,no de personas con prueba rapida,2020-11-01,4,9,13
CHIMORE,vih,no de personas con prueba rapida,2020-11-01,10,11,21
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2020-11-01,10,15,25
CHUMA,vih,no de personas con prueba rapida,2020-11-01,3,4,7
CKOCHAS,vih,no de personas con prueba rapida,2020-11-01,0,3,3
CLIZA,vih,no de personas con prueba rapida,2020-11-01,0,6,6
COBIJA,vih,no de personas con prueba rapida,2020-11-01,59,32,91
COCHABAMBA,vih,no de personas con prueba rapida,2020-11-01,1022,1488,2510
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-11-01,47,105,152
COLOMI,vih,no de personas con prueba rapida,2020-11-01,1,16,17
COLPA BELGICA,vih,no de personas con prueba rapida,2020-11-01,2,1,3
COLQUECHACA,vih,no de personas con prueba rapida,2020-11-01,1,5,6
COLQUENCHA,vih,no de personas con prueba rapida,2020-11-01,3,6,9
COMARAPA,vih,no de personas con prueba rapida,2020-11-01,2,7,9
COPACABANA,vih,no de personas con prueba rapida,2020-11-01,2,0,2
COROICO,vih,no de personas con prueba rapida,2020-11-01,8,12,20
COTAGAITA,vih,no de personas con prueba rapida,2020-11-01,4,2,6
COTOCA,vih,no de personas con prueba rapida,2020-11-01,32,34,66
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-11-01,16,58,74
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2020-11-01,1,0,1
CUEVO,vih,no de personas con prueba rapida,2020-11-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2020-11-01,1,24,25
CURVA,vih,no de personas con prueba rapida,2020-11-01,0,5,5
DESAGUADERO,vih,no de personas con prueba rapida,2020-11-01,4,2,6
EL ALTO,vih,no de personas con prueba rapida,2020-11-01,543,885,1428
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-11-01,5,4,9
EL TORNO,vih,no de personas con prueba rapida,2020-11-01,52,162,214
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-11-01,2,8,10
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-11-01,18,79,97
ESCARA,vih,no de personas con prueba rapida,2020-11-01,0,4,4
ESCOMA,vih,no de personas con prueba rapida,2020-11-01,6,8,14
EUCALIPTUS,vih,no de personas con prueba rapida,2020-11-01,1,1,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-11-01,12,23,35
FILADELFIA,vih,no de personas con prueba rapida,2020-11-01,2,1,3
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2020-11-01,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-11-01,2,1,3
GUANAY,vih,no de personas con prueba rapida,2020-11-01,11,0,11
GUAQUI,vih,no de personas con prueba rapida,2020-11-01,1,1,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-11-01,197,372,569
HUACARETA,vih,no de personas con prueba rapida,2020-11-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2020-11-01,33,47,80
HUARINA,vih,no de personas con prueba rapida,2020-11-01,12,12,24
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-11-01,4,2,6
ICLA,vih,no de personas con prueba rapida,2020-11-01,0,16,16
INCAHUASI,vih,no de personas con prueba rapida,2020-11-01,12,13,25
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-11-01,3,1,4
IXIAMAS,vih,no de personas con prueba rapida,2020-11-01,2,0,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2020-11-01,0,1,1
LA ASUNTA,vih,no de personas con prueba rapida,2020-11-01,7,19,26
LA GUARDIA,vih,no de personas con prueba rapida,2020-11-01,61,85,146
LA PAZ,vih,no de personas con prueba rapida,2020-11-01,935,1363,2298
LAJA,vih,no de personas con prueba rapida,2020-11-01,1,11,12
LAS CARRERAS,vih,no de personas con prueba rapida,2020-11-01,1,3,4
LLALLAGUA,vih,no de personas con prueba rapida,2020-11-01,11,15,26
LLICA,vih,no de personas con prueba rapida,2020-11-01,0,2,2
LURIBAY,vih,no de personas con prueba rapida,2020-11-01,1,0,1
MACHARETI,vih,no de personas con prueba rapida,2020-11-01,1,2,3
MAIRANA,vih,no de personas con prueba rapida,2020-11-01,4,10,14
MAPIRI,vih,no de personas con prueba rapida,2020-11-01,1,4,5
MINEROS,vih,no de personas con prueba rapida,2020-11-01,2,3,5
MIZQUE,vih,no de personas con prueba rapida,2020-11-01,8,22,30
MOJOCOYA,vih,no de personas con prueba rapida,2020-11-01,0,3,3
MONTEAGUDO,vih,no de personas con prueba rapida,2020-11-01,22,66,88
MONTERO,vih,no de personas con prueba rapida,2020-11-01,50,116,166
MOROCHATA,vih,no de personas con prueba rapida,2020-11-01,5,0,5
OCURI,vih,no de personas con prueba rapida,2020-11-01,2,11,13
OKINAWA,vih,no de personas con prueba rapida,2020-11-01,3,1,4
OMEREQUE,vih,no de personas con prueba rapida,2020-11-01,1,7,8
ORURO,vih,no de personas con prueba rapida,2020-11-01,194,342,536
PADILLA,vih,no de personas con prueba rapida,2020-11-01,7,36,43
PAILON,vih,no de personas con prueba rapida,2020-11-01,23,28,51
PALOS BLANCOS,vih,no de personas con prueba rapida,2020-11-01,3,0,3
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2020-11-01,0,1,1
PASORAPA,vih,no de personas con prueba rapida,2020-11-01,1,0,1
PAZÑA,vih,no de personas con prueba rapida,2020-11-01,5,5,10
POCONA,vih,no de personas con prueba rapida,2020-11-01,0,2,2
POJO (CBBA),vih,no de personas con prueba rapida,2020-11-01,1,5,6
POOPO,vih,no de personas con prueba rapida,2020-11-01,21,46,67
PORCO,vih,no de personas con prueba rapida,2020-11-01,0,7,7
PORONGO,vih,no de personas con prueba rapida,2020-11-01,6,6,12
PORTACHUELO,vih,no de personas con prueba rapida,2020-11-01,11,20,31
PORVENIR,vih,no de personas con prueba rapida,2020-11-01,0,7,7
POSTRER VALLE,vih,no de personas con prueba rapida,2020-11-01,2,0,2
POTOSI,vih,no de personas con prueba rapida,2020-11-01,32,65,97
PRESTO,vih,no de personas con prueba rapida,2020-11-01,0,10,10
PUCARANI,vih,no de personas con prueba rapida,2020-11-01,3,6,9
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-11-01,3,3,6
PUERTO SUAREZ,vih,no de personas con prueba rapida,2020-11-01,0,2,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-11-01,155,229,384
PUNA,vih,no de personas con prueba rapida,2020-11-01,1,7,8
PUNATA,vih,no de personas con prueba rapida,2020-11-01,73,66,139
QUILLACOLLO,vih,no de personas con prueba rapida,2020-11-01,94,386,480
QUIME,vih,no de personas con prueba rapida,2020-11-01,2,3,5
RAVELO,vih,no de personas con prueba rapida,2020-11-01,1,1,2
REYES,vih,no de personas con prueba rapida,2020-11-01,5,7,12
RIBERALTA,vih,no de personas con prueba rapida,2020-11-01,222,315,537
ROBORE,vih,no de personas con prueba rapida,2020-11-01,2,2,4
RURRENABAQUE,vih,no de personas con prueba rapida,2020-11-01,1,1,2
SABAYA,vih,no de personas con prueba rapida,2020-11-01,8,20,28
SACABA,vih,no de personas con prueba rapida,2020-11-01,130,80,210
SACABAMBA,vih,no de personas con prueba rapida,2020-11-01,6,16,22
SACACA,vih,no de personas con prueba rapida,2020-11-01,1,1,2
SAIPINA,vih,no de personas con prueba rapida,2020-11-01,3,0,3
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-11-01,14,10,24
SAMAIPATA,vih,no de personas con prueba rapida,2020-11-01,3,6,9
SAN ANDRES,vih,no de personas con prueba rapida,2020-11-01,7,3,10
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2020-11-01,0,1,1
SAN BORJA,vih,no de personas con prueba rapida,2020-11-01,16,28,44
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-11-01,5,2,7
SAN CARLOS,vih,no de personas con prueba rapida,2020-11-01,8,24,32
SAN IGNACIO,vih,no de personas con prueba rapida,2020-11-01,5,29,34
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-11-01,9,9,18
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-11-01,6,5,11
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2020-11-01,0,2,2
SAN JULIAN,vih,no de personas con prueba rapida,2020-11-01,32,93,125
SAN LUCAS,vih,no de personas con prueba rapida,2020-11-01,6,56,62
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-11-01,2,0,2
SAN PEDRO,vih,no de personas con prueba rapida,2020-11-01,67,146,213
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-11-01,4,5,9
SAN RAFAEL,vih,no de personas con prueba rapida,2020-11-01,0,1,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-11-01,3,4,7
SAN RAMON SCZ,vih,no de personas con prueba rapida,2020-11-01,1,5,6
SANTA ANA,vih,no de personas con prueba rapida,2020-11-01,14,25,39
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-11-01,670,1986,2656
SANTA ROSA,vih,no de personas con prueba rapida,2020-11-01,4,0,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-11-01,3,4,7
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-11-01,6,9,15
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2020-11-01,2,6,8
SENA,vih,no de personas con prueba rapida,2020-11-01,0,1,1
SHINAOTA,vih,no de personas con prueba rapida,2020-11-01,17,39,56
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2020-11-01,12,24,36
SICAYA,vih,no de personas con prueba rapida,2020-11-01,2,1,3
SIPE SIPE,vih,no de personas con prueba rapida,2020-11-01,8,11,19
SOPACHUY,vih,no de personas con prueba rapida,2020-11-01,8,16,24
SORATA,vih,no de personas con prueba rapida,2020-11-01,4,3,7
SUCRE,vih,no de personas con prueba rapida,2020-11-01,179,268,447
TACACOMA,vih,no de personas con prueba rapida,2020-11-01,10,11,21
TACOPAYA,vih,no de personas con prueba rapida,2020-11-01,5,18,23
TAPACARI,vih,no de personas con prueba rapida,2020-11-01,3,3,6
TARABUCO,vih,no de personas con prueba rapida,2020-11-01,15,50,65
TARACO,vih,no de personas con prueba rapida,2020-11-01,4,11,15
TARATA,vih,no de personas con prueba rapida,2020-11-01,3,1,4
TARIJA,vih,no de personas con prueba rapida,2020-11-01,181,162,343
TARVITA,vih,no de personas con prueba rapida,2020-11-01,2,30,32
TIAHUANACU,vih,no de personas con prueba rapida,2020-11-01,5,29,34
TIPUANI,vih,no de personas con prueba rapida,2020-11-01,0,1,1
TIQUIPAYA,vih,no de personas con prueba rapida,2020-11-01,0,6,6
TIRAQUE (CBBA),vih,no de personas con prueba rapida,2020-11-01,2,1,3
TOCO,vih,no de personas con prueba rapida,2020-11-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2020-11-01,3,0,3
TOMINA,vih,no de personas con prueba rapida,2020-11-01,1,1,2
TORO TORO,vih,no de personas con prueba rapida,2020-11-01,1,1,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-11-01,9,28,37
TRINIDAD,vih,no de personas con prueba rapida,2020-11-01,50,33,83
TUPIZA,vih,no de personas con prueba rapida,2020-11-01,7,0,7
UNCIA,vih,no de personas con prueba rapida,2020-11-01,5,13,18
URIONDO (A. CONCEPCION),vih,no de personas con prueba rapida,2020-11-01,1,0,1
URUBICHA,vih,no de personas con prueba rapida,2020-11-01,5,9,14
UYUNI,vih,no de personas con prueba rapida,2020-11-01,8,7,15
VACAS,vih,no de personas con prueba rapida,2020-11-01,2,2,4
VALLEGRANDE,vih,no de personas con prueba rapida,2020-11-01,21,20,41
VIACHA,vih,no de personas con prueba rapida,2020-11-01,24,90,114
VILA VILA,vih,no de personas con prueba rapida,2020-11-01,2,5,7
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-11-01,3,1,4
VILLA MONTES,vih,no de personas con prueba rapida,2020-11-01,19,28,47
VILLA SERRANO,vih,no de personas con prueba rapida,2020-11-01,3,10,13
VILLA TUNARI,vih,no de personas con prueba rapida,2020-11-01,83,56,139
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-11-01,4,17,21
VILLAZON,vih,no de personas con prueba rapida,2020-11-01,20,30,50
VINTO,vih,no de personas con prueba rapida,2020-11-01,42,81,123
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-11-01,1,6,7
WARNES,vih,no de personas con prueba rapida,2020-11-01,17,31,48
YACUIBA,vih,no de personas con prueba rapida,2020-11-01,26,37,63
YAMPARAEZ,vih,no de personas con prueba rapida,2020-11-01,0,20,20
YAPACANI,vih,no de personas con prueba rapida,2020-11-01,64,186,250
YOTALA,vih,no de personas con prueba rapida,2020-11-01,2,0,2
YUNCHARA,vih,no de personas con prueba rapida,2020-11-01,1,2,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-11-01,0,11,11
ACHACACHI,vih,no de personas con prueba rapida,2020-12-01,7,8,15
AIQUILE,vih,no de personas con prueba rapida,2020-12-01,10,7,17
ALCALA,vih,no de personas con prueba rapida,2020-12-01,0,3,3
ANTEQUERA,vih,no de personas con prueba rapida,2020-12-01,1,4,5
APOLO,vih,no de personas con prueba rapida,2020-12-01,6,1,7
ARAMPAMPA,vih,no de personas con prueba rapida,2020-12-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2020-12-01,1,2,3
ARBIETO,vih,no de personas con prueba rapida,2020-12-01,2,13,15
ARQUE,vih,no de personas con prueba rapida,2020-12-01,4,5,9
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-12-01,37,94,131
ATOCHA,vih,no de personas con prueba rapida,2020-12-01,6,5,11
AYATA,vih,no de personas con prueba rapida,2020-12-01,0,11,11
