municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
RURRENABAQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,3,3
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,129,129
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,7,7
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,28,28
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,15,15
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,23,23
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,12,12
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,7,7
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,15,15
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,22,22
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,4,4
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,6,6
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,8,8
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,29,29
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,4,4
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,435,435
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,95,95
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,18,18
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,29,29
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,7,7
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,33,33
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,7,7
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,17,17
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,4,4
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,740,740
SANTA ROSA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,6,6
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,17,17
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,15,15
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,8,8
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,13,13
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,13,13
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,13,13
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,136,136
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,32,32
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1548,1548
TACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,22,22
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,27,27
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,45,45
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,20,20
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1606,1606
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,36,36
TIAWANACU,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,9,9
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,8,8
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,41,41
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,12,12
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,3,3
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,39,39
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,5,5
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,22,22
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,8,8
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,20,20
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,117,117
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,406,406
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,25,25
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,15,15
URUBICHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,15,15
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,20,20
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,69,69
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,8,8
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,11,11
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,13,13
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,13,13
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,33,33
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,46,46
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,10,10
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,24,24
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,6,6
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,41,41
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,71,71
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,12,12
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,103,103
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,28,28
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,80,80
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,31,31
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,31,31
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-05-01,39,39
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-06-01,16,16
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-06-01,39,39
