municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,6,6
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,8,8
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,6,6
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,4,4
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,9,9
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,4,4
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
ANTEQUERA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
CHIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,4,4
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
COMANCHE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,37,37
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,5,5
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,42,42
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,6,6
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,4,4
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,5,5
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,5,5
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,5,5
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,11,11
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,9,9
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2011-06-01,1,1
