municipality,group,variable,month,Número de personas que recibieron orientación,TOTAL
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,40,40
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,92,92
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,143,143
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,11,11
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,84,84
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,170,170
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,148,148
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,31,31
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,19,19
CHACARILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,3,3
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,154,154
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,19,19
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,23,23
CHARAÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,5,5
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,39,39
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,148,148
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,8,8
CHOQUE COTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,6,6
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,33,33
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,63,63
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,26,26
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,135,135
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,3556,3556
COIPASA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,5,5
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,139,139
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,21,21
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,15,15
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,69,69
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,222,222
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,99,99
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,18,18
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,83,83
COMANCHE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,5,5
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,62,62
COMBAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,11,11
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,87,87
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,41,41
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,33,33
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,27,27
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,7,7
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,43,43
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,94,94
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,202,202
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,175,175
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,11,11
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,8,8
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,397,397
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,13,13
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,17,17
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,42,42
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,3681,3681
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,15,15
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,120,120
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,141,141
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,278,278
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,67,67
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,137,137
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,94,94
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,43,43
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,53,53
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,8,8
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,65,65
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,68,68
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,166,166
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,38,38
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,21,21
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,16,16
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,999,999
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,33,33
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,162,162
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,35,35
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,160,160
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,19,19
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,21,21
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,25,25
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,172,172
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,485,485
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,88,88
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,51,51
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,64,64
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,36,36
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,73,73
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,329,329
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,3092,3092
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,2,2
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,100,100
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,68,68
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,75,75
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,8,8
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,173,173
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,7,7
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,57,57
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,28,28
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,13,13
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,178,178
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,143,143
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,40,40
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,11,11
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,96,96
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,60,60
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de personas que recibieron orientacion,2006-03-01,43,43
