municipality,group,variable,month,Nacidos vivos atendidos por partera capacitad,TOTAL
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,17,17
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,6,6
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,6,6
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,4,4
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,9,9
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,46,46
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,5,5
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,7,7
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,4,4
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,5,5
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,8,8
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,23,23
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,12,12
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,4,4
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,8,8
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,13,13
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,46,46
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,44,44
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,4,4
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,14,14
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,8,8
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,4,4
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,5,5
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,23,23
TODOS SANTOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,9,9
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,5,5
URUBICHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,5,5
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,2,2
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,1,1
YOTALA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-11-01,3,3
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
ALCALA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,8,8
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,5,5
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,6,6
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,5,5
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,7,7
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,9,9
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
COBIJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,36,36
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,8,8
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,9,9
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,11,11
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,5,5
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PUERTO QUIJARRO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,8,8
REYES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,9,9
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,28,28
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,5,5
SAN JOAQUIN,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,7,7
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,8,8
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,10,10
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,11,11
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,4,4
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
URUBICHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,7,7
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2006-12-01,2,2
