,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-10-01,18,1,19
CHALLAPATA,vih,no de personas con prueba rapida,2018-10-01,31,163,194
CHARAGUA,vih,no de personas con prueba rapida,2018-10-01,1,6,7
CHIMORE,vih,no de personas con prueba rapida,2018-10-01,6,18,24
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-10-01,25,28,53
CHUMA,vih,no de personas con prueba rapida,2018-10-01,2,6,8
CKOCHAS,vih,no de personas con prueba rapida,2018-10-01,1,1,2
COBIJA,vih,no de personas con prueba rapida,2018-10-01,115,163,278
COCAPATA,vih,no de personas con prueba rapida,2018-10-01,0,3,3
COCHABAMBA,vih,no de personas con prueba rapida,2018-10-01,619,630,1249
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-10-01,50,79,129
"COLCHA ""K""",vih,no de personas con prueba rapida,2018-10-01,6,3,9
COLLANA,vih,no de personas con prueba rapida,2018-10-01,7,3,10
COLOMI,vih,no de personas con prueba rapida,2018-10-01,3,7,10
COLPA BELGICA,vih,no de personas con prueba rapida,2018-10-01,1,0,1
COLQUECHACA,vih,no de personas con prueba rapida,2018-10-01,0,23,23
COLQUIRI,vih,no de personas con prueba rapida,2018-10-01,0,3,3
COMARAPA,vih,no de personas con prueba rapida,2018-10-01,7,26,33
CONCEPCION,vih,no de personas con prueba rapida,2018-10-01,3,4,7
COPACABANA,vih,no de personas con prueba rapida,2018-10-01,1,1,2
CORIPATA,vih,no de personas con prueba rapida,2018-10-01,5,3,8
COROICO,vih,no de personas con prueba rapida,2018-10-01,2,12,14
COTAGAITA,vih,no de personas con prueba rapida,2018-10-01,0,3,3
COTOCA,vih,no de personas con prueba rapida,2018-10-01,23,68,91
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-10-01,7,35,42
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2018-10-01,1,2,3
CUEVO,vih,no de personas con prueba rapida,2018-10-01,0,1,1
CULPINA,vih,no de personas con prueba rapida,2018-10-01,5,33,38
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2018-10-01,2,1,3
DESAGUADERO,vih,no de personas con prueba rapida,2018-10-01,2,8,10
EL ALTO,vih,no de personas con prueba rapida,2018-10-01,935,2102,3037
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-10-01,56,61,117
EL PUENTE(TJA),vih,no de personas con prueba rapida,2018-10-01,1,0,1
EL TORNO,vih,no de personas con prueba rapida,2018-10-01,104,200,304
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-10-01,7,58,65
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-10-01,98,67,165
ESCOMA,vih,no de personas con prueba rapida,2018-10-01,1,7,8
EUCALIPTUS,vih,no de personas con prueba rapida,2018-10-01,0,3,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-10-01,36,67,103
FILADELFIA,vih,no de personas con prueba rapida,2018-10-01,0,1,1
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2018-10-01,3,3,6
GUANAY,vih,no de personas con prueba rapida,2018-10-01,11,10,21
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-10-01,10,17,27
GUTIERREZ,vih,no de personas con prueba rapida,2018-10-01,1,0,1
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2018-10-01,2,0,2
HUANUNI,vih,no de personas con prueba rapida,2018-10-01,39,84,123
HUAYLLAMARCA,vih,no de personas con prueba rapida,2018-10-01,0,2,2
ICLA,vih,no de personas con prueba rapida,2018-10-01,38,8,46
INCAHUASI,vih,no de personas con prueba rapida,2018-10-01,4,17,21
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-10-01,1,5,6
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-10-01,1,1,2
LA ASUNTA,vih,no de personas con prueba rapida,2018-10-01,8,7,15
LA GUARDIA,vih,no de personas con prueba rapida,2018-10-01,48,58,106
LA PAZ,vih,no de personas con prueba rapida,2018-10-01,1272,2393,3665
LAGUNILLAS,vih,no de personas con prueba rapida,2018-10-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2018-10-01,2,0,2
LLALLAGUA,vih,no de personas con prueba rapida,2018-10-01,34,34,68
MACHACAMARCA,vih,no de personas con prueba rapida,2018-10-01,2,3,5
MACHARETI,vih,no de personas con prueba rapida,2018-10-01,3,33,36
MAIRANA,vih,no de personas con prueba rapida,2018-10-01,2,8,10
MAPIRI,vih,no de personas con prueba rapida,2018-10-01,5,2,7
MINEROS,vih,no de personas con prueba rapida,2018-10-01,8,95,103
MIZQUE,vih,no de personas con prueba rapida,2018-10-01,17,9,26
MOJOCOYA,vih,no de personas con prueba rapida,2018-10-01,2,7,9
MONTEAGUDO,vih,no de personas con prueba rapida,2018-10-01,38,75,113
MONTERO,vih,no de personas con prueba rapida,2018-10-01,295,516,811
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2018-10-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2018-10-01,0,3,3
OKINAWA,vih,no de personas con prueba rapida,2018-10-01,20,34,54
OMEREQUE,vih,no de personas con prueba rapida,2018-10-01,0,2,2
ORURO,vih,no de personas con prueba rapida,2018-10-01,164,696,860
PADCAYA,vih,no de personas con prueba rapida,2018-10-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2018-10-01,4,15,19
PAILON,vih,no de personas con prueba rapida,2018-10-01,11,20,31
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-10-01,11,5,16
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2018-10-01,3,1,4
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-10-01,0,5,5
PASORAPA,vih,no de personas con prueba rapida,2018-10-01,0,5,5
PAZÑA,vih,no de personas con prueba rapida,2018-10-01,7,11,18
PELECHUCO,vih,no de personas con prueba rapida,2018-10-01,2,0,2
POCONA,vih,no de personas con prueba rapida,2018-10-01,2,0,2
POJO (CBBA),vih,no de personas con prueba rapida,2018-10-01,0,1,1
POOPO,vih,no de personas con prueba rapida,2018-10-01,5,17,22
PORCO,vih,no de personas con prueba rapida,2018-10-01,1,2,3
POROMA,vih,no de personas con prueba rapida,2018-10-01,2,3,5
PORONGO,vih,no de personas con prueba rapida,2018-10-01,1,1,2
PORTACHUELO,vih,no de personas con prueba rapida,2018-10-01,54,20,74
PORVENIR,vih,no de personas con prueba rapida,2018-10-01,1,4,5
POSTRER VALLE,vih,no de personas con prueba rapida,2018-10-01,0,1,1
POTOSI,vih,no de personas con prueba rapida,2018-10-01,22,29,51
PRESTO,vih,no de personas con prueba rapida,2018-10-01,1,4,5
PUCARANI,vih,no de personas con prueba rapida,2018-10-01,3,0,3
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-10-01,10,9,19
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-10-01,5,3,8
PUERTO RICO,vih,no de personas con prueba rapida,2018-10-01,0,9,9
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-10-01,3,6,9
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-10-01,167,189,356
PUNATA,vih,no de personas con prueba rapida,2018-10-01,45,236,281
QUILLACOLLO,vih,no de personas con prueba rapida,2018-10-01,82,76,158
QUIME,vih,no de personas con prueba rapida,2018-10-01,2,2,4
RIBERALTA,vih,no de personas con prueba rapida,2018-10-01,286,331,617
ROBORE,vih,no de personas con prueba rapida,2018-10-01,3,2,5
RURRENABAQUE,vih,no de personas con prueba rapida,2018-10-01,35,44,79
SABAYA,vih,no de personas con prueba rapida,2018-10-01,16,15,31
SACABA,vih,no de personas con prueba rapida,2018-10-01,58,249,307
SACACA,vih,no de personas con prueba rapida,2018-10-01,0,5,5
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-10-01,12,12,24
SAMAIPATA,vih,no de personas con prueba rapida,2018-10-01,1,8,9
SAN BENITO,vih,no de personas con prueba rapida,2018-10-01,10,37,47
SAN BORJA,vih,no de personas con prueba rapida,2018-10-01,27,31,58
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-10-01,10,5,15
SAN CARLOS,vih,no de personas con prueba rapida,2018-10-01,29,70,99
SAN IGNACIO,vih,no de personas con prueba rapida,2018-10-01,3,5,8
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-10-01,24,19,43
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2018-10-01,1,0,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-10-01,3,1,4
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-10-01,12,125,137
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-10-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2018-10-01,34,58,92
SAN LORENZO(PND),vih,no de personas con prueba rapida,2018-10-01,1,2,3
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2018-10-01,0,3,3
SAN LUCAS,vih,no de personas con prueba rapida,2018-10-01,4,28,32
SAN MATIAS,vih,no de personas con prueba rapida,2018-10-01,8,7,15
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-10-01,1,0,1
SAN PEDRO,vih,no de personas con prueba rapida,2018-10-01,59,82,141
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-10-01,0,1,1
SAN RAFAEL,vih,no de personas con prueba rapida,2018-10-01,3,0,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-10-01,2,1,3
SANTA ANA,vih,no de personas con prueba rapida,2018-10-01,10,28,38
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-10-01,1597,2616,4213
SANTA ROSA,vih,no de personas con prueba rapida,2018-10-01,3,0,3
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-10-01,2,3,5
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-10-01,5,11,16
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-10-01,2,7,9
SAPAHAQUI,vih,no de personas con prueba rapida,2018-10-01,0,3,3
SENA,vih,no de personas con prueba rapida,2018-10-01,1,13,14
SHINAOTA,vih,no de personas con prueba rapida,2018-10-01,30,22,52
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2018-10-01,1,3,4
SIPE SIPE,vih,no de personas con prueba rapida,2018-10-01,6,14,20
SOPACHUY,vih,no de personas con prueba rapida,2018-10-01,5,25,30
SORATA,vih,no de personas con prueba rapida,2018-10-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2018-10-01,234,415,649
TACACHI,vih,no de personas con prueba rapida,2018-10-01,2,2,4
TACACOMA,vih,no de personas con prueba rapida,2018-10-01,11,39,50
TACOPAYA,vih,no de personas con prueba rapida,2018-10-01,14,17,31
TAPACARI,vih,no de personas con prueba rapida,2018-10-01,5,7,12
TARABUCO,vih,no de personas con prueba rapida,2018-10-01,15,37,52
TARACO,vih,no de personas con prueba rapida,2018-10-01,69,67,136
TARATA,vih,no de personas con prueba rapida,2018-10-01,2,2,4
TARIJA,vih,no de personas con prueba rapida,2018-10-01,131,231,362
TARVITA,vih,no de personas con prueba rapida,2018-10-01,6,20,26
TEOPONTE,vih,no de personas con prueba rapida,2018-10-01,1,1,2
TIAWANACU,vih,no de personas con prueba rapida,2018-10-01,3,2,5
TIPUANI,vih,no de personas con prueba rapida,2018-10-01,24,41,65
TIQUIPAYA,vih,no de personas con prueba rapida,2018-10-01,4,7,11
TODOS SANTOS,vih,no de personas con prueba rapida,2018-10-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2018-10-01,1,1,2
TOMINA,vih,no de personas con prueba rapida,2018-10-01,2,1,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-10-01,4,2,6
TOTORA(ORR),vih,no de personas con prueba rapida,2018-10-01,0,4,4
TRINIDAD,vih,no de personas con prueba rapida,2018-10-01,65,69,134
TUPIZA,vih,no de personas con prueba rapida,2018-10-01,69,167,236
UNCIA,vih,no de personas con prueba rapida,2018-10-01,0,11,11
URUBICHA,vih,no de personas con prueba rapida,2018-10-01,9,4,13
UYUNI,vih,no de personas con prueba rapida,2018-10-01,4,32,36
VALLEGRANDE,vih,no de personas con prueba rapida,2018-10-01,26,33,59
VIACHA,vih,no de personas con prueba rapida,2018-10-01,44,66,110
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-10-01,0,3,3
VILLA MONTES,vih,no de personas con prueba rapida,2018-10-01,19,28,47
VILLA RIVERO,vih,no de personas con prueba rapida,2018-10-01,7,7,14
VILLA SERRANO,vih,no de personas con prueba rapida,2018-10-01,22,27,49
VILLA TUNARI,vih,no de personas con prueba rapida,2018-10-01,52,65,117
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-10-01,5,29,34
VILLAZON,vih,no de personas con prueba rapida,2018-10-01,24,40,64
VINTO,vih,no de personas con prueba rapida,2018-10-01,23,21,44
WARNES,vih,no de personas con prueba rapida,2018-10-01,102,48,150
YACUIBA,vih,no de personas con prueba rapida,2018-10-01,132,69,201
YAMPARAEZ,vih,no de personas con prueba rapida,2018-10-01,0,7,7
YAPACANI,vih,no de personas con prueba rapida,2018-10-01,14,47,61
YUNCHARA,vih,no de personas con prueba rapida,2018-10-01,7,5,12
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-10-01,5,12,17
ACHACACHI,vih,no de personas con prueba rapida,2018-11-01,100,40,140
AIQUILE,vih,no de personas con prueba rapida,2018-11-01,6,12,18
ALCALA,vih,no de personas con prueba rapida,2018-11-01,13,6,19
ALTO BENI,vih,no de personas con prueba rapida,2018-11-01,2,2,4
ANDAMARCA,vih,no de personas con prueba rapida,2018-11-01,2,3,5
APOLO,vih,no de personas con prueba rapida,2018-11-01,3,4,7
ARBIETO,vih,no de personas con prueba rapida,2018-11-01,14,43,57
ARQUE,vih,no de personas con prueba rapida,2018-11-01,4,14,18
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-11-01,75,235,310
ATOCHA,vih,no de personas con prueba rapida,2018-11-01,1,0,1
AYATA,vih,no de personas con prueba rapida,2018-11-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-11-01,4,10,14
AZURDUY,vih,no de personas con prueba rapida,2018-11-01,0,8,8
BELLA FLOR,vih,no de personas con prueba rapida,2018-11-01,0,2,2
BERMEJO,vih,no de personas con prueba rapida,2018-11-01,1,27,28
BETANZOS,vih,no de personas con prueba rapida,2018-11-01,3,8,11
BOLIVAR,vih,no de personas con prueba rapida,2018-11-01,2,3,5
BUENA VISTA,vih,no de personas con prueba rapida,2018-11-01,0,2,2
CABEZAS,vih,no de personas con prueba rapida,2018-11-01,39,56,95
"CAIZA ""D""",vih,no de personas con prueba rapida,2018-11-01,1,1,2
CALAMARCA,vih,no de personas con prueba rapida,2018-11-01,6,12,18
CAMARGO,vih,no de personas con prueba rapida,2018-11-01,19,51,70
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-11-01,11,4,15
CAMIRI,vih,no de personas con prueba rapida,2018-11-01,17,33,50
CAPINOTA,vih,no de personas con prueba rapida,2018-11-01,3,9,12
CARACOLLO,vih,no de personas con prueba rapida,2018-11-01,0,2,2
CARANAVI,vih,no de personas con prueba rapida,2018-11-01,27,57,84
CARIPUYO,vih,no de personas con prueba rapida,2018-11-01,45,16,61
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-11-01,9,5,14
CHALLAPATA,vih,no de personas con prueba rapida,2018-11-01,13,122,135
CHARAGUA,vih,no de personas con prueba rapida,2018-11-01,27,22,49
CHIMORE,vih,no de personas con prueba rapida,2018-11-01,7,15,22
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-11-01,11,11,22
CHUMA,vih,no de personas con prueba rapida,2018-11-01,8,12,20
CKOCHAS,vih,no de personas con prueba rapida,2018-11-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2018-11-01,13,7,20
COBIJA,vih,no de personas con prueba rapida,2018-11-01,157,235,392
COCHABAMBA,vih,no de personas con prueba rapida,2018-11-01,659,854,1513
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-11-01,42,59,101
"COLCHA ""K""",vih,no de personas con prueba rapida,2018-11-01,6,11,17
COLOMI,vih,no de personas con prueba rapida,2018-11-01,2,15,17
COLPA BELGICA,vih,no de personas con prueba rapida,2018-11-01,12,32,44
COLQUECHACA,vih,no de personas con prueba rapida,2018-11-01,3,4,7
COLQUIRI,vih,no de personas con prueba rapida,2018-11-01,2,0,2
COMARAPA,vih,no de personas con prueba rapida,2018-11-01,4,24,28
CONCEPCION,vih,no de personas con prueba rapida,2018-11-01,11,22,33
COPACABANA,vih,no de personas con prueba rapida,2018-11-01,2,0,2
CORIPATA,vih,no de personas con prueba rapida,2018-11-01,48,31,79
COROICO,vih,no de personas con prueba rapida,2018-11-01,3,10,13
CORQUE,vih,no de personas con prueba rapida,2018-11-01,0,1,1
COTAGAITA,vih,no de personas con prueba rapida,2018-11-01,0,1,1
COTOCA,vih,no de personas con prueba rapida,2018-11-01,10,16,26
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-11-01,26,49,75
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2018-11-01,4,8,12
CULPINA,vih,no de personas con prueba rapida,2018-11-01,8,40,48
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2018-11-01,9,15,24
EL ALTO,vih,no de personas con prueba rapida,2018-11-01,697,1414,2111
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-11-01,105,130,235
EL PUENTE(TJA),vih,no de personas con prueba rapida,2018-11-01,5,8,13
EL TORNO,vih,no de personas con prueba rapida,2018-11-01,47,159,206
EL VILLAR,vih,no de personas con prueba rapida,2018-11-01,1,2,3
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-11-01,5,27,32
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-11-01,11,67,78
ESCOMA,vih,no de personas con prueba rapida,2018-11-01,0,2,2
EUCALIPTUS,vih,no de personas con prueba rapida,2018-11-01,2,11,13
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-11-01,12,15,27
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2018-11-01,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-11-01,4,4,8
GUANAY,vih,no de personas con prueba rapida,2018-11-01,4,6,10
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-11-01,511,569,1080
GUTIERREZ,vih,no de personas con prueba rapida,2018-11-01,4,7,11
HUACARETA,vih,no de personas con prueba rapida,2018-11-01,4,2,6
HUACHACALLA,vih,no de personas con prueba rapida,2018-11-01,2,0,2
HUANUNI,vih,no de personas con prueba rapida,2018-11-01,60,138,198
HUAYLLAMARCA,vih,no de personas con prueba rapida,2018-11-01,0,1,1
ICLA,vih,no de personas con prueba rapida,2018-11-01,2,6,8
INCAHUASI,vih,no de personas con prueba rapida,2018-11-01,4,17,21
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-11-01,14,25,39
IXIAMAS,vih,no de personas con prueba rapida,2018-11-01,0,2,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-11-01,3,6,9
LA ASUNTA,vih,no de personas con prueba rapida,2018-11-01,62,30,92
LA GUARDIA,vih,no de personas con prueba rapida,2018-11-01,86,159,245
LA PAZ,vih,no de personas con prueba rapida,2018-11-01,1641,2676,4317
LAS CARRERAS,vih,no de personas con prueba rapida,2018-11-01,40,4,44
LLALLAGUA,vih,no de personas con prueba rapida,2018-11-01,34,24,58
MACHARETI,vih,no de personas con prueba rapida,2018-11-01,3,6,9
MAPIRI,vih,no de personas con prueba rapida,2018-11-01,2,1,3
MINEROS,vih,no de personas con prueba rapida,2018-11-01,4,81,85
MIZQUE,vih,no de personas con prueba rapida,2018-11-01,11,11,22
MOJOCOYA,vih,no de personas con prueba rapida,2018-11-01,2,2,4
MONTEAGUDO,vih,no de personas con prueba rapida,2018-11-01,25,92,117
MONTERO,vih,no de personas con prueba rapida,2018-11-01,197,362,559
OCURI,vih,no de personas con prueba rapida,2018-11-01,0,4,4
OKINAWA,vih,no de personas con prueba rapida,2018-11-01,2,3,5
OMEREQUE,vih,no de personas con prueba rapida,2018-11-01,0,1,1
ORURO,vih,no de personas con prueba rapida,2018-11-01,206,485,691
PADILLA,vih,no de personas con prueba rapida,2018-11-01,7,9,16
PAILON,vih,no de personas con prueba rapida,2018-11-01,37,161,198
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-11-01,11,4,15
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-11-01,2,5,7
PASORAPA,vih,no de personas con prueba rapida,2018-11-01,1,1,2
PAZÑA,vih,no de personas con prueba rapida,2018-11-01,21,26,47
PELECHUCO,vih,no de personas con prueba rapida,2018-11-01,2,1,3
POCOATA,vih,no de personas con prueba rapida,2018-11-01,0,1,1
POCONA,vih,no de personas con prueba rapida,2018-11-01,5,5,10
POJO (CBBA),vih,no de personas con prueba rapida,2018-11-01,5,5,10
POOPO,vih,no de personas con prueba rapida,2018-11-01,27,27,54
PORCO,vih,no de personas con prueba rapida,2018-11-01,9,29,38
POROMA,vih,no de personas con prueba rapida,2018-11-01,11,9,20
PORONGO,vih,no de personas con prueba rapida,2018-11-01,1,2,3
PORTACHUELO,vih,no de personas con prueba rapida,2018-11-01,2,5,7
PORVENIR,vih,no de personas con prueba rapida,2018-11-01,0,1,1
POTOSI,vih,no de personas con prueba rapida,2018-11-01,35,33,68
PRESTO,vih,no de personas con prueba rapida,2018-11-01,42,54,96
PUCARANI,vih,no de personas con prueba rapida,2018-11-01,2,0,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-11-01,0,3,3
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-11-01,6,2,8
PUERTO RICO,vih,no de personas con prueba rapida,2018-11-01,0,4,4
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-11-01,3,0,3
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-11-01,134,188,322
PUNATA,vih,no de personas con prueba rapida,2018-11-01,31,225,256
QUILLACOLLO,vih,no de personas con prueba rapida,2018-11-01,46,86,132
QUIME,vih,no de personas con prueba rapida,2018-11-01,1,4,5
RIBERALTA,vih,no de personas con prueba rapida,2018-11-01,281,318,599
ROBORE,vih,no de personas con prueba rapida,2018-11-01,3,1,4
RURRENABAQUE,vih,no de personas con prueba rapida,2018-11-01,23,24,47
SABAYA,vih,no de personas con prueba rapida,2018-11-01,39,46,85
SACABA,vih,no de personas con prueba rapida,2018-11-01,75,167,242
SACACA,vih,no de personas con prueba rapida,2018-11-01,0,6,6
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-11-01,3,2,5
SAMAIPATA,vih,no de personas con prueba rapida,2018-11-01,4,2,6
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2018-11-01,0,2,2
SAN BENITO,vih,no de personas con prueba rapida,2018-11-01,4,3,7
SAN BORJA,vih,no de personas con prueba rapida,2018-11-01,8,7,15
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-11-01,3,22,25
SAN CARLOS,vih,no de personas con prueba rapida,2018-11-01,15,27,42
SAN IGNACIO,vih,no de personas con prueba rapida,2018-11-01,0,2,2
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-11-01,15,14,29
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-11-01,2,30,32
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-11-01,112,8,120
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-11-01,1,1,2
SAN JULIAN,vih,no de personas con prueba rapida,2018-11-01,55,87,142
SAN LORENZO(PND),vih,no de personas con prueba rapida,2018-11-01,3,5,8
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2018-11-01,10,23,33
SAN LUCAS,vih,no de personas con prueba rapida,2018-11-01,6,37,43
SAN MATIAS,vih,no de personas con prueba rapida,2018-11-01,15,6,21
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-11-01,4,2,6
SAN PEDRO,vih,no de personas con prueba rapida,2018-11-01,139,133,272
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-11-01,0,5,5
SAN PEDRO DE QUEMES,vih,no de personas con prueba rapida,2018-11-01,0,1,1
SAN RAFAEL,vih,no de personas con prueba rapida,2018-11-01,1,0,1
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-11-01,1,2,3
SANTA ANA,vih,no de personas con prueba rapida,2018-11-01,8,17,25
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-11-01,1691,2699,4390
SANTA ROSA,vih,no de personas con prueba rapida,2018-11-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-11-01,1,7,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-11-01,2,5,7
SANTIVAÑES,vih,no de personas con prueba rapida,2018-11-01,0,1,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-11-01,9,11,20
SAPAHAQUI,vih,no de personas con prueba rapida,2018-11-01,4,3,7
SENA,vih,no de personas con prueba rapida,2018-11-01,2,15,17
SHINAOTA,vih,no de personas con prueba rapida,2018-11-01,13,6,19
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2018-11-01,1,0,1
SIPE SIPE,vih,no de personas con prueba rapida,2018-11-01,0,29,29
SOPACHUY,vih,no de personas con prueba rapida,2018-11-01,14,38,52
SORATA,vih,no de personas con prueba rapida,2018-11-01,1,0,1
SUCRE,vih,no de personas con prueba rapida,2018-11-01,537,757,1294
TACACHI,vih,no de personas con prueba rapida,2018-11-01,3,3,6
TACACOMA,vih,no de personas con prueba rapida,2018-11-01,27,16,43
TACOPAYA,vih,no de personas con prueba rapida,2018-11-01,8,3,11
TAPACARI,vih,no de personas con prueba rapida,2018-11-01,13,13,26
TARABUCO,vih,no de personas con prueba rapida,2018-11-01,11,39,50
TARATA,vih,no de personas con prueba rapida,2018-11-01,4,2,6
TARIJA,vih,no de personas con prueba rapida,2018-11-01,126,269,395
TARVITA,vih,no de personas con prueba rapida,2018-11-01,12,52,64
TEOPONTE,vih,no de personas con prueba rapida,2018-11-01,0,1,1
TIAWANACU,vih,no de personas con prueba rapida,2018-11-01,1,2,3
TIPUANI,vih,no de personas con prueba rapida,2018-11-01,26,20,46
TIQUIPAYA,vih,no de personas con prueba rapida,2018-11-01,7,9,16
TIRAQUE (CBBA),vih,no de personas con prueba rapida,2018-11-01,0,2,2
TODOS SANTOS,vih,no de personas con prueba rapida,2018-11-01,10,0,10
TOLATA,vih,no de personas con prueba rapida,2018-11-01,1,0,1
TOLEDO,vih,no de personas con prueba rapida,2018-11-01,1,2,3
TOMAVE,vih,no de personas con prueba rapida,2018-11-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2018-11-01,3,3,6
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-11-01,5,7,12
TOTORA(ORR),vih,no de personas con prueba rapida,2018-11-01,14,30,44
TRINIDAD,vih,no de personas con prueba rapida,2018-11-01,40,106,146
TUPIZA,vih,no de personas con prueba rapida,2018-11-01,68,161,229
UNCIA,vih,no de personas con prueba rapida,2018-11-01,1,2,3
URUBICHA,vih,no de personas con prueba rapida,2018-11-01,15,17,32
