,group,variable,month,NÚMERO DE IMPLANTES RETIRADOS < 15,NÚMERO DE IMPLANTES RETIRADOS 15 - 19,NÚMERO DE IMPLANTES RETIRADOS 20 - 34,NÚMERO DE IMPLANTES RETIRADOS 35 - 49,NÚMERO DE IMPLANTES RETIRADOS 50 Y +,TOTALES
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,1,0,4
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,0,2,0,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,1,0,0,2
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,2,0,4
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,2,2,0,0,4
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,5,2,0,7
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,64,17,0,82
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,0,2,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,4,0,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,5,1,0,6
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,1,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,18,7,0,25
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,5,3,0,8
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,1,0,2
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,7,1,0,8
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,2,0,0,3
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,0,1,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,1,0,3
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,33,2,0,36
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,4,1,0,5
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,2,1,1,0,4
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,1,0,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,8,0,0,9
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,3,18,0,0,21
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,2,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,4,11,0,0,15
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,0,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,26,7,0,34
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,1,0,2
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,0,0,0,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,3,0,4
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,1,0,0,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,3,1,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,1,0,0,2
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,6,78,11,0,95
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,0,0,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,4,2,0,7
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,5,0,0,6
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,4,0,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,2,7,58,16,0,83
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,1,0,2
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,2,2,0,5
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,1,3,0,5
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,2,50,13,0,65
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,9,0,0,9
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,0,1,0,1
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,0,1,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,0,1,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,1,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,5,0,0,5
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,1,0,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,6,0,0,7
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,1,0,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,2,8,0,0,10
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,0,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,6,2,0,9
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,1,0,3
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,14,1,0,16
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,2,0,0,3
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,3,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,1,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,1,16,0,0,17
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-12-01,0,0,2,0,0,2
