,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,3,9,4,3,19
VACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,2,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,1,1,0,3
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,4,1,7,13
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,1,2,1,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,1,7,11,19
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,7,4,0,0,11
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,2,3,0,0,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,0,1,0,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-09-01,0,4,0,1,5
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,1,0,2
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,1,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,35,23,3,0,61
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,2,0,0,5
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,2,4,6
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,1,2
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,0,2
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,2,0,0,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,4,6
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,3,2,1,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,4,1,6
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,3,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,1,0,2,5
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,1,2,2,7
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,3,2,6
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,34,46,5,10,95
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,6,2,5,3,16
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,1,0,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,2,1,5
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,3,2,5
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,4,3,8
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,1,2,1,6
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,1,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,2,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,6,5,0,0,11
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,35,46,27,39,147
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,2,0,4
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,4,0,0,9,13
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,5,0,0,6
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,1,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,2,2,0,7
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,1,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,2,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,4,1,0,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,6,2,6,6,20
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,41,37,3,7,88
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,4,5,10
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,3,4,7
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,5,3,10
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,1,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,6,8,3,3,20
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,4,4,0,0,8
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,3,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,18,15,4,2,39
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,5,5,12
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,3,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,4,0,0,5
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,2,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,10,7,8,8,33
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,3,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,4,0,0,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,2,2,1,5
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,4,2,2,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,0,5,10,18
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,3,0,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,0,0,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,7,4,3,6,20
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,2,3,5
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,2,5,8
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,2,1,2,8
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,3,3,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,2,1,1,6
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,10,9,19
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,11,15,26
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,4,3,3,1,11
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,1,1,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,3,0,0,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,1,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,4,2,2,10
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,5,6
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,1,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,97,103,21,6,227
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,2,0,0,3
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,0,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,0,4,1,7
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,2,3,5,12
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,48,29,6,10,93
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,9,3,4,2,18
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,3,2,5
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,0,2,5,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,4,4,8
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,12,10,3,1,26
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,0,0,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,3,0,0,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,0,3,2,6
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,3,0,3,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,1,3,2,7
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,0,0,1,2,3
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,21,0,0,24
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,4,3,2,11
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,3,0,0,4
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,1,0,1,4
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,3,0,2,3,8
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,4,2,0,0,6
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,1,2,2,7
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,2,0,3,0,5
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-10-01,1,2,0,3,6
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,1,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,2,0,0,2
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,0,0,0,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,2,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,3,0,0,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,2,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,2,1,0,4
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,1,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,1,0,1,3
CHUMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,3,2,1,2,8
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,3,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,54,65,16,19,154
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,1,1,1,4
COLLANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,2,2,0,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,4,10,1,0,15
CUEVO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,2,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,30,25,48,44,147
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,3,1,1,1,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,5,1,0,2,8
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,2,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,1,2,2,7
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,0,0,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,1,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,2,2
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,4,1,0,2,7
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,6,9,4,5,24
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,35,35,5,5,80
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,3,11,0,0,14
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,1,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,5,7,4,4,20
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,0,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,11,20,3,4,38
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,3,8,8,20
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,3,2,0,6
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,1,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,5,4,0,0,9
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,1,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,9,10,1,1,21
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,1,4,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,0,16,18,36
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,3,1,0,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,5,2,5,5,17
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,2,11,9,22
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,1,0,0,2
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,9,9,5,4,27
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,3,1,2,7
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,4,7,4,4,19
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,1,0,2,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,5,7,1,1,14
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,2,0,6,14,22
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,3,0,7,12,22
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-11-01,0,2,0,0,2
